strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY100,NIFTY100,5,Monthly,Weekly Supertrend,1000000,1979631.6362369915,0.9796316362369915,0.14662821917038027,0.0,0.2024425938683472,0.8962193605851616,0.6996766293128821,0.7242952995639632,104,48,56,0.46153846153846156,1.7470481203272559,40.20192307692308,59.00572913261954,65595.61802964457
