symbol,entry_date,entry_rank,exit_date,exit_rank,holding_days,quantity,entry_price,exit_price,cost_value,proceeds,gross_realized_pnl,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,net_realized_pnl,return_pct,sell_reason
ZYDUSLIFE,2024-07-23 00:00:00,5,2024-08-26 00:00:00,14,34,271.1143566957626,1140.0641542541216,1117.202100298863,309454.84315327916,302889.52872168104,-6565.314431598119,0.0,302.889528721681,8.995819003033928,0.302889528721681,1.6737675357160093,0.0,313.86200478915265,-6879.176436387272,-0.0212157430295773,SellReason.RANK_EXIT
COLPAL,2024-08-22 00:00:00,4,2024-09-19 00:00:00,10,28,59.23216946925325,3452.510948625332,3499.5360162615298,204742.5845805646,207285.11037895834,2542.5257983937336,0.0,207.28511037895834,6.1563677782550625,0.20728511037895833,1.1454575199541237,0.0,214.7942207875465,2327.731577606187,0.012418158164811432,SellReason.RANK_EXIT
BAJAJ-AUTO,2024-09-24 00:00:00,5,2024-10-16 00:00:00,10,22,21.637947325477757,11762.701422237176,11096.547287199066,254822.9914375313,240106.5056950865,-14716.485742444813,0.0,240.1065056950865,7.131163219144069,0.2401065056950865,1.326828550471048,0.0,248.8046039703967,-14965.29034641521,-0.05775179727474666,SellReason.RANK_EXIT
TRENT,2024-04-23 00:00:00,1,2024-10-28 00:00:00,,188,77.32706900617941,4204.429089131089,7347.145226278034,325502.29759529507,568133.2059108232,242630.90831552813,0.0,568.1332059108232,16.87355621555145,0.5681332059108232,3.1395040958632086,0.0,588.7143994281488,242042.1939161,0.7454045950151695,SellReason.MARKET_EXIT
OFSS,2024-06-24 00:00:00,1,2024-10-28 00:00:00,,126,35.07660754196156,8960.38994926825,10081.964377327646,314673.35538908903,353641.10771555867,38967.752326469636,0.0,353.6411077155587,10.503140899152093,0.3536411077155587,1.9542207612361773,0.0,366.45211048366247,38601.300215985975,0.12383556363800353,SellReason.MARKET_EXIT
BASF,2024-07-23 00:00:00,2,2024-10-28 00:00:00,,97,54.65742878382048,5655.0,6978.2001953125,309454.84315327916,381410.48021453514,71955.63706125598,0.0,381.41048021453514,11.327891262371693,0.3814104802145351,2.107674313665521,0.0,395.2274562707869,71560.4096049852,0.232523867870489,SellReason.MARKET_EXIT
ABREL,2024-09-24 00:00:00,2,2024-10-28 00:00:00,,34,89.38561872213296,2847.4459025774795,2637.8338544119174,254822.9914375313,235784.41116279803,-19038.58027473328,0.0,235.78441116279802,7.002797011535102,0.23578441116279802,1.302944656085622,0.0,244.32593724158156,-19282.90621197486,-0.07471296121017597,SellReason.MARKET_EXIT
BALRAMCHIN,2024-10-22 00:00:00,5,2024-10-28 00:00:00,,6,383.6322340532361,624.4865639119791,599.177499516558,239857.7010911161,229863.80273396894,-9993.898357147147,0.0,229.86380273396895,6.826954941198878,0.22986380273396892,1.2702273739079124,0.0,238.19084885180973,-10232.089205998956,-0.04166594739999909,SellReason.MARKET_EXIT
JSWSTEEL,2025-04-01 00:00:00,5,2025-04-07 00:00:00,11,6,332.9551521410759,1060.1452022466717,903.5668469466184,353400.01939708163,300847.2369947436,-52552.78240233805,0.0,300.8472369947436,8.935162938743884,0.3008472369947436,1.6624818316329528,0.0,311.7457290021151,-52864.528131340165,-0.14870622387626284,SellReason.RANK_EXIT
MUTHOOTFIN,2025-04-01 00:00:00,4,2025-04-15 00:00:00,18,14,151.21147270298357,2334.352022342995,2003.3363518605634,353400.01939708163,302927.44008425827,-50472.57931282336,0.0,302.92744008425825,8.99694497050247,0.30292744008425826,1.673977033905611,0.0,313.90128952875057,-50786.480602352116,-0.14281996757932314,SellReason.RANK_EXIT
PAYTM,2025-04-22 00:00:00,3,2025-05-19 00:00:00,10,27,341.4962685428546,882.0499877929688,855.0,301574.5150302355,291979.30960414064,-9595.205426094879,0.0,291.97930960414067,8.671785495242977,0.29197930960414065,1.6134776648724811,0.0,302.5565520738603,-9897.761978168739,-0.03181703011321389,SellReason.RANK_EXIT
INDIGO,2025-04-22 00:00:00,4,2025-06-16 00:00:00,15,55,54.83929393868978,5492.718046959704,5271.092356595448,301574.5150302355,289062.9831213188,-12511.531908916717,0.0,289.0629831213188,8.585170598703169,0.2890629831213188,1.5973620447284076,0.0,299.53457874787165,-12811.066487664588,-0.04148736476509736,SellReason.RANK_EXIT
SBICARD,2025-04-01 00:00:00,3,2025-07-03 00:00:00,12,93,402.06291351656546,877.9243129349932,909.8624649574467,353400.01939708163,365821.95356015494,12421.93416307331,0.0,365.82195356015495,10.864912020736602,0.3658219535601549,2.0215321153734163,0.0,379.0742196498251,12042.859943423486,0.03514978347840999,SellReason.RANK_EXIT
