year,beginning_value,ending_value,annual_return,realized_pnl,unrealized_pnl,buy_value,sell_value,turnover,buy_transaction_costs,sell_transaction_costs,transaction_costs,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2021,1000000,973121.8293609689,-0.026878170639031102,-26878.170639031297,0,2901766.2453099503,2877870.1985953287,5.779636443905279,3442.1505661090487,2982.123924409643,6424.274490518692,15,5,10,0.3333333333333333,0.7206946211009678,0.06700337316851605
2022,973121.8293609689,1287480.4279430371,0.32304135936247746,287480.427943037,0,5277774.256109588,5571027.527623463,11.148451772844577,6260.633044727874,5772.843570839152,12033.476615567026,27,13,14,0.48148148148148145,3.259461586702599,0.12064782442870811
2023,1287480.4279430371,1635418.0733596035,0.27024693957674706,558864.5057110311,76553.56764857238,11616657.903095948,12188152.088893443,18.489453878550613,13779.981637758086,12629.680086465698,26409.661724223784,51,25,26,0.49019607843137253,3.571670825574662,0.06945122740021795
2024,1635418.0733596035,1767000.096985408,0.08045772868065382,767000.0969854079,0,18640032.060443167,19427163.088927563,23.276736248346655,22111.290670931397,20130.93149898705,42242.222169918445,74,37,37,0.5,2.3996319534784414,0.20244259386834684
2025,1767000.096985408,1776751.6416001176,0.005518700667501987,637388.4775325167,139363.16406760085,23935637.842438262,24598515.941751033,27.466978562701286,28393.075935284258,25489.621780256908,53882.697715541166,90,42,48,0.4666666666666667,1.840836929848266,0.13829014315140287
2026,1776751.6416001176,1979631.6362369915,0.1141859052704536,674042.6293242599,305589.0069127314,28618985.130099278,29323413.44284176,32.61142256255856,33948.58425493725,30385.683418222146,64334.2676731594,104,48,56,0.46153846153846156,1.7470481203272563,0.05850853199359825
