strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY50,NIFTY50,3,Monthly,Weekly Supertrend,1000000,1949500.7755955546,0.9495007755955546,0.1431100845880473,0.0,0.2903543906827973,0.76506277136365,0.7270190032938991,0.4928807318928764,69,28,41,0.4057971014492754,2.1921326281501528,42.10144927536232,75.9200721685723,84436.44532668852
