initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,1949500.7755955546,0.9495007755955546,0.1431100845880473,0.0,0.2017180994199372,0.76506277136365,0.7270190032938991,0.4928807318928764,0.2903543906827973,407,69,28,41,0.4057971014492754,2.1921326281501528,15734.738572628585,0.025285998465309767,71300.5438864401,-22212.64066607196,425528.5801628345,-119390.07903558755,42.10144927536232,21,38440617.4915851,37479454.676987216,75.9200721685723,45599.259924572776,38837.185402115756,84436.44532668852,0.08443644532668852
