initial_capital,final_portfolio_value,total_return,cagr,absolute_return,xirr,max_drawdown,max_drawdown_duration,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000.0,2207597.3058767556,1.2075973058767557,0.1349441683400796,1.2075973058767557,0.0,0.38475076297215116,520,0.19802652019687741,0.7532318038630925,0.9837690748820004,0.3507313859435987,221,102,119,0.46153846153846156,1.4436375030541688,4008.9808895139286,0.028808249244376655,28265.455684247518,-16782.28322025772,188023.9697870341,-185712.54748509137,68.15837104072398,42.0,50871273.02229096,50251421.92377785,101.1226949460688,60344.82671214013,52071.82993438864,112416.65664652878,0.11241665664652878
