year,beginning_value,ending_value,year_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2020,1000000.0,1326110.304753989,0.32611030475398906,0.3276852395049077,0.32611030475398906,274343.1525047779,1051767.152249211,135987.28539101296,190123.0193629759,3078742.0396277485,2355526.0494686626,3652.0838546994655,2440.857336136715,6092.941190836179,5.434268089096412,9,23,17,6,0.7391304347826086,5.62320438685131,0.10296606068699143
2021,1326110.304753989,1488679.688750703,0.12259114751911437,0.12259114751911526,0.4886796887507028,883026.5198440428,605653.16890666,366437.3247168143,-13744.921357124404,7112234.825824642,7728927.108385721,8436.717868498661,8008.915221814103,16445.633090312764,11.191498837620143,4,56,27,29,0.48214285714285715,2.177134266680748,0.16701827395965463
2022,1488679.688750703,1383223.9066897186,-0.07083846367883384,-0.07083846367883628,0.3832239066897185,0.0,1383223.9066897186,-101731.50959624053,-17469.19382186816,6972302.580826662,6095592.472387912,8270.726601243688,6316.411405292636,14587.138006536325,8.778177839036095,3,26,7,19,0.2692307692307692,0.6967260363537725,0.23178480118449185
2023,1383223.9066897186,1933491.651613399,0.39781538062088684,0.3978153806208855,0.9334916516133989,0.0,1933491.651613399,220618.32970060542,312180.2214012067,8402892.059288133,8411608.386600146,9967.729035921126,8716.327312013123,18684.056347934245,12.156022148379527,3,26,13,13,0.5,2.0235112282085064,0.13291681860355697
2024,1933491.651613399,2165933.309100881,0.1202185989753417,0.12021859897534282,1.1659333091008812,0.0,2165933.309100881,608350.1385934628,-63728.25970477302,14025393.840621464,14039942.393968593,16637.286833985036,14548.5533471325,31185.840181117535,14.515364579501018,6,20,11,9,0.55,3.4542231578266573,0.14876899599559723
2025,2165933.309100881,2003786.764731892,-0.0748622054463437,-0.07486220544634425,1.0037867647318919,0.0,2003786.7647318922,-562752.4738403836,336877.66976662085,6946306.51689183,6953511.926741629,8239.889394306527,7205.409849799771,15445.299244106298,6.4174729596838445,15,33,12,21,0.36363636363636365,0.14900237310263895,0.3095438451584994
2026,2003786.764731892,2207597.3058767556,0.10171268955962676,0.10171268955962698,1.2075973058767557,328077.0715525034,1879520.2343242522,219075.68161730687,321612.5292941775,4333401.159210494,4666313.586225198,5140.393123485628,4835.355462199792,9975.74858568542,4.49135352315787,10,37,15,22,0.40540540540540543,2.116466889156359,0.1821173908050937
