rebalance_date,decision_date,action,symbol,reason,rank_before,rank_after,score,weight_before,weight_after,quantity,entry_price,exit_price,trade_value,transaction_cost,portfolio_value,cash_after,notes
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,ADANIENT,NEW_POSITION,,1,0.7373927538596754,,0.3333333333333333,224.2480749320908,1484.685764939077,,333333.3333333333,395.40866666665534,994747.5343827892,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,BASF,NEW_POSITION,,2,0.631773960486789,,0.3333333333333333,91.39114045200841,3643.0,,333333.3333333333,395.40866666665534,994747.5343827892,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,ABREL,NEW_POSITION,,3,0.5354661040615897,,0.3333333333333333,433.20177064074386,768.5516247411038,,333333.3333333333,395.40866666665534,994747.5343827892,0.0,
2021-08-27 00:00:00,2021-08-27 00:00:00,SELL,ABREL,SellReason.RANK_EXIT,,,,,,433.20177064074386,768.5516247411038,743.9363242712825,322274.53291828616,333.949250147784,972653.8339606214,321940.58366813837,
2021-09-08 00:00:00,2021-09-08 00:00:00,SELL,BASF,SellReason.RANK_EXIT,,,,,,91.39114045200841,3643.0,3529.35009765625,322551.33047921193,334.2360749771518,992299.2831542407,644157.6780723731,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,ADANIENSOL,NEW_POSITION,,1,0.7668149218429758,,0.3335467660037641,206.11018111180059,1560.800048828125,,322078.8390361866,382.0582929145312,965558.1338722135,0.0,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,BAJAJFINSV,NEW_POSITION,,2,0.6654464072077205,,0.3335467660037641,183.41946186518325,1753.8857516642656,,322078.8390361866,382.0582929145312,965558.1338722135,0.0,
2021-10-07 00:00:00,2021-10-07 00:00:00,SELL,ADANIENT,SellReason.RANK_EXIT,,,,,,224.2480749320908,1484.685764939077,1499.5025171229524,336260.5528206466,348.4419276071274,1019076.2704447254,335912.1108930395,
2021-10-22 00:00:00,2021-10-22 00:00:00,BUY,ARVIND,NEW_POSITION,,3,0.5722931499134889,,0.32219421889932226,2503.83315830883,134.0,,335912.1108930395,398.4676796562271,1037849.1150163047,0.0,
2021-11-22 00:00:00,2021-11-22 00:00:00,SELL,ARVIND,SellReason.RANK_EXIT,,,,,,2503.83315830883,134.0,125.25,313605.103078181,324.9657615422912,1019933.779708077,313280.13731663866,
