initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,5183361.524083776,4.183361524083776,0.39051954782855725,0.0,0.23858679664249446,1.50245566044089,1.4810474961614453,1.5548214645675413,0.2511668102917376,285,48,30,18,0.625,3.425211164610524,66547.6755491978,0.08103752261918996,150380.20249694638,-73173.20269704983,942196.7209870247,-332844.39214237186,71.77083333333333,65.5,52770445.77280667,51824147.30166848,104.59459307447514,62597.67480729218,53701.528861818726,116299.2036691109,0.1162992036691109
