symbol,entry_date,entry_rank,exit_date,exit_rank,holding_days,quantity,entry_price,exit_price,cost_value,proceeds,gross_realized_pnl,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,net_realized_pnl,return_pct,sell_reason
ABREL,2021-08-10 00:00:00,3,2021-08-27 00:00:00,10,17,433.20177064074386,768.5516247411038,743.9363242712825,333333.3333333333,322274.53291828616,-11058.800415047153,0.0,322.2745329182862,9.571553627673099,0.32227453291828617,1.7808890689064492,0.0,333.949250147784,-11392.749665194937,-0.033176401245141464,SellReason.RANK_EXIT
BASF,2021-08-10 00:00:00,2,2021-09-08 00:00:00,11,29,91.39114045200841,3643.0,3529.35009765625,333333.3333333333,322551.33047921193,-10782.002854121383,0.0,322.5513304792119,9.579774515232595,0.3225513304792119,1.7824186522281253,0.0,334.2360749771518,-11116.238929098536,-0.03234600856236415,SellReason.RANK_EXIT
ADANIENT,2021-08-10 00:00:00,1,2021-10-07 00:00:00,9,58,224.2480749320908,1484.685764939077,1499.5025171229524,333333.3333333333,336260.5528206466,2927.2194873132976,0.0,336.26055282064664,9.986938418773205,0.3362605528206466,1.8581758148868932,0.0,348.4419276071274,2578.77755970617,0.008781658461939894,SellReason.RANK_EXIT
ARVIND,2021-10-22 00:00:00,3,2021-11-22 00:00:00,10,31,2503.83315830883,134.0,125.25,335912.1108930395,313605.103078181,-22307.007814858516,0.0,313.605103078181,9.314071561421976,0.31360510307818096,1.7329817996100283,0.0,324.9657615422912,-22631.973576400807,-0.06640727467537326,SellReason.RANK_EXIT
BAJAJFINSV,2021-09-22 00:00:00,2,2021-11-23 00:00:00,9,62,183.41946186518325,1753.8857516642656,1683.1831080630884,322078.8390361866,308728.53990149824,-13350.299134688335,0.0,308.72853990149827,9.169237635074499,0.30872853990149823,1.7060339114956793,0.0,319.91253998797,-13670.211674676306,-0.04145040752953157,SellReason.RANK_EXIT
ADANIENSOL,2021-09-22 00:00:00,1,2021-11-29 00:00:00,,68,206.11018111180059,1560.800048828125,1924.5999755859375,322078.8390361866,396679.64953578456,74600.81049959798,0.0,396.67964953578456,11.781385591212802,0.39667964953578455,2.1920517433347455,0.0,411.0497665198679,74189.76073307812,0.23162282478053872,SellReason.MARKET_EXIT
ASAHIINDIA,2021-11-23 00:00:00,2,2021-11-29 00:00:00,,6,615.8137476477177,504.17135349242085,470.3754405615648,310844.3823390745,289663.6628536635,-21180.719485411013,0.0,289.6636628536635,8.603010786753806,0.28966366285366346,1.6006814009293444,0.0,300.1570187042003,-21480.876504115215,-0.06813930277918522,SellReason.MARKET_EXIT
BSOFT,2021-11-23 00:00:00,3,2021-11-29 00:00:00,,6,723.8729875798981,428.90901577746877,441.4346688812784,310844.3823390745,319542.63258443406,8698.250245359552,0.0,319.54263258443405,9.490416187757692,0.31954263258443405,1.7657925876615828,0.0,331.11838399243777,8367.131861367114,0.02798265221943547,SellReason.MARKET_EXIT
GOLDBEES,2021-11-29 00:00:00,0,2022-07-25 00:00:00,,238,24033.804801649007,41.7599983215332,44.290000915527344,1004843.6198046654,1064457.23666864,59613.6168639746,0.0,1064.45723666864,31.61437992905861,1.06445723666864,5.882190689830905,0.0,1103.0182645241982,58510.59859945041,0.05932626300156344,SellReason.MARKET_EXIT
ABB,2022-07-25 00:00:00,3,2022-10-06 00:00:00,9,73,133.11573681690032,2659.5724527144266,3047.5288412804625,354451.4061347053,405674.04717780324,51222.641043097945,0.0,405.67404717780323,12.048519201180756,0.4056740471778032,2.2417547847045403,0.0,420.3699952108663,50802.27104788708,0.14451244982120723,SellReason.RANK_EXIT
ADANIENSOL,2022-07-25 00:00:00,1,2022-10-14 00:00:00,10,81,118.41291754603351,2989.800048828125,3204.0,354451.4061347053,379394.98781749135,24943.581682786054,0.0,379.39498781749137,11.268031138179493,0.3793949878174913,2.0965367026794572,0.0,393.13895064616776,24550.442732139887,0.07037235923196344,SellReason.RANK_EXIT
BANKBARODA,2022-10-24 00:00:00,3,2022-11-07 00:00:00,10,14,3059.831772576862,128.00135431859223,140.65110951194424,392127.7630247188,430368.7337328347,38240.9707081159,0.0,430.3687337328347,12.78195139186519,0.4303687337328347,2.3782176226076444,0.0,445.95927148104033,37795.01143663486,0.09752171183478606,SellReason.RANK_EXIT
ADANIENT,2022-07-25 00:00:00,2,2022-12-27 00:00:00,,155,141.58686508931757,2500.450493325617,3725.671078150604,354451.4061347053,527506.0883092819,173054.68217457656,0.0,527.5060883092818,15.666930822785671,0.5275060883092818,2.9149986439970914,0.0,546.6155238643739,172508.0666507122,0.4882324605839173,SellReason.MARKET_EXIT
APARINDS,2022-10-24 00:00:00,1,2022-12-27 00:00:00,,64,275.45620486470307,1421.8688995198768,1631.2402738270494,392127.7630247188,449335.255050858,57207.492026139225,0.0,449.33525505085805,13.345257075010483,0.449335255050858,2.4830266194110413,0.0,465.6128740003304,56741.87915213889,0.14588993032491046,SellReason.MARKET_EXIT
BANKINDIA,2022-11-22 00:00:00,3,2022-12-27 00:00:00,,35,6150.860308583854,69.81345167098446,79.3738908735708,429922.77446135366,488217.71491211286,58294.9404507592,0.0,488.21771491211285,14.500066132889753,0.48821771491211285,2.6978910926043356,0.0,505.90388985251906,57789.03656090668,0.13559398085806548,SellReason.MARKET_EXIT
GOLDBEES,2022-12-27 00:00:00,0,2023-05-02 00:00:00,,126,31141.98718476949,46.939998626708984,51.529998779296875,1463540.9259845354,1604746.5616160508,141205.6356315154,0.0,1604.7465616160507,47.660972879996706,1.6047465616160508,8.867829499490297,0.0,1662.8801105571538,139542.75552095825,0.09648219132411708,SellReason.MARKET_EXIT
BANKINDIA,2023-05-02 00:00:00,3,2023-05-09 00:00:00,12,7,7077.079875971678,75.4163247188387,72.92615730816827,534361.2271684979,516104.2403175826,-18256.986850915244,0.0,516.1042403175826,15.328295937432204,0.5161042403175826,2.8519920319949614,0.0,534.8006325273274,-18791.78748344257,-0.0341660021773218,SellReason.RANK_EXIT
ARVIND,2023-05-23 00:00:00,2,2023-06-12 00:00:00,10,20,4234.8508575062915,121.5999984741211,126.30000305175781,515569.4396850553,534861.6762267838,19292.23654172849,0.0,534.8616762267837,15.885391783935479,0.5348616762267837,2.955645622829207,0.0,554.2375753097753,18737.998966418712,0.037419278678568486,SellReason.RANK_EXIT
IDFCFIRSTB,2023-06-22 00:00:00,3,2023-07-31 00:00:00,11,39,6537.489003521586,81.63281482971142,85.22106127681421,534307.438651474,557131.7509656121,22824.312314138166,0.0,557.1317509656121,16.54681300367868,0.5571317509656121,3.0787100558359723,0.0,577.3144057760924,22246.997908362075,0.04271756420188331,SellReason.RANK_EXIT
APARINDS,2023-05-02 00:00:00,1,2023-10-30 00:00:00,,181,192.3112136505987,2775.3314216878853,4960.264948557905,534361.2271684979,953914.5722856951,419553.34511719726,0.0,953.9145722856952,28.331262796885145,0.9539145722856951,5.271331926450751,0.0,988.4710815813169,418564.87403561594,0.785149303104099,SellReason.MARKET_EXIT
PFC,2023-05-02 00:00:00,2,2023-10-30 00:00:00,,181,4444.022978674174,120.10004371009587,213.74310615408152,534361.2271684979,949879.2752819315,415518.04811343364,0.0,949.8792752819315,28.211414475873365,0.9498792752819315,5.249032875207953,0.0,984.2896019082947,414533.75851152535,0.7775976754810657,SellReason.MARKET_EXIT
LUPIN,2023-08-22 00:00:00,3,2023-10-30 00:00:00,,69,514.7789425729203,1079.8698067142268,1127.0187171628604,556554.436559836,580165.5034809865,23611.06692115043,0.0,580.1655034809864,17.230915453385297,0.5801655034809864,3.205994572235931,0.0,601.1825790100886,23009.88434214034,0.04242364334941739,SellReason.MARKET_EXIT
GOLDBEES,2023-10-30 00:00:00,0,2023-12-04 00:00:00,,35,47388.947610980395,52.29999923706055,54.349998474121094,2481385.407786113,2575589.230346989,94203.82256087568,0.0,2575.589230346989,76.49500014130557,2.575589230346989,14.23270608689746,0.0,2668.8925258055388,91534.93003507014,0.037964204297035876,SellReason.MARKET_EXIT
BSOFT,2023-12-04 00:00:00,3,2024-02-27 00:00:00,10,85,1362.7421194376307,628.6022464472957,761.1446725875304,857640.112607061,1037243.9043205926,179603.7917135316,0.0,1037.2439043205927,30.806143958321602,1.0372439043205925,5.731809815275595,0.0,1074.8191019985104,178528.97261153307,0.20941626805160804,SellReason.RANK_EXIT
PFC,2023-12-04 00:00:00,2,2024-03-18 00:00:00,10,105,2463.4772613783703,347.7291108128776,346.03218504103216,857640.112607061,852442.4195536554,-5197.6930534056155,0.0,852.4424195536554,25.317539860743565,0.8524424195536554,4.7105968104535,0.0,883.3229986444061,-6081.016052050021,-0.006060459366348465,SellReason.RANK_EXIT
RECLTD,2023-12-04 00:00:00,1,2024-04-24 00:00:00,10,142,2467.3171869470166,347.18793438422995,398.9041093851152,857640.112607061,984222.9650296874,126582.85242262634,0.0,984.2229650296874,29.231422061381714,0.9842229650296873,5.438816104754052,0.0,1019.877426160853,125562.97499646549,0.14759437036805428,SellReason.RANK_EXIT
OFSS,2024-03-22 00:00:00,1,2024-04-26 00:00:00,20,35,126.42954570991836,7456.67833786868,6429.643774238141,943864.0908868026,812896.9414535331,-130967.14943326951,0.0,812.8969414535331,24.143039161169934,0.8128969414535331,4.492068498472224,0.0,842.3449460546288,-131809.49437932414,-0.13875636407591266,SellReason.RANK_EXIT
BAJAJ-AUTO,2024-03-22 00:00:00,3,2024-04-30 00:00:00,11,39,113.58645720748225,8299.796277998757,8394.576384621489,943864.0908868026,953510.1912867498,9646.100399947143,0.0,953.5101912867498,28.31925268121647,0.9535101912867497,5.269097317050579,0.0,988.0520514763035,8658.04834847084,0.010219798054701074,SellReason.RANK_EXIT
ABB,2024-05-22 00:00:00,3,2024-07-19 00:00:00,10,58,108.38257578237416,8440.841207380005,7794.581350007791,915926.6077820929,844796.8038590997,-71129.80392299313,0.0,844.7968038590998,25.090465074615263,0.8447968038590997,4.668347138125386,0.0,875.4004128756995,-72005.20433586882,-0.07765884659168625,SellReason.RANK_EXIT
HINDZINC,2024-05-22 00:00:00,1,2024-08-19 00:00:00,35,89,1282.8657348969393,713.122259750234,454.98685595568037,915926.6077820929,583687.0473340318,-332239.5604480611,0.0,583.6870473340318,17.335505305820742,0.5836870473340318,3.225454623567859,0.0,604.8316943107545,-332844.39214237186,-0.362736007039446,SellReason.RANK_EXIT
TRENT,2024-05-22 00:00:00,2,2024-10-28 00:00:00,,159,195.86799836995232,4670.697201376995,7347.145226278034,915926.6077820929,1439070.629204429,523144.0214223361,0.0,1439.070629204429,42.74039768737154,1.4390706292044289,7.952304296983675,0.0,1491.2024018179886,521652.8190205181,0.5711636903846741,SellReason.MARKET_EXIT
OFSS,2024-07-23 00:00:00,1,2024-10-28 00:00:00,,97,83.7550806224864,10064.109731263205,10081.964377327646,843921.403446224,844415.739256113,494.33580988890026,0.0,844.4157392561129,25.079147455906554,0.8444157392561129,4.66624137512928,0.0,875.0055438264048,-380.6697339375046,0.0005857604841757045,SellReason.MARKET_EXIT
BASF,2024-08-22 00:00:00,3,2024-10-28 00:00:00,,67,89.05054256198649,6540.0,6978.2001953125,583082.215639721,621412.5134987382,38330.297859017155,0.0,621.4125134987382,18.455951650912525,0.6214125134987382,3.4339255495940275,0.0,643.9238032127436,37686.37405580441,0.06573738116324397,SellReason.MARKET_EXIT
GOLDBEES,2024-10-28 00:00:00,0,2025-04-01 00:00:00,,155,43982.494494899176,65.9000015258789,75.83999633789062,2901888.750210423,3335632.2214244483,433743.4712140253,0.0,3335.6322214244483,99.06827697630611,3.335632221424448,18.4327036555915,0.0,3456.4688342777704,430287.0023797475,0.1494693658337431,SellReason.MARKET_EXIT
SBICARD,2025-04-01 00:00:00,3,2025-07-03 00:00:00,12,93,1263.6712109989223,877.9243129349932,909.8624649574467,1110725.2508633903,1149767.0029352412,39041.75207185093,0.0,1149.7670029352412,34.148079987176665,1.1497670029352411,6.353612458220143,0.0,1191.4184623835733,37850.33360946736,0.03514978347841012,SellReason.RANK_EXIT
BAJFINANCE,2025-04-01 00:00:00,2,2025-07-15 00:00:00,10,105,1278.693789620918,867.6101258150749,913.3852504906677,1110725.2508633903,1167940.0473337634,57214.79647037317,0.0,1167.9400473337635,34.687819405812775,1.1679400473337633,6.454036701566377,0.0,1210.2498434884765,56004.546626884694,0.051511205337142464,SellReason.RANK_EXIT
NH,2025-04-01 00:00:00,1,2025-08-04 00:00:00,,125,656.5047115477454,1689.8700956410062,1915.5,1110725.2508633903,1257534.7749697063,146809.52410631604,0.0,1257.5347749697064,37.34878281660028,1.2575347749697063,6.949137166482597,0.0,1303.090229727759,145506.43387658827,0.1321744724829096,SellReason.MARKET_EXIT
BEL,2025-07-22 00:00:00,1,2025-08-04 00:00:00,,13,2888.078878172805,400.36283703999635,376.5199036034637,1157652.6909815664,1087419.1808088243,-70233.51017274219,0.0,1087.4191808088242,32.29634967002208,1.0874191808088243,6.009078393149562,0.0,1126.8120280528046,-71360.322200795,-0.0606688955330736,SellReason.MARKET_EXIT
HDFCAMC,2025-07-22 00:00:00,3,2025-08-04 00:00:00,,13,418.25477075040897,2764.5338060006425,2747.1636700713225,1157652.6909815664,1149014.3110395332,-8638.379942033207,0.0,1149.0143110395334,34.12572503787414,1.1490143110395332,6.3494530828044615,0.0,1190.6385034712516,-9829.018445504458,-0.007461978889980189,SellReason.MARKET_EXIT
GOLDBEES,2025-08-04 00:00:00,0,2025-10-20 00:00:00,,77,41507.411281158704,83.98999786376953,106.9000015258789,3490347.7260568123,4437142.329291149,946794.6032343367,0.0,4437.1423292911495,131.78312717994712,4.437142329291149,24.51964851166289,0.0,4597.882247312051,942196.7209870247,0.27126082486456704,SellReason.MARKET_EXIT
MARUTI,2025-10-20 00:00:00,3,2025-11-06 00:00:00,16,17,89.44013025403227,16500.0,15534.0,1477514.815681279,1389362.9833661374,-88151.83231514157,0.0,1389.3629833661373,41.26408060597428,1.3893629833661374,7.677619846081275,0.0,1439.694046801559,-89591.52636194312,-0.05966223240509094,SellReason.RANK_EXIT
PAYTM,2025-10-20 00:00:00,2,2026-01-22 00:00:00,12,94,1146.7574179769408,1286.9000244140625,1246.5,1477514.815681279,1429433.1215082568,-48081.69417302217,0.0,1429.4331215082568,42.45416370879523,1.4294331215082567,7.899047429454626,0.0,1481.215765768015,-49562.90993879019,-0.03254227549038268,SellReason.RANK_EXIT
MUTHOOTFIN,2025-10-20 00:00:00,1,2026-01-27 00:00:00,,99,446.54356283192806,3304.855946936998,3796.895453280028,1477514.815681279,1695479.2234080122,217964.40772673325,0.0,1695.4792234080123,50.355732935217965,1.695479223408012,9.369218188552676,0.0,1756.899653755191,216207.50807297806,0.14752096250637617,SellReason.MARKET_EXIT
CANBK,2025-11-24 00:00:00,2,2026-01-27 00:00:00,,64,9808.26765682838,141.3375885661555,148.0172423317335,1387923.2893193357,1451792.7306152703,63869.44129593461,0.0,1451.7927306152703,43.11824409927353,1.4517927306152703,8.022606629379984,0.0,1504.3853740745392,62365.05592186007,0.0460179908986594,SellReason.MARKET_EXIT
HINDZINC,2026-01-22 00:00:00,1,2026-01-27 00:00:00,,5,2092.6759472219337,681.547486584596,719.8477125036038,1427951.9057424888,1506407.9936190213,78456.08787653246,0.0,1506.4079936190212,44.740317410484934,1.5064079936190211,8.324410572738712,0.0,1560.979129595864,76895.1087469366,0.05494308846188894,SellReason.MARKET_EXIT
GOLDBEES,2026-01-27 00:00:00,0,2026-04-20 00:00:00,,83,35567.54484172269,130.5500030517578,125.18000030517578,4648857.683484878,4452345.274141199,-196512.40934367944,0.0,4452.345274141199,132.23465464199361,4.452345274141199,24.60365998490427,0.0,4613.635934042239,-201126.04527772169,-0.042271117492323346,SellReason.MARKET_EXIT
SHRIRAMFIN,2026-04-20 00:00:00,1,2026-04-29 00:00:00,11,9,1431.9182690286573,1034.1501837974863,959.5720161918424,1482577.212735719,1374028.7004337616,-108548.51230195747,0.0,1374.0287004337615,40.80865240288272,1.3740287004337615,7.592882598596967,0.0,1423.8042641356749,-109972.31656609314,-0.07321609381926139,SellReason.RANK_EXIT
ABB,2026-04-20 00:00:00,2,2026-05-12 00:00:00,17,22,210.76971283257393,7025.765330312238,6360.0,1482577.212735719,1340495.3736151701,-142081.83912054892,0.0,1340.4953736151701,39.81271259637055,1.3404953736151701,7.40757743459743,0.0,1389.0561590197533,-143470.89527956868,-0.09583436053112744,SellReason.RANK_EXIT
