rebalance_date,universe,buy_value,sell_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,transaction_cost_pct
2021-08-10,NIFTY_IT,200000.0,0.0,0.0,200.0,5.94,0.19999999999999998,1.1052,29.999999999999996,237.24519999999998,0.0011862259999999999
2021-08-10,NIFTY_METAL,200000.0,0.0,0.0,200.0,5.94,0.19999999999999998,1.1052,29.999999999999996,237.24519999999998,0.0011862259999999999
2021-08-10,NIFTY_PHARMA,200000.0,0.0,0.0,200.0,5.94,0.2,1.1052,30.0,237.2452,0.001186226
2021-08-10,NIFTY_PSU_BANK,200000.0,0.0,0.0,200.0,5.94,0.19999999999999998,1.1052,29.999999999999996,237.24519999999998,0.0011862259999999999
2021-08-10,NIFTY_REALTY,200000.0,0.0,0.0,200.0,5.94,0.19999999999999998,1.1052,29.999999999999996,237.24519999999998,0.0011862259999999999
2022-01-31,NIFTY_PHARMA,0.0,193652.7216925117,0.0,193.6527216925117,5.751485834267598,0.1936527216925117,1.0701249400728194,0.0,200.6679851885446,0.001036226
2022-02-25,NIFTY_METAL,0.0,69422.29345900888,0.0,69.42229345900888,2.061842115732564,0.06942229345900888,0.3836275936544831,0.0,71.93718546185494,0.001036226
2022-02-28,NIFTY_AUTO,418945.8434650359,0.0,0.0,418.945843465036,12.442691550911567,0.41894584346503594,2.3150947309877887,62.84187651975539,496.96445211015583,0.0011862260000000003
2022-02-28,NIFTY_IT,0.0,214072.58424193738,0.0,214.07258424193736,6.357955751985541,0.21407258424193737,1.182965100520946,0.0,221.82757767868583,0.0010362260000000001
2022-02-28,NIFTY_REALTY,0.0,205307.83211441783,0.0,205.30783211441783,6.09764261379821,0.20530783211441783,1.134531080264273,0.0,212.74531364059473,0.001036226
2022-03-07,NIFTY_AUTO,0.0,364546.9491645335,0.0,364.5469491645335,10.827044390186645,0.36454694916453345,2.014486441083212,0.0,377.7530269449679,0.0010362260000000001
2022-03-22,NIFTY_METAL,69350.35627354703,0.0,0.0,69.35035627354704,2.059705581324347,0.06935035627354703,0.38323006876762095,10.402553441032055,82.2651957209446,0.001186226
2022-04-04,NIFTY_OIL_GAS,364169.19613758853,0.0,0.0,364.16919613758853,10.815825125286379,0.3641691961375885,2.012398977856314,54.625379420638275,431.9869688575071,0.001186226
2022-05-16,NIFTY_METAL,0.0,130093.42767477031,0.0,130.0934276747703,3.8637748019406786,0.1300934276747703,0.7188962813307807,0.0,134.80619218571653,0.001036226
2022-05-16,NIFTY_PSU_BANK,0.0,183992.26023112092,0.0,183.9922602311209,5.464570128864291,0.1839922602311209,1.016741230037174,0.0,190.6575638502535,0.001036226
2022-06-27,NIFTY_OIL_GAS,0.0,331939.3474841282,0.0,331.93934748412823,9.85859862027861,0.33193934748412823,1.8342968341972925,0.0,343.96418228608826,0.0010362260000000001
2022-07-04,NIFTY_AUTO,838807.6611590206,0.0,0.0,838.8076611590207,24.91258753642291,0.8388076611590205,4.635251135564747,125.82114917385307,995.0154566660203,0.0011862259999999999
2024-10-28,NIFTY_AUTO,0.0,1942753.5791703262,0.0,1942.7535791703262,57.6997813013587,1.9427535791703263,10.735656278495224,0.0,2013.1317703293507,0.0010362260000000001
2024-10-28,NIFTY_IT,646913.4824666657,0.0,0.0,646.9134824666656,19.21333042925997,0.6469134824666656,3.5748439041107942,97.03702236999985,767.385592652503,0.001186226
2024-10-28,NIFTY_MIDSMALL_HEALTHCARE,646913.4824666657,0.0,0.0,646.9134824666656,19.213330429259972,0.6469134824666657,3.5748439041107947,97.03702236999985,767.3855926525029,0.0011862259999999999
2024-10-28,NIFTY_PHARMA,646913.4824666657,0.0,0.0,646.9134824666656,19.21333042925997,0.6469134824666656,3.5748439041107942,97.03702236999985,767.385592652503,0.001186226
2024-11-22,NIFTY_PHARMA,415029.1958138319,415459.7059631032,0.0,830.4889017769351,24.66552038277497,0.830488901776935,4.589281671219343,62.25437937207477,922.8285721047812,0.0011111871213814824
2025-02-17,NIFTY_MIDSMALL_HEALTHCARE,0.0,525006.832607359,0.0,525.006832607359,15.592702928438564,0.525006832607359,2.901187756988266,0.0,544.0257301253932,0.0010362260000000001
2025-02-17,NIFTY_PHARMA,0.0,602885.424493547,0.0,602.885424493547,17.905697107458344,0.6028854244935469,3.3315448557513405,0.0,624.7255518812503,0.0010362260000000003
2025-03-03,NIFTY_FINANCIAL_SERVICES_EX_BANK,850709.793492612,0.0,0.0,850.7097934926119,25.266080866730572,0.850709793492612,4.701022318840172,127.60646902389178,1009.1340754955672,0.001186226
2025-03-03,NIFTY_IT,0.0,575292.213915982,0.0,575.2922139159821,17.08617875330467,0.5752922139159821,3.179064774099717,0.0,596.1327496573024,0.001036226
2025-03-03,NIFTY_MIDSMALL_FINANCIAL_SERVICES,850709.793492612,0.0,0.0,850.709793492612,25.266080866730576,0.8507097934926119,4.701022318840174,127.60646902389178,1009.1340754955671,0.001186226
2025-03-17,NIFTY_MIDSMALL_FINANCIAL_SERVICES,0.0,874413.8527518113,0.0,874.4138527518112,25.970091426728793,0.8744138527518113,4.8320109503065085,0.0,906.0903689815984,0.0010362260000000001
2025-04-01,NIFTY_FINANCIAL_SERVICES,873507.7623828297,0.0,0.0,873.5077623828297,25.943180542770044,0.8735077623828296,4.827003894927517,131.02616435742445,1036.1776189403347,0.0011862260000000003
2025-04-22,NIFTY_FINANCIAL_SERVICES,303149.2964894043,303463.75352086016,0.0,606.6130500102645,18.016407585304854,0.6066130500102644,3.352143714356721,45.47239447341064,674.0606088333468,0.0011111871213814821
