rebalance_date,symbol,rank,score,weight,quantity,entry_date,entry_price,current_price,cost_value,market_value,unrealized_pnl,unrealized_return_pct,holding_days
2021-08-10 00:00:00,PRAJIND,1,0.7890011268299528,0.1,266.56358192167073,2021-08-10 00:00:00,374.70001220703125,351.75,100000.0,93763.73994094768,-6236.260059052322,-0.06236260059052322,0
2021-08-10 00:00:00,DEEPAKFERT,2,0.7209390706005374,0.1,225.5200141802042,2021-08-10 00:00:00,442.8936285902709,417.9219665527344,100000.0,94249.76782319149,-5750.232176808509,-0.05750232176808509,0
2021-08-10 00:00:00,ADANIENT,3,0.6785060765019689,0.1,67.27442247962723,2021-08-10 00:00:00,1484.685764939077,1443.2781982421875,100000.0,97095.7072641801,-2904.292735819894,-0.02904292735819894,0
2021-08-10 00:00:00,DALMIASUG,4,0.6688026203845319,0.1,238.3803756563246,2021-08-10 00:00:00,419.0,397.29998779296875,100000.0,94708.52033834107,-5291.47966165893,-0.0529147966165893,0
2021-08-10 00:00:00,BASF,5,0.6047543294460878,0.1,27.417342135602524,2021-08-10 00:00:00,3643.0,3790.60009765625,100000.0,103928.17977668975,3928.1797766897507,0.039281797766897504,0
2021-08-10 00:00:00,JSL,6,0.578340449408732,0.1,634.8556045851021,2021-08-10 00:00:00,157.3292835073506,143.90713500976562,100000.0,91360.25120073467,-8639.748799265333,-0.08639748799265333,0
2021-08-10 00:00:00,COFORGE,7,0.5537019508741089,0.1,109.55296798349303,2021-08-10 00:00:00,911.7176762846781,909.326904296875,100000.0,99619.46123296439,-380.538767035614,-0.00380538767035614,0
2021-08-10 00:00:00,ABREL,8,0.5415052969655791,0.1,129.96053119222316,2021-08-10 00:00:00,768.5516247411038,749.461181640625,100000.0,97400.37327396688,-2599.6267260331224,-0.025996267260331225,0
2021-08-10 00:00:00,IRCTC,9,0.5248975642912207,0.1,196.16514576319057,2021-08-10 00:00:00,509.16984773929323,504.31695556640625,100000.0,98929.40909953258,-1070.5909004674177,-0.010705909004674177,0
2021-08-10 00:00:00,ARVIND,10,0.5216877321850448,0.1,1028.6444796043966,2021-08-10 00:00:00,97.0999984741211,93.30000305175781,100000.0,95972.53308626403,-4027.4669137359742,-0.04027466913735974,0
2021-08-11 00:00:00,PRAJIND,1,0.790771253680975,0.09280152439838259,266.56358192167073,2021-08-10 00:00:00,374.70001220703125,337.04998779296875,100000.0,89845.25203274915,-10154.747967250849,-0.10154747967250849,1
