strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY200,NIFTY200,10,Monthly,Weekly Supertrend,1000000,1876975.1223874148,0.8769751223874148,0.13446004874097017,0.0,0.17184664023184543,0.8465115551211693,0.5934009206356002,0.7824421155954201,176,78,98,0.4431818181818182,1.719033579444907,50.625,50.40223723864962,56067.11370060155
