initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,2465498.372405796,1.465498372405796,0.19817617503180318,0.0,0.2222602968240846,0.9257010265078053,0.8791499370478456,0.8109119426210911,0.244386800361138,258,81,37,44,0.4567901234567901,1.9515357073965807,16780.869087956202,0.04294648495621353,75344.08375708065,-32465.470520171173,437253.8792806188,-110103.90101503115,67.51851851851852,60,37638023.54265618,37195347.42498863,74.83337096764481,44647.202114910964,38542.78608080627,83189.98819571723,0.08318998819571723
