strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY200,NIFTY200,5,Monthly,Weekly Supertrend,1000000,2465498.372405796,1.465498372405796,0.19817617503180318,0.0,0.244386800361138,0.9257010265078053,0.8791499370478456,0.8109119426210911,81,37,44,0.4567901234567901,1.9515357073965807,67.51851851851852,74.83337096764481,83189.98819571723
