symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
UNIONBANK,183654.22480580327,183654.22480580327,0.0,-19998.782504146406,0.0,-19998.782504146406,-0.10889366974973323,1,0,1,169.75993401185806,0.0
FINCABLES,220761.4422655427,220761.4422655427,0.0,-25707.68753760243,0.0,-25707.68753760243,-0.11645007965965344,1,0,1,202.3294310637481,0.0
BANKINDIA,219200.64870483516,219200.64870483516,0.0,-26283.913707673164,0.0,-26283.913707673164,-0.1199080105965644,1,0,1,200.11269862040984,0.0
MFSL,464769.84492490924,464769.84492490924,0.0,-27172.00016198476,0.0,-27172.00016198476,-0.05846334580156511,1,0,1,453.9206286446441,0.0
INDHOTEL,188267.35926811915,188267.35926811915,0.0,-28400.028640788023,0.0,-28400.028640788023,-0.15084945553595616,1,0,1,165.83052244558854,0.0
IRCTC,188267.35926811915,188267.35926811915,0.0,-28749.811865690473,0.0,-28749.811865690473,-0.1527073624310346,1,0,1,165.46769199923867,0.0
DELHIVERY,487142.12346790015,487142.12346790015,0.0,-44908.81286965701,0.0,-44908.81286965701,-0.09218831775408197,1,0,1,458.72900142620693,0.0
BEL,415569.121743972,415569.121743972,0.0,-47016.4231306885,0.0,-47016.4231306885,-0.11313743170661955,1,0,1,382.30003791233406,0.0
EIHOTEL,383560.12657208927,383560.12657208927,0.0,-51564.67994514324,0.0,-51564.67994514324,-0.13443701879541373,1,0,1,344.37916832453,0.0
EXIDEIND,393046.7021836827,393046.7021836827,0.0,-52941.91849853056,0.0,-52941.91849853056,-0.13469625417131523,1,0,1,352.7909907761385,0.0
MRPL,342765.9935227183,342765.9935227183,0.0,-62290.21110251495,0.0,-62290.21110251495,-0.18172809520086303,1,0,1,290.93777540141076,0.0
HINDCOPPER,486322.1817314049,486322.1817314049,0.0,-62439.04249598034,0.0,-62439.04249598034,-0.12839028290604548,1,0,1,439.69435255754036,0.0
CHAMBLFERT,480551.1487080018,480551.1487080018,0.0,-64982.02696402985,0.0,-64982.02696402985,-0.13522395511640947,1,0,1,431.0702149127873,0.0
CHENNPETRO,1005113.200219319,1005113.200219319,0.0,-74241.65350873943,0.0,-74241.65350873943,-0.07386397222973458,3,0,3,965.5938728381927,0.0
HINDZINC,309450.1056912937,309450.1056912937,0.0,-96371.65964104567,0.0,-96371.65964104567,-0.3114287501235682,1,0,1,221.0264592005759,0.0
DEEPAKFERT,1636551.9320374192,1636551.9320374192,0.0,-115929.35943856796,0.0,-115929.35943856796,-0.07083756840776946,5,0,5,1577.3431298759162,0.0
