initial_capital,final_portfolio_value,total_return,cagr,absolute_return,xirr,max_drawdown,max_drawdown_duration,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000.0,939975.9639905905,-0.06002403600940942,-0.6101742568473192,-0.06002403600940942,0.0,0.08715473586349132,17,0.2012312436686322,-4.1145889448714845,-4.010739562027192,-7.001045333933691,63,29,34,0.4603174603174603,0.5439481195632473,-934.2383669376323,-0.009181613858764846,2420.713985228912,-3795.815373197332,9922.81215310868,-10344.986194733166,1.7777777777777777,1.0,7657711.145434197,6664617.195051758,14.322328340485955,9083.776061203826,6906.049617559702,15989.82567876353,0.01598982567876353
