rebalance_date,beginning_value,ending_value,monthly_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings
2020-05-05,1000000.0,998813.774,-0.001186226000000068,0.0,998813.774,0.0,-1186.2260000000533,1000000.0,0.0,1186.226,0.0,1186.226,1.0,9
2020-05-06,998813.774,977737.8849038745,-0.021100919555526176,760446.1027180045,217291.78218587,-17331.67505977329,-4930.440036352244,0.0,761234.9141281319,0.0,788.8114101273375,788.8114101273375,0.762138983205624,2
2020-05-07,977737.8849038745,976428.4663300937,-0.0013392327268872961,0.0,976428.4663300937,-5428.9291769043775,-810.9294332286372,866128.2846522112,105791.80615433081,1027.4238905898537,109.62422012407761,1137.0481107139315,0.9940497405417563,9
2020-05-08,976428.4663300937,982346.7560571599,0.006061160577702118,749566.2481285499,232780.5079286099,3159.368867519239,1947.9914263182873,0.0,750343.7738559576,0.0,777.5257274076636,777.5257274076636,0.7684574955870803,2
2020-05-11,982346.7560571599,978450.8828392037,-0.0039658839345009245,0.0,978450.8828392038,-1059.0288539609028,-888.852937677002,868228.6246657696,118785.46512460383,1029.9153685227773,123.08858738420773,1153.0039559069849,1.0047512079664687,9
2020-05-12,978450.8828392037,974512.396628122,-0.004025226283871586,749064.7005710038,225447.69605711813,3675.3400985907647,-8502.679247349515,0.0,749841.7060426896,0.0,777.0054716857923,777.0054716857923,0.7663560013016175,2
2020-05-13,974512.396628122,977365.4895608444,0.002927713328834347,0.0,977365.4895608444,-6379.913358884893,730.327044257865,865524.0514054755,116580.15422135983,1026.7071334025115,120.80338688818281,1147.5105202906943,1.0077903667772534,9
2020-05-14,977365.4895608444,951251.0919750531,-0.026719172985660844,720433.2043596305,230817.8876154226,-23041.652259798473,-2342.418281735023,0.0,721180.5103551538,0.0,747.3059955232795,747.3059955232795,0.7378821106924891,2
2020-05-15,951251.0919750531,948799.1541111406,-0.002577592693030817,0.0,948799.1541111405,0.0,-4794.356145647485,720433.2043596304,0.0,854.5965982747068,0.0,854.5965982747068,0.7573533533231666,9
2020-05-18,948799.1541111406,911762.4233502131,-0.039035374979464965,607051.8610145731,304710.56233563984,-33333.20952732059,-8497.877379254482,0.0,607681.55644308,0.0,629.695428506787,629.695428506787,0.6404743868183268,3
2020-05-19,911762.4233502131,912586.9061487438,0.0009042737202320517,0.0,912586.9061487437,0.0,-7673.394580723732,607051.8610145731,0.0,720.100700883873,0.0,720.100700883873,0.6658004820861114,9
2020-05-20,912586.9061487438,920458.1848500177,0.008625237386422624,612300.5686012183,308157.6162487994,5248.70758664512,-5050.823466094953,0.0,612935.7085187137,0.0,635.1399174955127,635.1399174955127,0.6716463981555423,3
2020-05-21,920458.1848500177,918347.9120017678,-0.0022926330418733265,0.0,918347.9120017678,-1834.107304551144,-5326.989009793804,732515.6560827137,120339.7866973056,868.9291166523731,124.69921581020218,993.6283324625754,0.9265553360460217,9
2020-05-22,918347.9120017678,917596.7598773423,-0.0008179385117653704,0.0,917596.7598773423,-2695.780200090725,-3382.3609341285774,621714.7835442113,622359.6888351343,737.4942408245156,644.9052909228758,1382.3995317473914,1.3546875384815495,9
2020-05-26,917596.7598773423,922648.4905505222,0.0055053928850568035,626130.9417555311,296517.54879499093,5020.688357917927,-3351.318618866615,0.0,626780.4279312446,0.0,649.486175713482,649.486175713482,0.6830673944566109,3
2020-05-27,922648.4905505222,922639.9296067077,-9.278662353229272e-06,0.0,922639.9296067075,0.0,-3359.879562680988,626130.9417555311,0.0,742.7328025148967,0.0,742.7328025148967,0.6786234933110158,9
2020-05-28,922639.9296067077,934937.7638794574,0.013328963854828846,635984.0090235143,298953.75485594297,9853.067267983308,-915.1125579145737,0.0,636643.7157945574,0.0,659.706771042931,659.706771042931,0.6900240227690325,3
2020-05-29,934937.7638794574,939975.9639905905,0.005388808010308166,0.0,939975.9639905904,5290.106445557205,-1167.0188923386013,749983.7379540812,114117.98094949429,889.650209538318,118.25201892737067,1007.9022284656887,0.9242344809327706,9
