decision_date,exit_date,universe,action,symbol,reason,entry_date,entry_rank,exit_rank,score,exit_price,quantity,gross_value,cost_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,sell_transaction_cost,net_value,realized_pnl,entry_price,buy_transaction_cost,invested_amount,total_transaction_cost,net_realized_pnl,holding_days,proceeds,gross_realized_pnl,return_pct,sell_reason
2020-05-05,2020-05-06,NIFTY_AUTO,SELL,BAJAJ-AUTO,RANK_EXIT,2020-05-05,2,2.0,0.8112624784310659,2131.587646484375,51.99789367173698,110838.06779388261,111111.11111111111,0.0,110.83806779388262,3.2918906134783135,0.11083806779388261,0.6124911626289953,0.0,114.85328763778381,110723.21450624483,-387.8966048662842,2134.3039185939965,131.8028888888889,111111.11111111111,246.6561765266727,-387.8966048662842,1,110838.06779388261,-273.0433172284975,-0.0034910694437965575,RANK_EXIT
2020-05-05,2020-05-06,NIFTY_AUTO,SELL,EXIDEIND,RANK_EXIT,2020-05-05,3,3.0,0.6775227561593056,141.09738159179688,773.9424065414852,109201.24706585752,111111.11111111111,0.0,109.20124706585752,3.243277037855968,0.10920124706585752,0.6034460912859286,0.0,113.15717144206528,109088.08989441545,-2023.0212166956626,143.39478917837727,131.8028888888889,111111.11111111111,244.96006033095418,-2023.0212166956626,1,109201.24706585752,-1909.864045253591,-0.018207190950260965,RANK_EXIT
2020-05-05,2020-05-06,NIFTY_METAL,SELL,HINDZINC,RANK_EXIT,2020-05-05,1,3.0,0.9241232400139173,91.91889953613281,1217.7816593359203,111937.15000144357,111111.11111111111,0.0,111.93715000144357,3.324533355042874,0.11193715000144357,0.618564690907977,0.0,115.99218519739586,111821.15781624618,710.0467051350715,91.13235313688446,131.8028888888889,111111.11111111111,247.79507408628476,710.0467051350715,1,111937.15000144357,826.0388903324638,0.006390420346215644,RANK_EXIT
2020-05-05,2020-05-06,NIFTY_METAL,SELL,COALINDIA,RANK_EXIT,2020-05-05,2,4.0,0.8638840913772583,80.32720947265625,1284.1398260590656,103151.36880002693,111111.11111111111,0.0,103.15136880002693,3.0635956533608,0.10315136880002693,0.5700144639889488,0.0,106.88813028617672,103044.48066974076,-8066.630441370347,86.42307167032571,131.8028888888889,111111.11111111111,238.6910191750656,-8066.630441370347,1,103151.36880002693,-7959.742311084177,-0.07259967397233313,RANK_EXIT
2020-05-05,2020-05-06,NIFTY_METAL,SELL,NMDC,RANK_EXIT,2020-05-05,3,6.0,0.6728673540055752,12.85600471496582,8308.770191826163,106817.58876168462,111111.11111111111,0.0,106.81758876168462,3.172482386222033,0.10681758876168461,0.5902739954970692,0.0,110.6871627321654,106706.90159895245,-4404.209512158661,13.35688744062259,131.8028888888889,111111.11111111111,242.4900516210543,-4404.209512158661,1,106817.58876168462,-4293.522349426494,-0.03963788560942795,RANK_EXIT
2020-05-05,2020-05-06,NIFTY_PHARMA,SELL,DRREDDY,RANK_EXIT,2020-05-05,2,2.0,0.8965024724602699,741.8790283203125,144.79998908458262,107424.075202862,111111.11111111111,0.0,107.42407520286201,3.1904950335250017,0.107424075202862,0.5936254395710154,0.0,111.31561975116088,107312.75958311085,-3798.351528000261,766.4317443932638,131.8028888888889,111111.11111111111,243.11850864004978,-3798.351528000261,1,107424.075202862,-3687.035908249105,-0.034185163752002354,RANK_EXIT
2020-05-05,2020-05-06,NIFTY_PHARMA,SELL,DIVISLAB,RANK_EXIT,2020-05-05,3,3.0,0.7597706342736881,2222.69482421875,50.328733968998144,111865.41650237456,111111.11111111111,0.0,111.86541650237456,3.3224028701205244,0.11186541650237455,0.6181682915921218,0.0,115.91785308058958,111749.49864929396,638.3875381828548,2205.0884151106216,131.8028888888889,111111.11111111111,247.72074196947847,638.3875381828548,1,111865.41650237456,754.3053912634496,0.005745487843645693,RANK_EXIT
2020-05-06,2020-05-07,NIFTY_PHARMA,SELL,BIOCON,RANK_EXIT,2020-05-05,1,2.0,0.9256696576873462,345.8105163574219,305.9242016948577,105791.80615433081,111111.11111111111,0.0,105.79180615433081,3.1420166427836254,0.10579180615433081,0.5846055208088321,0.0,109.62422012407761,105682.18193420673,-5428.9291769043775,362.7673378156524,131.8028888888889,111111.11111111111,241.42710901296653,-5428.9291769043775,2,105791.80615433081,-5319.3049567802955,-0.0488603625921394,RANK_EXIT
2020-05-07,2020-05-08,NIFTY_AUTO,SELL,BAJAJ-AUTO,RANK_EXIT,2020-05-07,2,2.0,0.8209736769398054,2086.0556640625,59.43246816056818,123979.43683556744,126741.01711966742,0.0,123.97943683556744,3.682189274016353,0.12397943683556743,0.6851103679533457,0.0,128.4707159143727,123850.96611965307,-2890.051000014355,2129.9918638392187,150.3434897737946,126741.01711966742,278.8142056881673,-2890.051000014355,1,123979.43683556744,-2761.5802840999822,-0.022802807375970496,RANK_EXIT
2020-05-07,2020-05-08,NIFTY_AUTO,SELL,EXIDEIND,RANK_EXIT,2020-05-07,3,4.0,0.6665901094675064,140.4273223876953,912.0363777530632,128074.82644803528,126741.01711966742,0.0,128.07482644803528,3.803822345506648,0.12807482644803528,0.7077414909518429,0.0,132.7144651109418,127942.11198292434,1201.0948632569198,138.80002675087206,150.3434897737946,126741.01711966742,283.05795488473643,1201.0948632569198,1,128074.82644803528,1333.8093283678609,0.009476765222128996,RANK_EXIT
