universe,symbol,closed_invested_amount,closed_trades,average_closed_holding_days,max_closed_holding_days,realized_pnl,winning_trades,losing_trades,total_transaction_cost,open_invested_amount,open_market_value,unrealized_pnl,current_holding_days,total_invested_amount,total_pnl,total_return_pct
NIFTY200,CUMMINSIND,710267.4757015859,3.0,61.666666666666664,75.0,-5311.803501260118,1.0,2.0,1573.7888844545862,0.0,0.0,0.0,0.0,710267.4757015859,-5311.803501260118,-0.007478595997955897
NIFTY200,CYIENT,120753.65423079379,1.0,61.0,61.0,6374.874532948452,1.0,0.0,275.1116587668221,0.0,0.0,0.0,0.0,120753.65423079379,6374.874532948452,0.05279239434662818
NIFTY200,DALMIASUG,120000.0,1.0,45.0,45.0,-2366.884713024294,0.0,1.0,264.3680537854945,0.0,0.0,0.0,0.0,120000.0,-2366.884713024294,-0.01972403927520245
NIFTY200,DEEPAKFERT,917596.472460765,5.0,32.8,60.0,-50611.963162817396,0.0,5.0,1987.8005859695659,0.0,0.0,0.0,0.0,917596.472460765,-50611.963162817396,-0.05515710302055622
NIFTY200,DELHIVERY,261957.78734134248,1.0,46.0,46.0,-27074.892865661182,0.0,1.0,554.3853709464021,0.0,0.0,0.0,0.0,261957.78734134248,-27074.892865661182,-0.10335593814732222
NIFTY200,EDELWEISS,214479.26962704188,1.0,16.0,16.0,-31768.84134167069,0.0,1.0,443.946573798313,0.0,0.0,0.0,0.0,214479.26962704188,-31768.84134167069,-0.14812080159035204
NIFTY200,EICHERMOT,261957.78734134248,1.0,28.0,28.0,-77.784477507259,0.0,1.0,582.3894951846682,0.0,0.0,0.0,0.0,261957.78734134248,-77.784477507259,-0.0002969351600374545
NIFTY200,EIHOTEL,191742.60321318544,1.0,38.0,38.0,-20377.47361013104,0.0,1.0,405.20726065894473,0.0,0.0,0.0,0.0,191742.60321318544,-20377.47361013104,-0.10627514839503209
NIFTY200,ENGINERSIN,127128.52876374224,1.0,52.0,52.0,-9793.426220923982,0.0,1.0,272.514971065582,0.0,0.0,0.0,0.0,127128.52876374224,-9793.426220923982,-0.07703562934425401
NIFTY200,EXIDEIND,240655.59860138886,1.0,44.0,44.0,-29716.231314762612,0.0,1.0,504.279519027192,0.0,0.0,0.0,0.0,240655.59860138886,-29716.231314762612,-0.12348032411239783
