year,universe,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2021,COMBINED,296,100,0,147059.5428452472,-108200.2119451462,0.0,38859.33090010099,3.784407488211924,-2.784407488211924,0.0
2021,NIFTY100,74,25,0,23572.7254513097,-34534.003873733105,0.0,-10961.278422423406,-2.1505452687970363,3.1505452687970363,-0.0
2021,NIFTY200,74,25,0,-15461.55257056537,-33061.53706979833,0.0,-48523.0896403637,0.31864320028178406,0.6813567997182159,-0.0
2021,NIFTY50,74,25,0,14704.263449791353,-18742.756357458537,0.0,-4038.4929076671833,-3.6410274292855456,4.641027429285546,-0.0
2021,NIFTY500,74,25,0,124244.10651471152,-21861.914644156233,0.0,102382.19187055528,1.2135323950848491,-0.21353239508484909,0.0
2022,COMBINED,389,603,0,472326.1610358176,329560.77691622486,0.0,801886.9379520424,0.5890183998284125,0.41098160017158747,0.0
2022,NIFTY100,104,144,0,456837.6619726389,147037.86018782854,0.0,603875.5221604675,0.7565096534103989,0.24349034658960106,0.0
2022,NIFTY200,104,144,0,-37465.64856025367,69984.56052616413,0.0,32518.91196591046,-1.1521187609083867,2.1521187609083867,0.0
2022,NIFTY50,77,171,0,31672.632339324336,43813.65648559516,0.0,75486.2888249195,0.41958126213867575,0.5804187378613243,0.0
2022,NIFTY500,104,144,0,21281.515284107998,68724.69971663703,0.0,90006.21500074503,0.23644495309498173,0.7635550469050183,0.0
2023,COMBINED,637,343,0,2480274.1952384375,401751.6716550647,0.0,2882025.866893502,0.8606009487041463,0.13939905129585375,0.0
2023,NIFTY100,143,102,0,1295797.0915360497,246156.35007540323,0.0,1541953.441611453,0.8403607116579654,0.15963928834203453,0.0
2023,NIFTY200,143,102,0,353130.61473068583,59560.670167601784,0.0,412691.2848982876,0.8556774219686244,0.14432257803137563,0.0
2023,NIFTY50,185,60,0,267221.6624357203,30093.07592718734,0.0,297314.73836290766,0.8987837734083158,0.10121622659168411,0.0
2023,NIFTY500,166,79,0,564124.8265359816,65941.57548487233,0.0,630066.402020854,0.8953418635347425,0.10465813646525751,0.0
2024,COMBINED,798,186,0,705376.0002371426,-166989.45936065528,0.0,538386.5408764873,1.3101664820387195,-0.31016648203871944,0.0
2024,NIFTY100,202,44,0,565794.119289266,-23902.740197886247,0.0,541891.3790913797,1.0441098366206993,-0.04410983662069941,0.0
2024,NIFTY200,197,49,0,19170.272339667077,-47817.27238343784,0.0,-28647.000043770764,-0.6691895245706755,1.6691895245706754,-0.0
2024,NIFTY50,202,44,0,-153702.74604046997,-16632.218885926763,0.0,-170334.96492639673,0.902355814655472,0.09764418534452803,-0.0
2024,NIFTY500,197,49,0,274114.3546486795,-78637.22789340443,0.0,195477.12675527507,1.4022835264601226,-0.40228352646012255,0.0
2025,COMBINED,556,436,0,208035.7661284348,3164102.25656786,0.0,3372138.022696295,0.061692541861644655,0.9383074581383554,0.0
2025,NIFTY100,135,113,0,256364.93640961498,1801853.866244373,0.0,2058218.802653988,0.12455669731470873,0.8754433026852912,0.0
2025,NIFTY200,143,105,0,3866.284155417001,365881.70477622,0.0,369747.988931637,0.010456538699746224,0.9895434613002537,0.0
2025,NIFTY50,135,113,0,50179.72771572834,450813.8386824066,0.0,500993.5663981349,0.10016042336929129,0.8998395766307087,0.0
2025,NIFTY500,143,105,0,-102375.18215232552,545552.8468648605,0.0,443177.664712535,-0.23100257595050663,1.2310025759505066,0.0
2026,COMBINED,291,293,0,1108726.459689784,-331658.946644583,0.0,777067.5130452011,1.4268084060609685,-0.42680840606096837,0.0
2026,NIFTY100,92,54,0,830037.6455433127,-129339.9076757012,0.0,700697.7378676115,1.1845873058892884,-0.18458730588928837,0.0
2026,NIFTY200,92,54,0,-35278.89399114461,-52753.69062840124,0.0,-88032.58461954584,0.40074813370084383,0.5992518662991562,-0.0
2026,NIFTY50,15,131,0,-34575.68238596618,-86473.56752181891,0.0,-121049.2499077851,0.28563318163727425,0.7143668183627258,-0.0
2026,NIFTY500,92,54,0,348543.39052358223,-63091.780818661675,0.0,285451.60970492056,1.2210244352234743,-0.22102443522347429,0.0
