initial_capital,final_portfolio_value,total_return,cagr,absolute_return,xirr,max_drawdown,max_drawdown_duration,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
3000000.0,11406805.53436363,2.802268511454543,0.3068188005264727,2.802268511454543,0.0,0.24438680036113747,146,0.208858571470628,1.4152749220460779,1.6627361808857084,1.255463879690219,295,155,140,0.5254237288135594,2.5442753458356213,22684.1489129851,0.04915824333839268,71129.89686332458,-30952.21488917647,1122525.4448741768,-379275.37459966727,57.53559322033898,44.0,148153361.82919925,145576237.3714656,97.90986640022163,175743.36978920372,150849.88214648433,326593.251935688,0.10886441731189601
