month,beginning_value,ending_value,month_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown,annualized_volatility,sharpe_ratio,cash_value,stock_value,gold_value
2021-08,3000000.0,2995204.5299877897,-0.0015984900040700856,-0.00041275362314963093,-0.0015984900040700856,76826.49136481775,2918378.038622972,-64344.1975003633,59548.72748815321,3712162.6444681524,789807.5549564123,4403.463845096879,818.4191234422633,5221.882968539141,1.5006567331415217,15,4,0,4,0.0,0.0,0.0589200950826988,0.21975212077656175,0.07805726706725333,76826.49136481775,2918378.038622972,0.0
2021-09,2995204.5299877897,2971050.9502222883,-0.008064083612213224,-0.008064083612213335,-0.009649683259237207,760079.493059742,2210971.457162546,-83851.74811218579,119246.8958348371,1071018.0291097972,1756090.7376854704,1270.4694325987982,1819.706880748864,3090.1763133476625,0.9438783690697718,12,8,2,6,0.25,0.11067179976574722,0.033858364878328384,0.1315525294275043,-0.6726258468878356,760079.493059742,2210971.457162546,0.0
2021-10,2971050.9502222883,2982574.470290583,0.003878600623605122,0.003878600623605122,-0.00580850990313897,917887.2412813979,2064687.2290091852,-197.17420616591698,130967.59010929825,1498977.8032351066,1658504.136564178,1778.1264436203674,1718.5851074153518,3496.7115510357194,1.0627491728349687,12,8,4,4,0.5,0.9954912921746046,0.06570099039592525,0.22206309119942733,0.33115043891746365,917887.2412813979,2064687.2290091852,0.0
2021-11,2982574.470290583,3037495.8147947704,0.018414073161042266,0.018414073161042932,0.012498604931590052,0.0,3037495.8147947704,207811.8568281292,-21922.922214643913,4955000.883397043,4041301.3436417608,5877.75087790854,4187.701526116527,10065.452404025067,3.0162875450893005,4,21,13,8,0.6190476190476191,2.8978230416313133,0.06360306589232945,0.21921568222544974,1.1590684888573302,0.0,0.0,3037495.8147947704
2021-12,3037495.8147947704,3035300.652900101,-0.000722688039264896,-0.000722688039265118,0.011766884300033809,0.0,3035300.652900101,0.0,-24118.084109313088,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.021831945473907877,0.08154464123942777,-0.05643112608420692,0.0,0.0,3035300.652900101
2022-01,3035300.652900101,3018470.4270461737,-0.0055448299125975264,-0.0055448299125975264,0.006156809015391174,0.0,3018470.4270461737,0.0,-40948.309963240405,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.01925823458972542,0.07893054749857653,-0.8480130260050476,0.0,0.0,3018470.427046174
2022-02,3018470.4270461737,3189700.033346054,0.0567272764263731,0.056727276426372875,0.06323334444868478,0.0,3189700.033346054,0.0,130281.29633664014,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.023083792110108248,0.17774910362635113,4.004771847160245,0.0,0.0,3189700.033346054
2022-03,3189700.033346054,3228482.715568556,0.012158723960578266,0.012158723960578044,0.07616090518951868,0.0,3228482.715568556,0.0,169063.97855914186,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.04108694325322704,0.16214763419588524,0.9751896570976778,0.0,0.0,3228482.7155685555
2022-04,3228482.715568556,3277510.137960978,0.015185902082114122,0.015185902082114122,0.09250337932032604,0.0,3277510.137960978,0.0,218091.4009515636,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.04026838819992462,0.12298921908501412,1.6875080727095024,0.0,0.0,3277510.1379609774
2022-05,3277510.137960978,3216043.0926445937,-0.018754189225673734,-0.018754189225673623,0.07201436421486451,0.0,3216043.092644594,0.0,156624.3556351798,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.031649828766756705,0.10631184023185636,-2.082833370078055,0.0,0.0,3216043.092644594
2022-06,3216043.0926445937,3202139.656270016,-0.0043231499000669915,-0.004323149900067325,0.06737988542333873,0.0,3202139.6562700165,0.0,142720.9192606021,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.014030299867672458,0.08820735268567816,-0.518402446258847,0.0,0.0,3202139.6562700165
2022-07,3202139.656270016,3292810.3874225384,0.028315670422113692,0.02831567042211347,0.0976034624741795,0.0,3292810.3874225384,98460.04192263482,134931.6084904892,2457224.2129442897,2459773.0937781623,2914.8232492240522,2548.8808338733697,5463.704083097422,1.5355349343038875,14,3,3,0,1.0,0.0,0.03950893946220102,0.12719101397178065,2.6996622325882704,0.0,2554442.988367299,738367.3990552392
2022-08,3292810.3874225384,3781847.187114799,0.14851653820099142,0.14851653820099053,0.26061572903826624,0.0,3781847.1871147985,45849.45298082112,578118.9552019287,1288555.2620920853,1289891.8815969853,1528.5177543304462,1336.6195048997174,2865.137259230163,0.7830536351372971,16,3,3,0,1.0,0.0,0.01996915071691785,0.18603862251752845,9.503177778590654,0.0,3781847.1871147994,0.0
2022-09,3781847.187114799,3624711.70369073,-0.041549929346549996,-0.041549929346549774,0.20823723456357657,103371.3928296942,3521340.3108610357,7606.363702265182,413377.1080755948,272654.0026611246,376415.4469637643,323.4292669606952,390.0514729454736,713.4807399061689,0.17162762467937503,15,3,2,1,0.6666666666666666,1.618832705128214,0.08407895440939772,0.21818964224727053,-2.115596859059922,103371.3928296942,3521340.3108610357,0.0
2022-10,3624711.70369073,3681600.6739250403,0.015694757234454126,0.015694757234454126,0.22720022464168,0.0,3681600.6739250403,93033.56902767252,377232.5092822326,1583684.6649440038,1481848.802371396,1878.607925357866,1535.5302570861022,3414.138182443968,0.8457316658298738,14,6,6,0,1.0,0.0,0.035165530570141046,0.23067361993217406,1.011008424183881,0.0,2889163.885482319,792436.7884427211
2022-11,3681600.6739250403,3845459.189329602,0.04450741129126001,0.04450741129125957,0.2818197297765339,389390.9944589156,3456068.194870686,269044.06871736934,272046.95596942527,2432725.365723162,2825043.7439607074,2885.762079680324,2927.383778629428,5813.145858309752,1.428120422435288,14,8,3,5,0.375,7.186696872261178,0.021505145984060392,0.10662857276241462,4.958709934559361,389390.9944589156,3456068.194870687,0.0
