initial_capital,final_portfolio_value,total_return,cagr,absolute_return,xirr,max_drawdown,max_drawdown_duration,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000.0,1633987.193747733,0.633987193747733,0.10338166912339819,0.633987193747733,0.0,0.17777904531951116,460,0.1542485369519895,0.7308607708155347,0.6655084929569548,0.5815177426428226,336,156,180,0.4642857142857143,1.5363730405762177,1365.619196708999,0.01970379433938731,8425.079913006173,-4752.580090748553,87708.04947532006,-47131.25881503365,35.232142857142854,21.0,28373574.98619329,27754474.188310184,56.128049174503474,33657.47236157212,28759.907770255908,62417.38013182803,0.06241738013182803
