rebalance_date,date,universe,symbol,rank,score,entry_date,entry_rank,entry_price,current_price,quantity,cost_value,market_value,unrealized_pnl,unrealized_return_pct,holding_days,sleeve_weight,weight
2021-08-10,2021-08-10,NIFTY100,ADANIENT,1,0.747276039368342,2021-08-10,1,1484.685764939077,1484.685764939077,67.27442247962723,100000.0,99881.3774,-118.62260000000242,-0.0011862260000000241,0,0.2,0.1
2021-08-10,2021-08-10,NIFTY100,BAJAJFINSV,2,0.5186223729130733,2021-08-10,2,1422.9277506215703,1422.9277506215703,70.19427188511105,100000.0,99881.3774,-118.62260000000242,-0.0011862260000000241,0,0.2,0.1
2021-08-10,2021-08-10,NIFTY100,AMBUJACEM,3,0.48850236218993465,2021-08-10,3,391.78574723161074,391.78574723161074,254.938772290135,100000.0,99881.3774,-118.62260000000242,-0.0011862260000000241,0,0.2,0.1
2021-08-10,2021-08-10,NIFTY100,JSWSTEEL,4,0.4793826814316819,2021-08-10,4,715.8555721139753,715.8555721139753,139.52727518072226,100000.0,99881.3774,-118.62260000000242,-0.0011862260000000241,0,0.2,0.1
2021-08-10,2021-08-10,NIFTY100,TECHM,5,0.45399596039929124,2021-08-10,5,1080.7334371245418,1080.7334371245418,92.41999365333771,100000.0,99881.3774,-118.62260000000242,-0.0011862260000000241,0,0.2,0.1
2021-08-10,2021-08-10,NIFTY500,TATASTEEL,1,0.8004506963836121,2021-08-10,1,121.76498186900105,121.76498186900105,410.1399920851457,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,DEEPAKNTR,2,0.7558024596064242,2021-08-10,2,2158.785470942352,2158.785470942352,23.133696873640677,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,LAURUSLABS,3,0.7398701587983404,2021-08-10,3,696.4070845216689,696.4070845216689,71.71191937873814,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,SAIL,4,0.7145469604010843,2021-08-10,4,116.56171133652995,116.56171133652995,428.44848559072926,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,COFORGE,5,0.7049400095690695,2021-08-10,5,911.7176762846781,911.7176762846781,54.77648399174652,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,IRCTC,6,0.6610382494991643,2021-08-10,6,509.16984773929323,509.16984773929323,98.08257288159528,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,MPHASIS,7,0.6295181807289311,2021-08-10,7,2419.53177388357,2419.53177388357,20.640641813039974,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,SRF,8,0.619315405069282,2021-08-10,8,1774.852361652488,1774.852361652488,28.13793968389708,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,LTTS,9,0.5786532576237515,2021-08-10,9,3506.184935941253,3506.184935941253,14.243597988248492,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-10,2021-08-10,NIFTY500,TATAPOWER,10,0.5749403543646494,2021-08-10,10,128.03417444581274,128.03417444581274,390.057489855071,50000.0,49940.6887,-59.31130000000121,-0.0011862260000000241,0,0.1,0.05
2021-08-11,2021-08-11,NIFTY100,ADANIENT,1,0.7545683373533272,2021-08-10,1,1484.685764939077,1433.84912109375,67.27442247962723,100000.0,96461.37154450313,-3538.6284554968734,-0.035386284554968735,1,0.326098680945957,0.1401262102396684
2021-08-11,2021-08-11,NIFTY100,BAJAJFINSV,7,0.5104609902223917,2021-08-10,2,1422.9277506215703,1416.5660400390625,70.19427188511105,100000.0,99434.82175771706,-565.1782422829419,-0.005651782422829419,1,0.33615076891507933,0.14444564197739537
2021-08-11,2021-08-11,NIFTY100,JSWSTEEL,8,0.49759110799954415,2021-08-10,4,715.8555721139753,716.0466918945312,139.52727518072226,100000.0,99908.04382221411,-91.95617778589076,-0.0009195617778589075,1,0.33775055013896355,0.14513307585313256
2021-08-11,2021-08-11,NIFTY500,TATASTEEL,16,0.3493586394153757,2021-08-10,1,121.76498186900105,122.98954772949219,410.1399920851457,50000.0,50442.93213232957,442.9321323295735,0.00885864264659147,1,0.12848920685084297,0.07327676146320491
2021-08-11,2021-08-11,NIFTY500,DEEPAKNTR,14,0.3533395996248846,2021-08-10,2,2158.785470942352,2069.078369140625,23.133696873640677,50000.0,47865.43179950603,-2134.5682004939736,-0.042691364009879475,1,0.12192374843233793,0.06953251288217145
2021-08-11,2021-08-11,NIFTY500,LAURUSLABS,18,0.34550980550706906,2021-08-10,3,696.4070845216689,692.910400390625,71.71191937873814,50000.0,49689.93476950167,-310.0652304983305,-0.00620130460996661,1,0.12657115748652925,0.07218290736301872
2021-08-11,2021-08-11,NIFTY500,SAIL,34,0.3040346186551332,2021-08-10,4,116.56171133652995,116.21675109863281,428.44848559072926,50000.0,49792.89100848395,-207.10899151604826,-0.004142179830320965,1,0.12683340959852932,0.07233246845009554
2021-08-11,2021-08-11,NIFTY500,COFORGE,22,0.32190191888711567,2021-08-10,5,911.7176762846781,886.5433959960938,54.77648399174652,50000.0,48561.730138768624,-1438.2698612313761,-0.028765397224627523,1,0.12369737295338494,0.07054400220597842
2021-08-11,2021-08-11,NIFTY500,IRCTC,33,0.30416566839968584,2021-08-10,6,509.16984773929323,491.4492492675781,98.08257288159528,50000.0,48202.60680889252,-1797.3931911074833,-0.035947863822149664,1,0.12278260710082975,0.07002231574829652
2021-08-11,2021-08-11,NIFTY500,MPHASIS,29,0.3079137224337613,2021-08-10,7,2419.53177388357,2393.563232421875,20.640641813039974,50000.0,49404.68133728207,-595.3186627179311,-0.011906373254358622,1,0.12584455445795778,0.07176852923657512
2021-08-11,2021-08-11,NIFTY500,SRF,30,0.3078146691554703,2021-08-10,8,1774.852361652488,1728.0855712890625,28.13793968389708,50000.0,48624.76757354447,-1375.2324264555282,-0.027504648529110564,1,0.12385794311958806,0.070635574580463
2021-08-12,2021-08-12,NIFTY100,ADANIENT,1,0.7576131720736814,2021-08-10,1,1484.685764939077,1439.6861572265625,67.27442247962723,100000.0,96854.0547793308,-3145.945220669193,-0.03145945220669193,2,0.32598535424589414,0.13889820720880797
2021-08-12,2021-08-12,NIFTY100,BAJAJFINSV,8,0.5222298049626343,2021-08-10,2,1422.9277506215703,1429.9775390625,70.19427188511105,100000.0,100376.23216655513,376.23216655512806,0.0037623216655512806,2,0.337840079852449,0.14394935479030566
2021-08-12,2021-08-12,NIFTY100,JSWSTEEL,7,0.539120177560941,2021-08-10,4,715.8555721139753,715.8556518554688,139.52727518072226,100000.0,99881.3885261133,-118.6114738867036,-0.001186114738867036,2,0.3361745659016569,0.14323970051034135
2021-08-12,2021-08-12,NIFTY500,TATASTEEL,13,0.37316384698337607,2021-08-10,1,121.76498186900105,123.77860260009766,410.1399920851457,50000.0,50766.55509071445,766.5550907144498,0.015331101814288995,2,0.12685589788945953,0.07280421562456077
2021-08-12,2021-08-12,NIFTY500,DEEPAKNTR,17,0.35937366920509206,2021-08-10,2,2158.785470942352,2115.903564453125,23.133696873640677,50000.0,48948.671673914425,-1051.328326085575,-0.0210265665217115,2,0.1223133554087958,0.07019719263431597
2021-08-12,2021-08-12,NIFTY500,LAURUSLABS,16,0.3618144721034399,2021-08-10,3,696.4070845216689,698.0321655273438,71.71191937873814,50000.0,50057.22637806288,57.22637806287821,0.0011445275612575643,2,0.12508342129376773,0.07178696872938937
2021-08-12,2021-08-12,NIFTY500,SAIL,23,0.3326392154702375,2021-08-10,4,116.56171133652995,116.4323501586914,428.44848559072926,50000.0,49885.264099260836,-114.73590073916421,-0.0022947180147832843,2,0.12465372049485454,0.07154035796758323
2021-08-12,2021-08-12,NIFTY500,COFORGE,24,0.3287851012292758,2021-08-10,5,911.7176762846781,916.0834350585938,54.77648399174652,50000.0,50179.82961559122,179.8296155912176,0.003596592311824352,2,0.12538978330224007,0.07196279378833483
2021-08-12,2021-08-12,NIFTY500,IRCTC,37,0.30737301926964083,2021-08-10,6,509.16984773929323,513.9080200195312,98.08257288159528,50000.0,50405.420828002,405.42082800200296,0.00810841656004006,2,0.12595349253472995,0.07228631369710178
2021-08-12,2021-08-12,NIFTY500,MPHASIS,26,0.32149408760011194,2021-08-10,7,2419.53177388357,2475.453369140625,20.640641813039974,50000.0,51094.94631731466,1094.9463173146578,0.021898926346293156,2,0.1276764846681951,0.07327516082909344
2021-08-12,2021-08-12,NIFTY500,SRF,34,0.3126795279613671,2021-08-10,8,1774.852361652488,1736.1904296875,28.13793968389708,50000.0,48852.82159030623,-1147.17840969377,-0.0229435681938754,2,0.12207384440795736,0.07005973422016566
2021-08-13,2021-08-13,NIFTY100,ADANIENT,1,0.7677168107942088,2021-08-10,1,1484.685764939077,1433.7991943359375,67.27442247962723,100000.0,96458.012750705,-3541.9872492949944,-0.03541987249294994,3,0.32524177965098716,0.1490503364993076
2021-08-13,2021-08-13,NIFTY100,BAJAJFINSV,8,0.5146606046077118,2021-08-10,2,1422.9277506215703,1427.6641845703125,70.19427188511105,100000.0,100213.84793236387,213.84793236387486,0.0021384793236387486,3,0.3379058858638698,0.15485398600128328
2021-08-13,2021-08-13,NIFTY100,JSWSTEEL,7,0.5306928359479791,2021-08-10,4,715.8555721139753,715.9990234375,139.52727518072226,100000.0,99901.39277229247,-98.60722770752909,-0.0009860722770752908,3,0.336852334485143,0.1543711692251389
2021-08-13,2021-08-13,NIFTY500,TATASTEEL,15,0.35458640103383865,2021-08-10,1,121.76498186900105,126.04660034179688,410.1399920851457,50000.0,51696.75166654409,1696.7516665440926,0.03393503333088185,3,0.14746176300428873,0.07988365105275527
2021-08-13,2021-08-13,NIFTY500,DEEPAKNTR,16,0.34707270955042524,2021-08-10,2,2158.785470942352,2112.010009765625,23.133696873640677,50000.0,48858.59936001286,-1141.4006399871432,-0.022828012799742864,3,0.13936611038968488,0.07549803762094968
2021-08-13,2021-08-13,NIFTY500,LAURUSLABS,17,0.3429593181794449,2021-08-10,3,696.4070845216689,696.6040649414062,71.71191937873814,50000.0,49954.814543979395,-45.18545602060476,-0.0009037091204120953,3,0.14249299589890324,0.07719194813586094
2021-08-13,2021-08-13,NIFTY500,SAIL,25,0.3105695666864557,2021-08-10,4,116.56171133652995,115.5267562866211,428.44848559072926,50000.0,49497.26377621207,-502.7362237879279,-0.010054724475758557,3,0.1411878608429496,0.07648492448944295
2021-08-13,2021-08-13,NIFTY500,COFORGE,24,0.31293032376459345,2021-08-10,5,911.7176762846781,909.3457641601562,54.77648399174652,50000.0,49810.763693481305,-189.23630651869462,-0.003784726130373892,3,0.1420820998233871,0.07696935566140013
2021-08-13,2021-08-13,NIFTY500,IRCTC,37,0.29440391621867773,2021-08-10,6,509.16984773929323,508.3482971191406,98.08257288159528,50000.0,49860.108901422966,-139.89109857703443,-0.0027978219715406884,3,0.1422228539544363,0.07704560562383032
2021-08-13,2021-08-13,NIFTY500,MPHASIS,26,0.30861038515366507,2021-08-10,7,2419.53177388357,2465.961669921875,20.640641813039974,50000.0,50899.03155354333,899.0315535433328,0.017980631070866657,3,0.1451863160863502,0.07865098569003082
2021-08-16,2021-08-16,NIFTY100,ADANIENT,1,0.7655142967871212,2021-08-10,1,1484.685764939077,1426.914794921875,67.27442247962723,100000.0,95994.86875600487,-4005.131243995129,-0.04005131243995129,6,0.3206101623931832,0.15987524526423413
2021-08-16,2021-08-16,NIFTY100,BAJAJFINSV,8,0.5237718065780008,2021-08-10,2,1422.9277506215703,1450.7783203125,70.19427188511105,100000.0,101836.32786104035,1836.3278610403504,0.018363278610403502,6,0.3401198630318583,0.16960393929987364
2021-08-16,2021-08-16,NIFTY100,JSWSTEEL,7,0.5528131586709842,2021-08-10,4,715.8555721139753,728.0430297851562,139.52727518072226,100000.0,101581.86016024026,1581.8601602402632,0.015818601602402633,6,0.33926997457495855,0.16918013450067498
2021-08-16,2021-08-16,NIFTY500,TATASTEEL,12,0.353886252731085,2021-08-10,1,121.76498186900105,131.02671813964844,410.1399920851457,50000.0,53739.297140738025,3739.2971407380246,0.07478594281476049,6,0.17852220402151553,0.08950044332620237
2021-08-16,2021-08-16,NIFTY500,DEEPAKNTR,15,0.34033574530424376,2021-08-10,2,2158.785470942352,2100.57470703125,23.133696873640677,50000.0,48594.05853289751,-1405.9414671024933,-0.028118829342049866,6,0.16142969657612194,0.08093127400463847
2021-08-16,2021-08-16,NIFTY500,LAURUSLABS,16,0.34028265585605677,2021-08-10,3,696.4070845216689,678.9736328125,71.71191937873814,50000.0,48690.502416538955,-1309.497583461045,-0.0261899516692209,6,0.1617500836222527,0.0810918970645085
2021-08-16,2021-08-16,NIFTY500,SAIL,27,0.3060692400412149,2021-08-10,4,116.56171133652995,116.0011215209961,428.44848559072926,50000.0,49700.50484249693,-299.4951575030718,-0.005989903150061437,6,0.16510531654755292,0.08277401182397477
2021-08-16,2021-08-16,NIFTY500,COFORGE,25,0.30727008597916106,2021-08-10,5,911.7176762846781,904.33740234375,54.77648399174652,50000.0,49536.423242620054,-463.5767573799458,-0.009271535147598915,6,0.16456023668220443,0.08250074111311688
2021-08-16,2021-08-16,NIFTY500,MPHASIS,24,0.3073235777243516,2021-08-10,7,2419.53177388357,2459.335205078125,20.640641813039974,50000.0,50762.257066216785,762.2570662167855,0.01524514132433571,6,0.16863246255035252,0.08454231360277625
2021-08-17,2021-08-17,NIFTY100,ADANIENT,1,0.7594481667905965,2021-08-10,1,1484.685764939077,1438.4390869140625,67.27442247962723,100000.0,96770.15884426588,-3229.841155734117,-0.03229841155734117,7,0.32344780795220585,0.16101502086142744
2021-08-17,2021-08-17,NIFTY100,BAJAJFINSV,9,0.5201874160327514,2021-08-10,2,1422.9277506215703,1469.51953125,70.19427188511105,100000.0,103151.85351704345,3151.853517043448,0.03151853517043448,7,0.3447781971711803,0.17163346680737443
