date,execution_date,universe,symbol,rank,reason,lookback_start_date,as_of_date,max_lower_circuit_streak,filter_threshold,year,filter_trigger_date,consecutive_lower_circuit_days
2022-01-21,2022-01-24,NIFTY500,ARVIND,198,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,CANFINHOME,199,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,HEIDELBERG,204,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,DBCORP,209,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,VESUVIUS,210,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ELGIRUBCO,215,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,NILKAMAL,218,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,SOUTHBANK,219,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,DHAMPURSUG,220,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,BALMLAWRIE,221,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,FINCABLES,223,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,DISHTV,228,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,STARCEMENT,231,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,GAEL,233,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,PATANJALI,237,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,INDIAGLYCO,238,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ROSSARI,240,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,WSTCSTPAPR,241,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,RVNL,242,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,GVT&D,243,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,RCF,246,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,KTKBANK,250,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,BOSCH-HCIL,252,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ASTERDM,253,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,SONATSOFTW,255,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,GESHIP,256,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ITDC,258,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ELECON,260,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,PGHL,261,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,BALRAMCHIN,262,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,SCI,264,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,LEMONTREE,267,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,POLYMED,268,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,EXCELINDUS,269,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,INDOCO,272,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,TVTODAY,274,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,KRBL,275,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,GPPL,277,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,DALMIASUG,279,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,RALLIS,280,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,JAGRAN,281,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ORIENTELEC,282,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,MASTEK,283,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,JKTYRE,284,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,HSCL,285,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,DCW,287,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,CGCL,288,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,NFL,289,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,OMAXE,291,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,KMSUGAR,292,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,2,5,2022,2022-01-21,2
2022-01-21,2022-01-24,NIFTY500,VENKEYS,296,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,SESHAPAPER,301,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,PDMJEPAPER,302,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,RATNAMANI,308,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,MRPL,310,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,FACT,311,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ADVENZYMES,313,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,INDIACEM,314,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,FDC,315,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,JINDALSAW,316,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,HIMATSEIDE,321,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,PCBL,322,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,CHENNPETRO,324,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,IBREALEST,326,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,NCC,329,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,WELENT,330,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,CEATLTD,332,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,ATULAUTO,333,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,MCX,335,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,DCAL,338,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,HERITGFOOD,340,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,VARROC,341,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,TEAMLEASE,342,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,CSBBANK,343,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,THYROCARE,348,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,MASFIN,349,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,BBTC,350,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,TIMETECHNO,353,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,RAIN,354,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,LTF,356,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,WOCKPHARMA,357,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,BLISSGVS,358,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,SCHNEIDER,359,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,GRANULES,360,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,BOMDYEING,361,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,KARURVYSYA,362,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,INTELLECT,363,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,HATHWAY,364,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,SHRIRAMFIN,369,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,JAICORPLTD,370,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,TAKE,371,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,GREAVESCOT,372,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,MOTHERSON,373,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,HARRMALAYA,374,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,MOREPENLAB,375,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,1,5,2022,2022-01-21,1
2022-01-21,2022-01-24,NIFTY500,CYBERTECH,376,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,NITCO,377,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,IFCI,378,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,AEGISLOG,379,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,CREDITACC,380,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,HEG,381,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,STAR,382,LOWER_CIRCUIT_FILTER,2021-01-18,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,CARTRADE,385,LOWER_CIRCUIT_FILTER,2021-08-20,2022-01-21,0,5,2022,2022-01-21,0
2022-01-21,2022-01-24,NIFTY500,GANESHBE,387,LOWER_CIRCUIT_FILTER,2021-09-16,2022-01-21,0,5,2022,2022-01-21,0
2022-02-21,2022-02-22,NIFTY100,ADANIENSOL,3,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,3,5,2022,2022-02-21,3
2022-02-21,2022-02-22,NIFTY100,ASAHIINDIA,6,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,ARVIND,9,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,BALRAMCHIN,17,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,ABREL,28,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,APARINDS,55,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,BALMLAWRIE,56,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,DHANBANK,67,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,PGHL,77,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,ACCELYA,81,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,SHRIRAMFIN,86,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY100,ZYDUSLIFE,91,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,JINDALPHOT,1,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,2,5,2022,2022-02-21,2
2022-02-21,2022-02-22,NIFTY500,OLECTRA,2,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,JBMA,3,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,HUBTOWN,5,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,1,5,2022,2022-02-21,1
2022-02-21,2022-02-22,NIFTY500,CONSOFINVT,6,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GMDCLTD,7,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,BSE,8,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,NAHARSPING,11,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GOKEX,12,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,NAHARPOLY,15,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,1,5,2022,2022-02-21,1
2022-02-21,2022-02-22,NIFTY500,ALLCARGO,16,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,DIGJAMLMTD,20,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,4,5,2022,2022-02-21,4
2022-02-21,2022-02-22,NIFTY500,MAHSEAMLES,22,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GNFC,23,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,RAYMOND,28,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,ADANIENSOL,33,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,3,5,2022,2022-02-21,3
2022-02-21,2022-02-22,NIFTY500,BRIGADE,37,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,DEEPAKFERT,38,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,1,5,2022,2022-02-21,1
2022-02-21,2022-02-22,NIFTY500,JSL,39,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,SAREGAMA,43,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GUJALKALI,50,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,ELGIEQUIP,51,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,BDL,53,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,CCL,54,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,KNRCON,56,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,TATAINVEST,58,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,ESABINDIA,65,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,IRCON,69,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,ATGL,72,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,7,5,2022,2022-02-21,7
2022-02-21,2022-02-22,NIFTY500,KEI,73,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,ICRA,74,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,SHOPERSTOP,79,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,OMAXE,96,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,EIHOTEL,99,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,UFLEX,100,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,CGCL,106,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,TVTODAY,110,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,BLUESTARCO,115,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,SWSOLAR,121,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,NAVA,122,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,AVANTIFEED,123,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,SYMPHONY,125,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,RITES,129,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,UNOMINDA,135,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,SIS,137,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,RVNL,140,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,ARVIND,142,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GESHIP,147,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,MIDHANI,151,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,LEMONTREE,152,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GMMPFAUDLR,153,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,JKPAPER,154,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,EXCELINDUS,155,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,JAGRAN,156,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,DHAMPURSUG,157,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GSFC,158,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,VESUVIUS,161,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GOODYEAR,163,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,ENGINERSIN,164,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,COCHINSHIP,168,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,RATNAMANI,171,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
2022-02-21,2022-02-22,NIFTY500,GODFRYPHLP,172,LOWER_CIRCUIT_FILTER,2021-02-16,2022-02-21,0,5,2022,2022-02-21,0
