universe,asset_class,active_days,total_return,annualized_return
NIFTY100,Cash,482,0.07042822686581784,0.03622323549203843
NIFTY100,Stocks,750,0.5352062712753487,0.15492032190736293
NIFTY500,Cash,456,0.07323045969671949,0.03982897641079375
NIFTY500,Stocks,776,0.517407008034356,0.14501585924207716
COMBINED,Combined,1232,0.6359277738071503,0.10592195600588084
