year,beginning_value,ending_value,annual_return,realized_pnl,unrealized_pnl,buy_value,sell_value,turnover,buy_transaction_costs,sell_transaction_costs,transaction_costs,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2021,1000000,941466.4538304956,-0.05853354616950441,-51052.78241126331,-7480.7637582410825,2315697.5585207315,2266993.8941244013,4.582691452645133,2746.9406520538323,2349.118014932952,5096.058666986784,12,3,9,0.25,0.5218094800973369,0.14443071312086417
2022,941466.4538304956,1009353.0526410338,0.07210729445996882,17678.961118784995,-8325.908477751189,5537809.386528629,5561251.060588924,11.789119412549839,6569.093477344315,5762.712941509819,12331.806418854134,24,10,14,0.4166666666666667,1.0752078823513402,0.17530171836708294
2023,1009353.0526410338,1949939.2547618966,0.9318703695003068,885694.803363053,64244.45139884396,10752208.330257721,11649975.140760984,22.194596244002064,12754.549078768148,12072.007140210191,24826.556218978338,35,20,15,0.5714285714285714,4.3943720925228895,0.09558741418521582
2024,1949939.2547618966,2045052.1426194536,0.04877735941018896,1108180.2013846594,-63128.05876520579,17873724.343567323,19001594.491205227,18.91100901975294,21202.27653317238,19689.946253243626,40892.22278641601,54,27,27,0.5,2.5653942049118443,0.17995773916593824
2025,2045052.1426194536,2707417.695538424,0.3238868775592996,1446076.6500065061,261341.045531918,29957124.02649025,31435775.244134884,30.020212194682028,35535.91940544729,32574.567638128916,68110.4870435762,71,32,39,0.4507042253521127,2.239029211869025,0.131401801904077
2026,2707417.695538424,2604924.7324501434,-0.03785635414039715,1530638.6433711154,74286.08907902875,37737657.38279625,39309029.06411836,28.45762830533334,44765.39036656465,40733.037950995116,85498.42831755977,82,39,43,0.47560975609756095,2.039532174266424,0.2443868003611379
