symbol,entry_date,entry_rank,exit_date,exit_rank,holding_days,quantity,entry_price,exit_price,cost_value,proceeds,gross_realized_pnl,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,net_realized_pnl,return_pct,sell_reason
BASF,2021-08-10 00:00:00,5,2021-09-07 00:00:00,18,28,54.83468427120505,3643.0,3594.39990234375,200000.0,197097.7837894698,-2902.2162105301977,0.0,197.09778378946982,5.853804178547253,0.1970977837894698,1.08916235322061,0.0,204.23784810502715,-3106.454058635225,-0.014511081052650988,SellReason.RANK_EXIT
DEEPAKFERT,2021-08-10 00:00:00,2,2021-09-15 00:00:00,,36,451.0400283604084,442.8936285902709,393.3259384932843,200000.0,177405.7424528952,-22594.25754710479,0.0,177.40574245289523,5.268950550850988,0.1774057424528952,0.9803441327946989,0.0,183.8324428789938,-22778.089989983782,-0.11297128773552395,SellReason.RANK_EXIT
DALMIASUG,2021-08-10 00:00:00,4,2021-09-24 00:00:00,,45,476.7607513126492,419.0,420.0,200000.0,200239.51555131265,239.51555131265195,0.0,200.23951555131265,5.947113611873986,0.20023951555131264,1.1065235629365537,0.0,207.4933922416745,32.02215907097744,0.0011975777565632598,SellReason.RANK_EXIT
ADANIENT,2021-08-10 00:00:00,3,2021-10-04 00:00:00,20,55,134.54884495925447,1484.685764939077,1467.723561700859,200000.0,197480.50994633362,-2519.490053666377,0.0,197.48050994633363,5.865171145406109,0.19748050994633362,1.0912772979634395,0.0,204.6344388996495,-2724.1244925660267,-0.012597450268331886,SellReason.RANK_EXIT
PRAJIND,2021-08-10 00:00:00,1,2021-10-18 00:00:00,19,69,533.1271638433415,374.70001220703125,338.1000061035156,200000.0,180250.29734938373,-19749.702650616266,0.0,180.25029734938374,5.353433831276697,0.18025029734938372,0.9960631431526945,0.0,186.78004462116252,-19936.482695237428,-0.09874851325308133,SellReason.RANK_EXIT
BAJAJFINSV,2021-10-22 00:00:00,4,2021-11-03 00:00:00,19,12,103.64460895269386,1854.6921311665035,1752.953464279114,192457.13832375588,181684.1763174788,-10772.962006277085,0.0,181.6841763174788,5.39602003662912,0.1816841763174788,1.0039867583303876,0.0,188.2658672887558,-10961.22787356584,-0.05597590247941106,SellReason.RANK_EXIT
ARVIND,2021-10-22 00:00:00,5,2021-11-17 00:00:00,21,26,1434.543587032766,134.0,127.5,192457.13832375588,182904.30734667767,-9552.830977078207,0.0,182.90430734667768,5.432257928196327,0.18290430734667767,1.0107292023977408,0.0,189.53019878461845,-9742.361175862825,-0.04963614787313429,SellReason.RANK_EXIT
ADANIENSOL,2021-09-22 00:00:00,1,2021-11-29 00:00:00,,68,119.70517003478076,1560.800048828125,1924.5999755859375,187057.7279756905,230384.56732644956,43326.83935075905,0.0,230.38456732644957,6.842421649595551,0.23038456732644955,1.2731051190459601,0.0,238.73047866241754,43088.108872096636,0.2316228247805388,SellReason.MARKET_EXIT
IRCTC,2021-09-22 00:00:00,2,2021-11-29 00:00:00,,68,265.80892923129744,702.8952555340493,751.8721828770028,187057.7279756905,199854.33984933438,12796.61187364388,0.0,199.8543398493344,5.935673893525231,0.19985433984933437,1.1043950820074218,0.0,207.09426316471638,12589.517610479164,0.06840996098972661,SellReason.MARKET_EXIT
INDHOTEL,2021-10-22 00:00:00,3,2021-11-29 00:00:00,,38,922.9376090331441,208.2793449751893,177.25424034666608,192457.13832375585,163594.60477653827,-28862.53354721758,0.0,163.59460477653826,4.858759761863187,0.16359460477653825,0.9040237859951504,0.0,169.52098292917313,-29032.054530146754,-0.14996863093051066,SellReason.MARKET_EXIT
