asset_class,active_trading_days,active_years,total_return,cagr
Stocks,753,2.988095238095238,0.8245511843736524,0.22292222514118198
GOLDBEES,479,1.9007936507936507,0.42770712861332494,0.20602144919677112
Combined,1232,4.888888888888889,1.604924732450138,0.21632326559212967
