rebalance_date,decision_date,action,symbol,reason,rank_before,rank_after,score,weight_before,weight_after,quantity,entry_price,exit_price,trade_value,transaction_cost,portfolio_value,cash_after,notes
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,PRAJIND,NEW_POSITION,,1,0.7890011268299528,,0.2,533.1271638433415,374.70001220703125,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,DEEPAKFERT,NEW_POSITION,,2,0.7209390706005374,,0.2,451.0400283604084,442.8936285902709,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,ADANIENT,NEW_POSITION,,3,0.6785060765019688,,0.2,134.54884495925447,1484.685764939077,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,DALMIASUG,NEW_POSITION,,4,0.6688026203845319,,0.2,476.7607513126492,419.0,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-08-10 00:00:00,2021-08-10 00:00:00,BUY,BASF,NEW_POSITION,,5,0.604754329446088,,0.2,54.83468427120505,3643.0,,200000.0,237.24520000000484,967491.8302867002,0.0,
2021-09-07 00:00:00,2021-09-07 00:00:00,SELL,BASF,SellReason.RANK_EXIT,,,,,,54.83468427120505,3643.0,3594.39990234375,197097.7837894698,204.23784810502715,957878.2959386287,196893.54594136478,
2021-09-15 00:00:00,2021-09-15 00:00:00,SELL,DEEPAKFERT,SellReason.RANK_EXIT,,,,,,451.0400283604084,442.8936285902709,393.3259384932843,177405.7424528952,183.8324428789938,963453.5111990987,374115.455951381,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,ADANIENSOL,NEW_POSITION,,1,0.7764290866958443,,0.19842192941935385,119.70517003478076,1560.800048828125,,187057.7279756905,221.89274042568286,942145.4229390929,0.0,
2021-09-22 00:00:00,2021-09-22 00:00:00,BUY,IRCTC,NEW_POSITION,,2,0.7398232480254185,,0.19842192941935385,265.80892923129744,702.8952555340493,,187057.7279756905,221.89274042565376,942145.4229390929,0.0,
2021-09-24 00:00:00,2021-09-24 00:00:00,SELL,DALMIASUG,SellReason.RANK_EXIT,,,,,,476.7607513126492,419.0,420.0,200239.51555131265,207.4933922416745,952674.1185534229,200032.02215907097,
