initial_capital,final_portfolio_value,total_return,cagr,absolute_return,xirr,max_drawdown,max_drawdown_duration,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1900000.0,1805615.3189676506,-0.04967614791176278,-0.24570785139493767,-0.04967614791176278,0.0,0.0805383312571668,34,0.12327571417106485,-2.0563632894326918,-2.494963784999671,-3.050818753748055,448,183,262,0.40848214285714285,0.7526504664576966,-218.45175210045122,-0.003667845454846441,1627.2890272876464,-1510.1537287581734,12005.868694000972,-9798.361726759154,3.0714285714285716,1.0,28111231.11786017,26879866.343824137,28.942682874570686,33346.273244014796,27853.61638199551,61199.88962601031,0.03221046822421595
