date,portfolio_value,daily_return,month,year
2026-06-02,1897746.1706,0.0,2026-06,2026
2026-06-03,1916300.6437516517,0.009777110047222815,2026-06,2026
2026-06-04,1928963.5422410034,0.006607991564705928,2026-06,2026
2026-06-05,1933411.3550021232,0.00230580447153117,2026-06,2026
2026-06-08,1911535.24445104,-0.011314772976007026,2026-06,2026
2026-06-09,1932914.103379613,0.011184130133427228,2026-06,2026
2026-06-10,1909809.7828706692,-0.011953102555642303,2026-06,2026
2026-06-11,1898063.8975721803,-0.0061502906749348885,2026-06,2026
2026-06-12,1929070.299453122,0.01633580509096788,2026-06,2026
2026-06-15,1939876.4092265298,0.005601719012765516,2026-06,2026
2026-06-16,1939917.8499773126,2.1362572680372338e-05,2026-06,2026
2026-06-17,1939624.0915839446,-0.00015142826453784508,2026-06,2026
2026-06-18,1942633.43121583,0.0015515066269504718,2026-06,2026
2026-06-19,1956229.0184613303,0.006998534580449078,2026-06,2026
2026-06-22,1954649.7308483133,-0.0008073122308854819,2026-06,2026
2026-06-23,1931267.5060281288,-0.011962360545301753,2026-06,2026
2026-06-24,1914576.5074426143,-0.008642509923361907,2026-06,2026
2026-06-25,1909305.1699652907,-0.0027532655168556186,2026-06,2026
2026-06-29,1910564.2730453364,0.0006594561727755188,2026-06,2026
2026-06-30,1907161.9457016035,-0.0017807971140954004,2026-06,2026
2026-07-01,1905864.2326308265,-0.0006804419906247805,2026-07,2026
2026-07-02,1904506.9502920466,-0.0007121610844789128,2026-07,2026
2026-07-03,1904841.0649291605,0.0001754336664734346,2026-07,2026
2026-07-06,1908600.1910151895,0.001973459180001802,2026-07,2026
2026-07-07,1884920.4549797056,-0.012406860350825277,2026-07,2026
2026-07-08,1859304.4688169067,-0.013589956061607289,2026-07,2026
2026-07-09,1871927.8733390628,0.00678931543158634,2026-07,2026
2026-07-10,1894645.8555884562,0.012136141874350193,2026-07,2026
2026-07-13,1893229.9240182522,-0.0007473331050378285,2026-07,2026
2026-07-14,1887551.4221192407,-0.002999372567996983,2026-07,2026
2026-07-15,1889357.5396674396,0.0009568574010931918,2026-07,2026
2026-07-16,1888815.7243131371,-0.0002867722720167887,2026-07,2026
2026-07-17,1881555.9138060585,-0.0038435779698512418,2026-07,2026
2026-07-20,1883795.7063206402,0.0011903938108599466,2026-07,2026
2026-07-21,1892866.706099324,0.004815277871293544,2026-07,2026
2026-07-22,1868273.1410615311,-0.012992761169365874,2026-07,2026
2026-07-23,1816626.0760673857,-0.027644279553684648,2026-07,2026
2026-07-24,1798677.5977576093,-0.009880117073201466,2026-07,2026
2026-07-27,1802755.675746394,0.0022672645691861337,2026-07,2026
2026-07-28,1804768.6502163117,0.0011166096975865347,2026-07,2026
2026-07-29,1822384.1444971547,0.009760527632575844,2026-07,2026
2026-07-30,1816802.784559947,-0.0030626692808215505,2026-07,2026
2026-07-31,1819248.678430921,0.0013462627268960858,2026-07,2026
2026-08-03,1813545.5569230209,-0.003134877367517941,2026-08,2026
2026-08-04,1802997.5804214538,-0.0058162181045308126,2026-08,2026
2026-08-05,1807114.685581808,0.0022834779175864295,2026-08,2026
2026-08-06,1809508.2058799246,0.0013244982829332397,2026-08,2026
2026-08-07,1805615.3189676506,-0.0021513507922341635,2026-08,2026
