date,execution_date,universe,rank,symbol,score,return_9m,return_6m,return_3m,volatility_3m,market_cap_crore,status
2026-06-01,2026-06-02,NIFTY_AUTO,1,BHARATFORG,0.8564557541528095,71.40679819510606,36.546665087561216,1.0883250438037617,36.04298943746771,61069.83,SELECTED
2026-06-01,2026-06-02,NIFTY_AUTO,2,BAJAJ-AUTO,0.6261051955090912,20.244839442662755,14.819122198176604,4.209413271433582,30.23594103175234,245143.41,SELECTED
2026-06-01,2026-06-02,NIFTY_AUTO,3,EXIDEIND,0.4999155543889398,-1.9987517046420322,7.421607821954601,16.27389931682659,39.82483174538519,32936.22,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,4,BOSCHLTD,0.40277179391313916,-6.662428480610294,2.6139222812412655,3.891876592131327,39.71423419444394,112069.75,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,5,EICHERMOT,0.4022065318263882,18.52933811868793,-1.361394735014243,-11.332417582417587,38.71641787727238,179584.54,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,6,TVSMOTOR,0.3265989299735915,2.173395640827369,-5.157702490255045,-14.64675727247946,36.735431619214026,158857.1,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,7,MRF,0.2642304155760769,-15.643594185433452,-19.610108217239674,-15.692651692245152,25.627360491723174,64074.43,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,8,MARUTI,0.24996266957507338,-10.42070301688348,-19.868779400841795,-14.094226940942267,30.90381533484533,470458.29,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,9,HEROMOTOCO,0.24961270311161587,-2.961281067926236,-19.924280108598204,-15.993030024509803,33.16261253320488,105543.51,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,10,ASHOKLEY,0.24557424727176935,15.102520341545844,0.5572389753254248,-29.218847379326817,49.08530517415476,82093.21,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,11,M&M,0.1880097737630838,-12.612904691750648,-19.4281666938638,-14.925678084779104,38.39894245963087,431885.95,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_AUTO,12,APOLLOTYRE,0.1724736912722245,-16.70589852793436,-25.59517916310716,-16.82677003929439,32.79737082541673,30841.41,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,1,SOLARINDS,0.8848867917525354,22.62041091276523,37.20509534936307,35.24778958317854,36.1064580457913,127241.23,SELECTED
2026-06-01,2026-06-02,NIFTY_CHEMICALS,2,HSCL,0.8446175832445371,29.618915820064238,35.33845476518769,25.084064864615918,39.567238223021164,23188.24,SELECTED
2026-06-01,2026-06-02,NIFTY_CHEMICALS,3,NAVINFLUOR,0.786284155052194,39.27022687330633,21.02896182301306,8.832904219064863,33.47194013275248,26395.21,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,4,AARTIIND,0.6647807534113522,21.19418573946634,24.593194519739157,3.188339563573561,41.84318718594125,14250.61,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,5,ATUL,0.6117549385938673,2.7510950587873673,12.569456137396863,2.2247706422018343,28.13099618905711,18556.83,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,6,LINDEINDIA,0.6096248869930136,9.32424938604135,17.14770797962648,2.823932642873106,36.91108980412754,53250.35,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,7,FLUOROCHEM,0.5446805742976241,4.884747843127224,4.838474118635205,3.362426670482188,34.711490742761065,39103.68,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,8,SUMICHEM,0.491114037518585,-17.968155689486732,5.567121949914378,20.26217076067025,39.827827316358395,26464.75,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,9,DEEPAKNTR,0.49094198098236613,-7.4839341480280375,5.669090514769848,5.143537516754493,37.560201991056694,24200.74,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,10,CHAMBLFERT,0.4770967918893084,-14.610334461505058,6.174379438516597,2.2878308575495776,34.06396004668881,20316.46,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,11,PIDILITIND,0.47072645324491735,-6.198908839917927,-1.8323950953129442,-2.6976512468395275,30.65595214285081,152306.18,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,12,GNFC,0.4572725146769486,-5.836871703353374,2.1063369719772407,9.112758114784647,43.529555948511806,7520.16,ENTRY_FILTERED
2026-06-01,2026-06-02,NIFTY_CHEMICALS,13,BAYERCROP,0.44758436320638234,-16.127434811912313,-1.427792915531334,-4.3549970726258325,27.55614373094064,28600.3,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,14,SRF,0.4346125401346679,-7.2302483739346,-3.8658705248797554,3.109107494143659,37.73315285517052,88555.48,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,15,UPL,0.387261546138551,-10.729107512821567,-15.165655967458614,3.0421570459296943,33.707910339592864,56883.31,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,16,TATACHEM,0.31901653599630886,-22.75716992268386,-9.938651491684746,2.036568672292338,41.26137411167101,22736.12,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,17,PIIND,0.2135560009854809,-30.521000390644225,-21.26346887699061,-12.63616946318894,35.43122120954391,55996.59,ELIGIBLE
2026-06-01,2026-06-02,NIFTY_CHEMICALS,18,COROMANDEL,0.1889009215584834,-24.902849518414005,-21.89962062367723,-22.643879222333407,36.56626895056209,67892.55,ELIGIBLE
