universe,symbol,closed_invested_amount,closed_trades,average_closed_holding_days,max_closed_holding_days,realized_pnl,winning_trades,losing_trades,total_transaction_cost,open_invested_amount,open_market_value,unrealized_pnl,current_holding_days,total_invested_amount,total_pnl,total_return_pct
NIFTY_PRIVATE_BANK,FEDERALBNK,123168.51500783503,2.0,6.5,7.0,6541.2972515749425,2.0,0.0,280.65379704371236,0.0,0.0,0.0,0.0,123168.51500783503,6541.2972515749425,0.053108517636660926
NIFTY_PRIVATE_BANK,IDFCFIRSTB,53402.92313952236,1.0,0.0,0.0,-317.186930016469,0.0,1.0,118.41381669091871,0.0,0.0,0.0,0.0,53402.92313952236,-317.186930016469,-0.005939505019000087
NIFTY_PRIVATE_BANK,INDUSINDBK,1293122.9933328314,24.0,1.1666666666666667,3.0,-5595.128976845583,5.0,19.0,2869.4899002150937,53094.74717591821,53031.76480635471,-62.98236956349865,0.0,1346217.7405087496,-5658.111346409081,-0.004202968937454964
NIFTY_PRIVATE_BANK,RBLBANK,1371388.0850200257,24.0,1.2916666666666667,4.0,-5551.493914195766,11.0,13.0,3043.559697890447,53094.74717591821,53031.76480635471,-62.98236956349865,0.0,1424482.832195944,-5614.476283759264,-0.003941413793737437
NIFTY_PRIVATE_BANK,YESBANK,406477.1730648824,7.0,1.2857142857142858,3.0,-5202.580499102551,1.0,6.0,898.4162783397176,0.0,0.0,0.0,0.0,406477.1730648824,-5202.580499102551,-0.012799194749054476
NIFTY_PSU_BANK,J&KBANK,238704.35919890413,4.0,7.5,16.0,-7941.455899620014,1.0,3.0,522.5278794295052,53402.92313952236,54897.5328023381,1494.6096628157393,3.0,292107.2823384265,-6446.846236804275,-0.022070131854279338
NIFTY_PSU_BANK,MAHABANK,292107.2823384265,5.0,3.2,13.0,-11473.914051992455,0.0,5.0,637.6064924580165,0.0,0.0,0.0,0.0,292107.2823384265,-11473.914051992455,-0.039279794601967954
NIFTY_REALTY,GODREJPROP,107932.68320907731,2.0,2.0,4.0,-2403.984505282184,0.0,2.0,237.49756690676287,51871.76692738501,51810.23528878981,-61.53163859520282,0.0,159804.4501364623,-2465.5161438773866,-0.015428332200836715
NIFTY_REALTY,OBEROIRLTY,540911.8170954003,9.0,1.7777777777777777,6.0,-3927.8290346283247,4.0,5.0,1198.6576235082327,51871.76692738501,51810.23528878981,-61.53163859520282,0.0,592783.5840227853,-3989.3606732235276,-0.0067298771098731796
NIFTY_REALTY,PHOENIXLTD,432979.13388632296,7.0,7.571428571428571,16.0,5079.026679706774,3.0,4.0,968.0092207048641,0.0,0.0,0.0,0.0,432979.13388632296,5079.026679706774,0.011730419048415977
