rebalance_date,beginning_value,ending_value,monthly_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings
2020-05-05,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-06,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-07,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-08,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-11,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-12,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-13,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-14,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-15,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-18,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-19,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-20,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-21,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-22,1000000.0,999812.7011578947,-0.00018729884210533232,842105.2631578947,157707.43799999997,0.0,-187.2988421052578,157894.73684210525,0.0,187.29884210526313,0.0,187.29884210526313,0.15789473684210525,9
2020-05-26,999812.7011578947,1000954.3332307684,0.0011418459392960045,842105.2631578947,158849.0700728738,0.0,954.3332307685268,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-05-27,1000954.3332307684,1001061.6649026531,0.00010722933936269108,842105.2631578947,158956.40174475842,0.0,1061.6649026531595,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-05-28,1001061.6649026531,1003323.1831093865,0.002259119778553531,842105.2631578947,161217.91995149176,0.0,3323.1831093865076,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-05-29,1003323.1831093865,1007714.5879153819,0.004376859699769087,842105.2631578947,165609.32475748716,0.0,7714.587915381937,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-01,1007714.5879153819,1010970.1940889286,0.0032306827871584343,842105.2631578947,168864.93093103397,0.0,10970.194088928722,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-02,1010970.1940889286,1011507.4464334593,0.000531422536165671,842105.2631578947,169402.18327556452,0.0,11507.446433459281,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-03,1011507.4464334593,1011475.3148504231,-3.1766037066227604e-05,842105.2631578947,169370.0516925284,0.0,11475.314850423143,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-04,1011475.3148504231,1013043.8530528703,0.0015507429389702843,842105.2631578947,170938.58989497554,0.0,13043.85305287029,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-05,1013043.8530528703,1015216.8134650311,0.002144981587532069,842105.2631578947,173111.55030713638,0.0,15216.813465031144,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-08,1015216.8134650311,1013615.1644448249,-0.0015776423311386623,842105.2631578947,171509.90128693022,0.0,13615.164444824975,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-09,1013615.1644448249,1015026.3161218839,0.0013921966901826455,842105.2631578947,172921.0529639892,0.0,15026.316121883974,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-10,1015026.3161218839,1013879.7299787409,-0.001129612232640187,842105.2631578947,171774.46682084617,0.0,13879.729978740936,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-11,1013879.7299787409,1010802.9514771955,-0.0030346582642597486,842105.2631578947,168697.68831930074,0.0,10802.9514771955,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-12,1010802.9514771955,1012084.6430537683,0.0012679935042727575,842105.2631578947,169979.3798958736,0.0,12084.643053768352,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-15,1012084.6430537683,1009684.6722946664,-0.002371314272549885,842105.2631578947,167579.4091367717,0.0,9684.672294666445,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-16,1009684.6722946664,1009665.9586930793,-1.85341048553056e-05,842105.2631578947,167560.69553518464,0.0,9665.958693079381,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-17,1009665.9586930793,1009616.791431901,-4.869656221939689e-05,842105.2631578947,167511.52827400627,0.0,9616.791431901016,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-18,1009616.791431901,1010048.6250518699,0.00042772032283289185,842105.2631578947,167943.36189397512,0.0,10048.625051869876,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-19,1010048.6250518699,1010262.5907553681,0.0002118370325856489,842105.2631578947,168157.32759747343,0.0,10262.590755368179,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-22,1010262.5907553681,1015645.3330135684,0.005328062532906186,842105.2631578947,173540.06985567365,0.0,15645.333013568401,0.0,0.0,0.0,0.0,0.0,0.0,9
2020-06-23,1015645.3330135684,1016553.0124707996,0.0008936972658930564,631578.947368421,384974.0651023785,0.0,16553.01247079962,210526.31578947368,0.0,249.7317894736842,0.0,249.7317894736842,0.20728329954001884,20
2020-06-24,1016553.0124707996,1012431.8000480674,-0.004054104775820133,631578.947368421,380852.8526796462,0.0,12431.80004806735,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-06-25,1012431.8000480674,1009710.3994047446,-0.0026879841616922473,631578.947368421,378131.4520363236,0.0,9710.399404744676,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-06-26,1009710.3994047446,1017921.0805331967,0.008131718890181272,631578.947368421,386342.1331647756,0.0,17921.080533196724,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-06-29,1017921.0805331967,1009398.5387236328,-0.008372497605708018,631578.947368421,377819.59135521174,0.0,9398.538723632822,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-06-30,1009398.5387236328,1009264.0911296887,-0.00013319574854364635,631578.947368421,377685.14376126765,0.0,9264.091129688717,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-01,1009264.0911296887,1009610.6807501346,0.0003434082550761719,631578.947368421,378031.7333817136,0.0,9610.680750134747,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-02,1009610.6807501346,1012627.4170372494,0.0029880193867137805,631578.947368421,381048.4696688284,0.0,12627.417037249495,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-03,1012627.4170372494,1013378.8177015742,0.0007420307328072084,631578.947368421,381799.87033315306,0.0,13378.81770157418,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-06,1013378.8177015742,1015941.3970903589,0.0025287477338404862,631578.947368421,384362.4497219378,0.0,15941.397090358903,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-07,1015941.3970903589,1014971.955621876,-0.0009542297137012934,631578.947368421,383393.00825345505,0.0,14971.95562187611,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-08,1014971.955621876,1012452.9634441611,-0.002481834265234961,631578.947368421,380874.0160757401,0.0,12452.963444161165,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-09,1012452.9634441611,1015824.6593783165,0.0033302247668727247,631578.947368421,384245.7120098955,0.0,15824.65937831653,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-10,1015824.6593783165,1013620.5590138392,-0.002169764579082134,631578.947368421,382041.61164541816,0.0,13620.55901383925,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-13,1013620.5590138392,1014774.3159578088,0.0011382532977548543,631578.947368421,383195.3685893876,0.0,14774.315957808756,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-14,1014774.3159578088,1008493.4566842602,-0.006189414902189716,631578.947368421,376914.50931583915,0.0,8493.456684260245,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-15,1008493.4566842602,1009027.4501180633,0.0005294961809259036,631578.947368421,377448.50274964224,0.0,9027.450118063312,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-16,1009027.4501180633,1013041.5785456491,0.003978215287518738,631578.947368421,381462.63117722806,0.0,13041.57854564911,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-17,1013041.5785456491,1017156.2101984856,0.004061661179537879,631578.947368421,385577.2628300646,0.0,17156.21019848564,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-20,1017156.2101984856,1017866.574403167,0.0006983826058957199,631578.947368421,386287.6270347459,0.0,17866.57440316701,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-21,1017866.574403167,1019599.2513522911,0.0017022633346026605,631578.947368421,388020.3039838701,0.0,19599.251352291143,0.0,0.0,0.0,0.0,0.0,0.0,20
2020-07-22,1019599.2513522911,1018463.3016285873,-0.0011141139248554977,421052.63157894736,597410.67004964,0.0,18463.301628587407,210526.31578947368,0.0,249.7317894736842,0.0,249.7317894736842,0.20647947270484293,32
2020-07-23,1018463.3016285873,1019108.6255712188,0.0006336251307235141,421052.63157894736,598055.9939922715,0.0,19108.62557121888,0.0,0.0,0.0,0.0,0.0,0.0,32
