month,beginning_value,ending_value,month_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown,annualized_volatility,sharpe_ratio,cash_value,stock_value,gold_value
2020-05,1000000.0,958814.4623236153,-0.041185537676384665,-0.04004681625103901,-0.041185537676384665,0.0,958814.4623236153,0.0,-41185.53767638467,1000000.0,0.0,1186.2259999999999,0.0,1186.2259999999999,1.0,19,0,0,0,0.0,0.0,0.04800934895626041,0.21371637711982022,-2.5666891405732817,0.0,0,958814.4623236153
2020-06,958814.4623236153,996708.542373285,0.039521806917509616,0.039521806917509616,-0.0032914576267149,0.0,996708.5423732849,0.0,-3291.457626714895,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.01358887578341994,0.11707564082512686,3.854156796352926,0.0,0,996708.5423732849
2020-07,996708.542373285,1102671.6593784716,0.10631304187769408,0.10631304187769364,0.10267165937847156,0.0,1102671.6593784716,0.0,102671.65937847152,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.01860463342001284,0.15995855981394766,7.014900999975864,0.0,0,1102671.6593784716
2020-08,1102671.6593784716,1060567.116075372,-0.038184116681507896,-0.038184116681507896,0.06056711607537202,0.0,1060567.116075372,0.0,60567.116075372185,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0888753120728153,0.22995176783540855,-1.9143009405785034,0.0,0,1060567.116075372
2020-09,1060567.116075372,1033433.0691261571,-0.025584469420119826,-0.025584469420119493,0.03343306912615707,0.0,1033433.0691261571,0.0,33433.06912615711,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.049385424323517224,0.13731804496735375,-2.092024286938328,0.0,0,1033433.0691261571
2020-10,1033433.0691261571,1036707.8540496698,0.0031688408483789843,0.0031688408483798725,0.03670785404966992,0.0,1036707.8540496698,0.0,36707.85404966981,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.014794885415423065,0.0976719663225015,0.43769133344094796,0.0,0,1036707.8540496698
2020-11,1036707.8540496698,1002088.5589235126,-0.033393491706390166,-0.03339349170639028,0.0020885589235126734,0.0,1002088.5589235125,0.0,2088.5589235125954,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.06873230198617275,0.19066017483787623,-2.2635388746177894,0.0,0,1002088.5589235125
2020-12,1002088.5589235126,1023374.7501575415,0.021241826427891297,0.021241826427891075,0.023374750157541424,0.0,1023374.7501575416,0.0,23374.75015754153,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.017997202966098746,0.12010582300147864,2.065616488723406,0.0,0,1023374.7501575416
2021-01,1023374.7501575415,997644.2207032021,-0.02514282226562492,-0.025142822265625142,-0.0023557792967979774,0.0,997644.220703202,0.0,-2355.779296797875,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.05801591985689314,0.14783403961058714,-2.2089772189608397,0.0,0,997644.220703202
2021-02,997644.2207032021,941504.7701449381,-0.0562720150062046,-0.05627201500620438,-0.05849522985506184,0.0,941504.7701449383,0.0,-58495.229855061785,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.05290509377406993,0.12122985761227209,-5.950124131089249,0.0,0,941504.7701449383
2021-03,941504.7701449381,892850.5677636167,-0.05167706412558215,-0.05167706412558237,-0.10714943223638329,0.0,892850.5677636167,0.0,-107149.43223638328,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.04479481873218771,0.09059076890420963,-6.974315365414572,0.0,0,892850.5677636167
2021-04,892850.5677636167,949457.8574868389,0.06340063137889951,0.06340063137889973,-0.050542142513161026,0.0,949457.8574868389,0.0,-50542.142513160994,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.02263420790605908,0.13803695105577496,5.984610478000215,0.0,0,949457.8574868389
2021-05,949457.8574868389,996240.7032083266,0.04927321981969701,0.04927321981969679,-0.0037592967916734166,0.0,996240.7032083266,0.0,-3759.296791673405,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.009849863390178015,0.08228359036749262,7.415044059220062,0.0,0,996240.7032083266
2021-06,996240.7032083266,947820.4650250827,-0.04860295110138524,-0.04860295110138535,-0.05217953497491734,0.0,947820.4650250828,0.0,-52179.534974917275,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.05393418805824346,0.0944002112681942,-5.991310318929799,0.0,0,947820.4650250828
2021-07,947820.4650250827,980568.4034914059,0.03455078221533925,0.03455078221533925,-0.019431596508594162,0.0,980568.4034914058,0.0,-19431.5965085941,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.016198197060284025,0.07720945975095678,5.3220760301874215,0.0,0,980568.4034914058
2021-08,980568.4034914059,955071.838235144,-0.026001822173220113,-0.026001822173220113,-0.04492816176485592,0.0,955071.8382351443,0.0,-44928.16176485588,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.03224254351081546,0.10644805391166584,-2.9145379805000258,0.0,0,955071.8382351443
2021-09,955071.838235144,929107.3445827271,-0.027185906455368003,-0.027185906455367892,-0.07089265541727297,0.0,929107.3445827272,0.0,-70892.65541727291,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.036156221714912395,0.078530908302551,-4.169626284203263,0.0,0,929107.3445827272
2021-10,929107.3445827271,970744.0487208681,0.04481366376114537,0.044813663761145595,-0.029255951279131942,0.0,970744.0487208682,0.0,-29255.95127913192,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.013005802253703402,0.09381118005713567,5.941396174186587,0.0,0,970744.0487208682
2021-11,970744.0487208681,970977.9236877488,0.000240923410438576,0.00024092341043879806,-0.029022076312251177,0.0,970977.923687749,0.0,-29022.07631225117,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.03738314258509734,0.13590731295203326,0.09026671350522901,0.0,0,970977.923687749
2021-12,970977.9236877488,970276.2095559095,-0.000722688039264785,-0.000722688039264785,-0.02972379044409046,0.0,970276.2095559095,0.0,-29723.79044409043,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.021831945473907988,0.08154464123942809,-0.056431126084161946,0.0,0,970276.2095559095
2022-01,970276.2095559095,964896.1930056821,-0.0055448299125976375,-0.005544829912597082,-0.03510380699431792,0.0,964896.193005682,0.0,-35103.80699431792,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.01925823458972553,0.07893054749857668,-0.8480130260049219,0.0,0,964896.193005682
2022-02,964896.1930056821,1019632.1260690704,0.0567272764263731,0.05672727642637265,0.019632126069070388,0.0,1019632.1260690703,0.0,19632.12606907046,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.023083792110108137,0.17774910362635024,4.0047718471602805,0.0,0,1019632.1260690703
2022-03,1019632.1260690704,1032029.5516312817,0.012158723960578266,0.012158723960577822,0.03202955163128163,0.0,1032029.5516312819,0.0,32029.55163128172,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.041086943253226926,0.16214763419588527,0.9751896570976858,0.0,0,1032029.5516312819
2022-04,1032029.5516312817,1047701.8513482024,0.015185902082114122,0.015185902082114344,0.04770185134820237,0.0,1047701.8513482023,0.0,47701.851348202414,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.04026838819992451,0.12298921908501431,1.6875080727095357,0.0,0,1047701.8513482023
2022-05,1047701.8513482024,1028053.0525759298,-0.018754189225673512,-0.018754189225673734,0.028053052575929716,0.0,1028053.0525759297,0.0,28053.05257592976,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.031649828766756705,0.10631184023185641,-2.0828333700780663,0.0,0,1028053.0525759297
2022-06,1028053.0525759298,1023608.6251244224,-0.0043231499000672136,-0.004323149900067436,0.0236086251244223,0.0,1023608.6251244225,0.0,23608.62512442242,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.014030299867672569,0.08820735268567861,-0.5184024462588875,0.0,0,1023608.6251244225
2022-07,1023608.6251244224,1030626.123367603,0.006855645869853433,0.006855645869853877,0.030626123367603064,0.0,1030626.1233676032,0.0,30626.12336760306,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0395089394622008,0.12069019986863806,0.7397038145952199,0.0,0,1030626.1233676032
2022-08,1030626.123367603,1026883.4992791319,-0.0036314081349325678,-0.0036314081349324567,0.026883499279131806,0.0,1026883.4992791318,0.0,26883.49927913185,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.025555589463975847,0.08519917020501495,-0.4953294996052923,0.0,0,1026883.4992791318
2022-09,1026883.4992791319,1009573.8071004548,-0.01685652967530238,-0.01685652967530249,0.009573807100454745,0.0,1009573.8071004548,0.0,9573.807100454876,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.03206599933054943,0.10627250476311488,-1.7783682191882806,0.0,0,1009573.8071004548
2022-10,1009573.8071004548,1011211.1995622112,0.0016218650387325173,0.0016218650387327394,0.011211199562211283,0.0,1011211.1995622113,0.0,11211.199562211157,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.03955949808566339,0.13873447508266584,0.2240538062669295,0.0,0,1011211.1995622113
2022-11,1011211.1995622112,1054953.135327067,0.043256973205788585,0.04325697320578836,0.054953135327066915,0.0,1054953.1353270672,0.0,54953.13532706707,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.012789372345588856,0.09192503341279379,5.579645108520121,0.0,0,1054953.1353270672
2022-12,1054953.135327067,1094484.69706969,0.03747233921473403,0.03747233921473492,0.0944846970696902,0.0,1094484.69706969,0.0,94484.69706968998,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.010958361112973547,0.0824877742350124,5.397623622171265,0.0,0,1094484.69706969
2023-01,1094484.69706969,1138460.5078014266,0.04017946605327127,0.040179466053271495,0.1384605078014265,0.0,1138460.5078014266,0.0,138460.5078014267,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.011857701236590468,0.0861440149526967,5.535619081967164,0.0,0,1138460.5078014266
2023-02,1138460.5078014266,1108987.354258616,-0.025888604251831815,-0.02588860425183137,0.10898735425861594,0.0,1108987.354258616,0.0,108987.35425861608,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.06063010301723115,0.14309619280094854,-2.2366374316362028,0.0,0,1108987.354258616
2023-03,1108987.354258616,1194599.9583596906,0.07719890021497022,0.07719890021497022,0.19459995835969068,0.0,1194599.9583596904,0.0,194599.95835969056,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.01708895962467749,0.16471719401933602,5.5089219171234864,0.0,0,1194599.9583596904
2023-04,1194599.9583596906,1198810.4216131202,0.003524580110659814,0.003524580110659592,0.19881042161312035,0.0,1198810.42161312,0.0,198810.42161312018,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.01578744159616796,0.1119234250374462,0.521636415611688,0.0,0,1198810.42161312
2023-05,1198810.4216131202,1196003.4758545659,-0.002341442573361441,-0.002341442573361663,0.1960034758545659,0.0,1196003.4758545659,0.0,196003.47585456597,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.026280656970656846,0.10039371253809623,-0.21735182992870963,0.0,0,1196003.4758545659
2023-06,1196003.4758545659,1153431.093386508,-0.03559553406618576,-0.03559553406618621,0.15343109338650796,0.0,1153431.093386508,0.0,153431.09338650794,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.039165984674312426,0.08630249594520023,-4.992148918664887,0.0,0,1153431.093386508
2023-07,1153431.093386508,1185009.4785560335,0.02737778212377684,0.027377782123777283,0.18500947855603345,0.0,1185009.4785560332,0.0,185009.47855603337,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.009788566602909166,0.062020161897085806,5.260349810663942,0.0,0,1185009.4785560332
2023-08,1185009.4785560335,1177758.1053459719,-0.0061192533404016425,-0.006119253340402309,0.1777581053459718,0.0,1177758.1053459716,0.0,177758.105345972,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.01992500195099689,0.046829672639577165,-1.4777717497629266,0.0,0,1177758.1053459716
2023-09,1177758.1053459719,1152963.2542215495,-0.02105258372825103,-0.02105258372825114,0.15296325422154955,0.0,1152963.2542215495,0.0,152963.25422154955,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.02279932082656111,0.04802765980919475,-5.5551036187326055,0.0,0,1152963.2542215495
