year,universe,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2020,COMBINED,0,3192,0,0.0,24560.976157541496,0.0,24560.976157541496,0.0,1.0,0.0
2020,NIFTY_AUTO,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_BANK,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_CHEMICALS,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_CONSUMER_DURABLES,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_FINANCIAL_SERVICES,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_FINANCIAL_SERVICES_EX_BANK,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_FMCG,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_HEALTHCARE,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_IT,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_MEDIA,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_METAL,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_MIDSMALL_FINANCIAL_SERVICES,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_MIDSMALL_HEALTHCARE,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_MIDSMALL_IT_TELECOM,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_OIL_GAS,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_PHARMA,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_PRIVATE_BANK,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_PSU_BANK,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2020,NIFTY_REALTY,0,168,0,0.0,1292.6829556600787,0.0,1292.6829556600787,0.0,1.0,0.0
2021,COMBINED,0,4693,0,0.0,-53098.54060163196,0.0,-53098.54060163196,-0.0,1.0,-0.0
2021,NIFTY_AUTO,0,247,0,0.0,-2794.66003166484,0.0,-2794.66003166484,-0.0,1.0,-0.0
2021,NIFTY_BANK,0,247,0,0.0,-2794.66003166484,0.0,-2794.66003166484,-0.0,1.0,-0.0
2021,NIFTY_CHEMICALS,0,247,0,0.0,-2794.66003166484,0.0,-2794.66003166484,-0.0,1.0,-0.0
2021,NIFTY_CONSUMER_DURABLES,0,247,0,0.0,-2794.66003166484,0.0,-2794.66003166484,-0.0,1.0,-0.0
2021,NIFTY_FINANCIAL_SERVICES,0,247,0,0.0,-2794.66003166484,0.0,-2794.66003166484,-0.0,1.0,-0.0
2021,NIFTY_FINANCIAL_SERVICES_EX_BANK,0,247,0,0.0,-2794.66003166484,0.0,-2794.66003166484,-0.0,1.0,-0.0
