date,portfolio_value,daily_return,month,year
2021-03-05,904546.2791939885,-0.006678708815625267,2021-03,2021
2021-03-08,905248.0825570247,0.0007758623070801551,2021-03,2021
2021-03-09,908756.7424474182,0.003875909773244368,2021-03,2021
2021-03-10,911095.9382722107,0.0025740615893452556,2021-03,2021
2021-03-12,903610.6900952684,-0.008215653107988996,2021-03,2021
2021-03-15,913669.009063884,0.011131252738449948,2021-03,2021
2021-03-16,912967.2057008479,-0.0007681155386404237,2021-03,2021
2021-03-17,915540.2764925212,0.0028183605890839125,2021-03,2021
2021-03-18,916241.9906243604,0.00076644812888782,2021-03,2021
2021-03-19,917645.508119236,0.0015318196603488765,2021-03,2021
2021-03-22,908756.7424474182,-0.009686491780508844,2021-03,2021
2021-03-23,910394.1349091745,0.001801794017336933,2021-03,2021
2021-03-24,909458.5458104543,-0.0010276747870454628,2021-03,2021
2021-03-25,909692.4207773352,0.0002571584685835404,2021-03,2021
2021-03-26,907353.3141837395,-0.002571315908729832,2021-03,2021
2021-03-30,897762.8343800824,-0.01056973028448649,2021-03,2021
2021-03-31,892850.5677636167,-0.005471675177841084,2021-03,2021
2021-04-01,914604.5981626041,0.024364693471020882,2021-04,2021
2021-04-05,919984.7039440284,0.005882439025817865,2021-04,2021
2021-04-06,923727.3280324995,0.004068137298833596,2021-04,2021
2021-04-07,938229.9852214257,0.015700149545013753,2021-04,2021
2021-04-08,942206.4842767776,0.0042382988371592045,2021-04,2021
2021-04-09,946183.0725633265,0.004220506176627836,2021-04,2021
2021-04-12,947118.7508932434,0.0009888977694159085,2021-04,2021
2021-04-13,947586.5008270051,0.0004938661950475431,2021-04,2021
2021-04-15,952498.7674434708,0.0051839769901518284,2021-04,2021
2021-04-16,955071.838235144,0.002701390153584615,2021-04,2021
2021-04-19,971445.7628527073,0.017144181162142003,2021-04,2021
2021-04-20,961387.4438840917,-0.010353968644712386,2021-04,2021
2021-04-22,970276.2095559095,0.009245768423921108,2021-04,2021
2021-04-23,971211.8878858265,0.0009643422364702392,2021-04,2021
2021-04-26,964428.3538407235,-0.00698460771507825,2021-04,2021
2021-04-27,960919.6939503301,-0.0036380721039780406,2021-04,2021
2021-04-28,950627.4107836368,-0.0107108671322802,2021-04,2021
2021-04-29,952498.7674434708,0.001968549022052013,2021-04,2021
2021-04-30,949457.8574868389,-0.0031925605161607917,2021-04,2021
2021-05-03,951796.9640804346,0.002463623398501591,2021-05,2021
2021-05-04,953200.4815753102,0.0014745975747376683,2021-05,2021
2021-05-05,948054.3399919636,-0.0053988029620398725,2021-05,2021
2021-05-06,954837.8740370665,0.007155216488076377,2021-05,2021
2021-05-07,964662.3180388012,0.010289122655134042,2021-05,2021
2021-05-10,969808.370390951,0.005334563459068242,2021-05,2021
2021-05-11,968404.9421272724,-0.001447119149026288,2021-05,2021
2021-05-12,968170.9779291948,-0.00024159748458496555,2021-05,2021
2021-05-14,970510.1737539872,0.0024160978568017466,2021-05,2021
2021-05-17,978463.261095888,0.00819474906804718,2021-05,2021
2021-05-18,984544.9917779547,0.006215594313939921,2021-05,2021
2021-05-19,981036.2426563643,-0.003563828114400369,2021-05,2021
2021-05-20,985480.6701078718,0.004530339714538201,2021-05,2021
2021-05-21,986416.2592065919,0.0009493733637795376,2021-05,2021
2021-05-24,987118.062569628,0.000711467756624895,2021-05,2021
2021-05-25,985246.7059097941,-0.0018957779528038232,2021-05,2021
2021-05-26,997410.2565051245,0.012345690193501735,2021-05,2021
2021-05-27,991562.4007899385,-0.005863039483548715,2021-05,2021
2021-05-28,987585.9017345866,-0.004010336668861192,2021-05,2021
2021-05-31,996240.7032083266,0.008763593585670693,2021-05,2021
2021-06-01,1001854.6839566317,0.005635165006032894,2021-06,2021
2021-06-02,995772.8640433683,-0.006070560941277892,2021-06,2021
2021-06-03,994369.3465484927,-0.0014094755396090175,2021-06,2021
2021-06-04,985246.7059097941,-0.00917429793100899,2021-06,2021
2021-06-07,988989.3299982651,0.0037986669389724614,2021-06,2021
2021-06-08,992030.239954897,0.0030747651813767263,2021-06,2021
2021-06-09,994135.4715816118,0.0021221446100379016,2021-06,2021
2021-06-10,990626.7224600215,-0.003529447667738994,2021-06,2021
2021-06-11,997176.3815382436,0.006611631737489798,2021-06,2021
2021-06-14,983141.4742830792,-0.014074648693056968,2021-06,2021
2021-06-15,983609.3134480377,0.00047586148809330986,2021-06,2021
2021-06-16,984544.9917779547,0.0009512703032843461,2021-06,2021
2021-06-17,967235.2995992778,-0.017581413062107032,2021-06,2021
2021-06-18,958112.6589605792,-0.009431666361306323,2021-06,2021
2021-06-21,957878.7839936983,-0.00024409965226279695,2021-06,2021
2021-06-22,957410.9448287397,-0.0004884116579010334,2021-06,2021
2021-06-23,959048.3372904961,0.001710229521189932,2021-06,2021
2021-06-24,956709.2306969005,-0.002438987173685181,2021-06,2021
2021-06-25,957878.7839936983,0.0012224751881466656,2021-06,2021
2021-06-28,954837.8740370665,-0.0031746291988568043,2021-06,2021
2021-06-29,952732.6424103517,-0.002204805322409187,2021-06,2021
2021-06-30,947820.4650250827,-0.005155882318508054,2021-06,2021
2021-07-01,956943.1056637813,0.009624861432441456,2021-07,2021
2021-07-02,962557.0864120864,0.005866577349351365,2021-07,2021
2021-07-05,963726.6397088843,0.00121504824317209,2021-07,2021
2021-07-06,973317.1195125413,0.009951452422809481,2021-07,2021
2021-07-07,975890.1903042146,0.0026436099192028717,2021-07,2021
2021-07-08,976358.0294691732,0.0004793973436834076,2021-07,2021
2021-07-09,972615.405380702,-0.003833249664066285,2021-07,2021
2021-07-12,970744.0487208681,-0.0019240458761821122,2021-07,2021
2021-07-13,971211.8878858265,0.0004819387412933196,2021-07,2021
2021-07-14,974018.8336443806,0.0028901476532214865,2021-07,2021
2021-07-15,981971.9209862814,0.008165229528615647,2021-07,2021
2021-07-16,978931.0110296496,-0.0030967381975417485,2021-07,2021
2021-07-19,973550.9944794221,-0.005495807661225038,2021-07,2021
2021-07-20,975188.3869411785,0.001681876420486672,2021-07,2021
2021-07-22,966065.7463024799,-0.009354747001564578,2021-07,2021
2021-07-23,967469.2637973554,0.0014528177820685162,2021-07,2021
2021-07-26,968404.9421272724,0.0009671401096964516,2021-07,2021
2021-07-27,967235.2995992778,-0.001207803138039809,2021-07,2021
2021-07-28,967703.1387642362,0.0004836870254345538,2021-07,2021
2021-07-29,974954.5119742977,0.007493386059821416,2021-07,2021
2021-07-30,980568.4034914059,0.005758106094344795,2021-07,2021
2021-08-02,971445.7628527073,-0.009303420960961595,2021-08,2021
2021-08-03,970276.2095559095,-0.0012039306171487407,2021-08,2021
2021-08-04,971445.7628527073,0.001205381813218942,2021-08,2021
2021-08-05,972147.5662157434,0.0007224318535037355,2021-08,2021
2021-08-06,966065.7463024799,-0.006256066593817722,2021-08,2021
2021-08-09,944077.8409366115,-0.022760257725755073,2021-08,2021
2021-08-10,940803.0560130989,-0.0034687657961166574,2021-08,2021
2021-08-11,941738.645111819,0.0009944579715599478,2021-08,2021
2021-08-12,948756.1433549997,0.007451640940515425,2021-08,2021
2021-08-13,947352.6258601242,-0.0014793237490008382,2021-08,2021
2021-08-16,953902.1957071495,0.006913550106095512,2021-08,2021
2021-08-17,963258.8005439257,0.009808767480443903,2021-08,2021
2021-08-18,959750.0514223354,-0.0036425819516094915,2021-08,2021
2021-08-20,958346.6231586568,-0.0014622851664335412,2021-08,2021
2021-08-23,959282.212257377,0.000976253347287459,2021-08,2021
2021-08-24,963258.8005439257,0.00414537894660949,2021-08,2021
2021-08-25,959984.0156204131,-0.003399693749658317,2021-08,2021
2021-08-26,954370.0348721079,-0.005847993984230082,2021-08,2021
2021-08-27,955773.5523669835,0.001470621921887627,2021-08,2021
2021-08-30,959282.212257377,0.0036710158820614236,2021-08,2021
