date,portfolio_value,daily_return,month,year
2021-08-10,998813.774,0.0,2021-08,2021
2021-08-11,986393.6173211336,-0.012434907289200381,2021-08,2021
2021-08-12,995306.8156935563,0.009036147655364424,2021-08,2021
2021-08-13,994248.2118920779,-0.0010635954509572443,2021-08,2021
2021-08-16,996759.9691455152,0.0025262879262888394,2021-08,2021
2021-08-17,997324.6846192593,0.000566551116843339,2021-08,2021
2021-08-18,999917.1695835048,0.0025994392841437453,2021-08,2021
2021-08-20,983831.99366807,-0.01608650836762293,2021-08,2021
2021-08-23,980141.3542788588,-0.003751290274116026,2021-08,2021
2021-08-24,993726.2204263763,0.013860109144678168,2021-08,2021
2021-08-25,992940.937588859,-0.0007902406330592138,2021-08,2021
2021-08-26,988530.2146154955,-0.004442079892560291,2021-08,2021
2021-08-27,1002770.923980915,0.014405942433391994,2021-08,2021
2021-08-30,1008545.7762649133,0.005758894824226202,2021-08,2021
2021-08-31,1030069.522680009,0.021341367860175486,2021-08,2021
2021-09-01,1022447.9706814907,-0.007399065626841117,2021-09,2021
2021-09-02,1023809.1742981074,0.0013313182241532218,2021-09,2021
2021-09-03,1028676.6982290335,0.004754327323021945,2021-09,2021
2021-09-06,1031188.8370468123,0.002442107245263392,2021-09,2021
2021-09-07,1024920.09862627,-0.006079137200995288,2021-09,2021
2021-09-08,1021136.3223766317,-0.003691776807489444,2021-09,2021
2021-09-09,1021778.5183145985,0.0006289032364181768,2021-09,2021
2021-09-13,1028817.5031088636,0.006888953592287139,2021-09,2021
2021-09-14,1028863.0055983425,4.422795038139249e-05,2021-09,2021
2021-09-15,1036700.6670532029,0.007617789163584909,2021-09,2021
2021-09-16,1037400.9452323415,0.0006754873430623309,2021-09,2021
2021-09-17,1033556.7026152466,-0.003705647883551877,2021-09,2021
2021-09-20,1019168.8789735723,-0.01392069114860206,2021-09,2021
2021-09-21,1031493.2695831012,0.012092589230100037,2021-09,2021
2021-09-22,1032418.5529772567,0.0008970328953572526,2021-09,2021
2021-09-23,1053566.7551554604,0.0204841361260093,2021-09,2021
2021-09-24,1047653.553200748,-0.005612555564967314,2021-09,2021
2021-09-27,1036421.2253651714,-0.010721414346622549,2021-09,2021
2021-09-28,1016390.3134816755,-0.019326998900894066,2021-09,2021
2021-09-29,1015758.4804831354,-0.0006216440575625981,2021-09,2021
2021-09-30,1016733.9891214735,0.0009603745940414132,2021-09,2021
2021-10-01,1007634.6846185154,-0.008949542948613831,2021-10,2021
2021-10-04,1030452.3292101971,0.022644758998466186,2021-10,2021
2021-10-05,1035976.3576426753,0.005360780189329173,2021-10,2021
2021-10-06,1035842.1514086633,-0.00012954565325928868,2021-10,2021
2021-10-07,1046410.8953846506,0.01020304489599555,2021-10,2021
2021-10-08,1059843.219042021,0.012836567085277695,2021-10,2021
2021-10-11,1063128.7500363216,0.0031000160545162636,2021-10,2021
2021-10-12,1070292.4026283133,0.0067382737902130785,2021-10,2021
2021-10-13,1077869.2257996318,0.007079208590766495,2021-10,2021
2021-10-14,1095345.0448568412,0.01621330179850422,2021-10,2021
2021-10-18,1089988.1653903257,-0.004890586296682042,2021-10,2021
2021-10-19,1086118.9321703508,-0.0035497937893567144,2021-10,2021
2021-10-20,1051826.901893853,-0.031572997450632134,2021-10,2021
2021-10-21,1049123.370678852,-0.002570319517530062,2021-10,2021
2021-10-22,1045434.8170332256,-0.0035158435592181903,2021-10,2021
2021-10-25,1005499.0399138314,-0.038200159846144555,2021-10,2021
2021-10-26,1024172.7019688921,0.018571536434943914,2021-10,2021
2021-10-27,1024686.9917170203,0.0005021513921816823,2021-10,2021
2021-10-28,1009903.1975195766,-0.014427619670150271,2021-10,2021
2021-10-29,1000695.9121944787,-0.009116997894166423,2021-10,2021
2021-11-01,1006795.4319081228,0.006095277935400212,2021-11,2021
2021-11-02,1009014.2737930263,0.002203865665836746,2021-11,2021
2021-11-03,1007997.1620711444,-0.0010080251075720303,2021-11,2021
2021-11-04,1012106.1064835417,0.00407634521902267,2021-11,2021
2021-11-08,1025177.507337353,0.012915049884667296,2021-11,2021
2021-11-09,1027054.4001496271,0.0018307978850891082,2021-11,2021
2021-11-10,1030654.9877996831,0.0035057419057173966,2021-11,2021
2021-11-11,1027293.0960641266,-0.003261898283472897,2021-11,2021
2021-11-12,1038495.4015099412,0.010904682888198236,2021-11,2021
2021-11-15,1038037.3334881307,-0.00044108815613863595,2021-11,2021
2021-11-16,1042634.5679529823,0.0044287756485630325,2021-11,2021
2021-11-17,1048604.9373204568,0.0057262338608208285,2021-11,2021
2021-11-18,1036302.7366524173,-0.011731969047824475,2021-11,2021
2021-11-22,1014962.7660436125,-0.020592409779539578,2021-11,2021
2021-11-23,1021065.1020535466,0.0060123742605073804,2021-11,2021
2021-11-24,1024709.8458126592,0.003569550807076327,2021-11,2021
2021-11-25,1033589.438696195,0.008665470444946921,2021-11,2021
2021-11-26,1015232.5591347622,-0.01776032036916797,2021-11,2021
2021-11-29,1007199.6386816071,-0.007912394436995984,2021-11,2021
2021-11-30,1001169.9471157298,-0.005986590278934112,2021-11,2021
2021-12-01,993934.3356378353,-0.00722715608747504,2021-12,2021
2021-12-02,988387.030437923,-0.005581158634943795,2021-12,2021
2021-12-03,986939.8713400275,-0.0014641623709431562,2021-12,2021
2021-12-06,996105.0282817828,0.00928643903028381,2021-12,2021
2021-12-07,994175.5748237137,-0.00193699801053826,2021-12,2021
2021-12-08,1000205.2663895912,0.006065016802436096,2021-12,2021
2021-12-09,997310.9481937999,-0.002893724211469828,2021-12,2021
2021-12-10,995381.4947357308,-0.001934655847871225,2021-12,2021
2021-12-13,1002134.7198476602,0.006784559636325405,2021-12,2021
2021-12-14,1002134.7198476602,0.0,2021-12,2021
2021-12-15,1000205.2663895912,-0.001925343389322265,2021-12,2021
2021-12-16,1006234.9579554684,0.006028454126863814,2021-12,2021
2021-12-17,1016364.7956233625,0.010067069910268733,2021-12,2021
2021-12-20,1009611.5705114331,-0.0066444894008627076,2021-12,2021
2021-12-21,1005511.3324036249,-0.004061203563397342,2021-12,2021
2021-12-22,1001411.1863016083,-0.004077672692375689,2021-12,2021
2021-12-23,1005511.3324036249,0.004094368185719066,2021-12,2021
2021-12-24,1005993.71876959,0.0004797423464257822,2021-12,2021
2021-12-27,1003099.4925795905,-0.0028769823667879058,2021-12,2021
2021-12-28,1003581.8789455558,0.00048089583289967486,2021-12,2021
2021-12-29,1000928.7999356431,-0.0026436099192028717,2021-12,2021
2021-12-30,994175.5748237137,-0.006746958537274139,2021-12,2021
2021-12-31,1000446.4135696779,0.006307576754816191,2021-12,2021
2022-01-03,1006476.1051355553,0.006027001030832757,2022-01,2022
2022-01-04,999964.0272037126,-0.00647017638929992,2022-01,2022
