universe,asset_class,active_days,total_return,annualized_return
NIFTY100,GOLDBEES,482,0.7063936182642323,0.3223183441044557
NIFTY100,Stocks,750,0.5484758413506341,0.15826488437798392
NIFTY500,GOLDBEES,456,0.5202393605952047,0.260463577274775
NIFTY500,Stocks,776,0.5710898186346414,0.15801653963551132
COMBINED,Combined,1232,1.5153709375179139,0.2076506685354511
