date,index_name,return_3m,return_6m,return_9m,volatility_3m,sector_score,sector_rank,selected_top_5
2024-04-26,NIFTY_CONSUMER_DURABLES,0.11101430977786508,0.23054682567144802,0.2704771164919997,0.022359049223994298,0.20433570627529965,7,False
2024-04-26,NIFTY_HEALTHCARE,0.0810396864723637,0.2943137138573224,0.24938176479469365,0.0239627579585231,0.19293488753240406,8,False
2024-05-03,NIFTY_REALTY,0.12432842793739773,0.4953786407766989,0.7854956876564965,0.03928159329872652,0.7373661757593446,1,True
2024-05-03,NIFTY_PSU_BANK,0.13902946404932104,0.4892539586774405,0.7036726935348825,0.038829637280842405,0.7295803180550827,2,True
2024-05-03,NIFTY_AUTO,0.16309434741105733,0.4048481184638588,0.4705611805537433,0.022034355103029268,0.7154069209547835,3,True
2024-05-03,NIFTY_METAL,0.1483056355027388,0.43171557997576837,0.4006402029322502,0.03042532518211224,0.6259286273604245,4,True
2024-05-03,NIFTY_OIL_GAS,0.06265130720424783,0.5189618575931048,0.48486544265593556,0.02358368035202028,0.6112276820545259,5,True
2024-05-03,NIFTY_PHARMA,0.06461682274191682,0.28564373234065865,0.2553900662686177,0.019263232785034463,0.34894862781573555,6,False
2024-05-03,NIFTY_CONSUMER_DURABLES,0.09694564197197009,0.20362334524939962,0.25782273216468155,0.022453426416337043,0.32335901927999866,7,False
2024-05-03,NIFTY_HEALTHCARE,0.056813443873408476,0.2735205919218948,0.25388460737346374,0.023189659252539366,0.29751924478339253,8,False
2024-05-03,NIFTY_FINANCIAL_SERVICES,0.0667195196253314,0.12546857089748742,0.09049430799132518,0.013346079329516662,0.18624627754604825,9,False
2024-05-03,NIFTY_BANK,0.06422751759535106,0.12939811742164098,0.0901090698425786,0.01508715923710217,0.1733400907805445,10,False
2024-05-10,NIFTY_AUTO,0.1670872496935023,0.4027949185531754,0.48567768449938553,0.02203138317265002,0.8261070871027805,1,True
2024-05-10,NIFTY_REALTY,0.06781208973114894,0.41270200876000596,0.7609903040572343,0.04040615708201819,0.7169530344191627,2,True
2024-05-10,NIFTY_OIL_GAS,-0.016696414646403257,0.4238289703972751,0.41518221778844655,0.024139881934494067,0.5942545067441336,3,True
2024-05-10,NIFTY_METAL,0.10892954197341775,0.3507948330211179,0.3421514909139838,0.0326797899989292,0.578632045594172,4,True
2024-05-10,NIFTY_PSU_BANK,0.018632243572668017,0.40769077703711076,0.5528398178126543,0.04143888714085616,0.5616714145176857,5,True
2024-05-10,NIFTY_CONSUMER_DURABLES,0.07048578827192031,0.168560849259888,0.1953572733112492,0.025054926347958962,0.34831561521800336,6,False
2024-05-10,NIFTY_PHARMA,-0.0004109125481410736,0.19933296813069967,0.21190778548402855,0.018795738401847357,0.3462479311390419,7,False
2024-05-10,NIFTY_HEALTHCARE,-0.012602693673439469,0.19495908580030608,0.22466785850172788,0.021066191551682215,0.3184824165782419,8,False
2024-05-10,NIFTY_FINANCIAL_SERVICES,0.044094281627258924,0.07782413309454528,0.06975629670388184,0.016404538792296027,0.2355777335769609,9,False
2024-05-10,NIFTY_BANK,0.03914906578458632,0.08217690055476834,0.07289741193825217,0.017814861084445067,0.22610144621649952,10,False
2024-05-17,NIFTY_REALTY,0.1296023564064801,0.4394398729608777,0.8806110901546584,0.04373142291746473,0.7658352164427148,1,True
2024-05-17,NIFTY_AUTO,0.14014282601617256,0.37740084587856026,0.5128656585508471,0.020127722492764236,0.7242190127877284,2,True
2024-05-17,NIFTY_METAL,0.1982711607293972,0.4047752024574143,0.4718804379629489,0.035294673455649385,0.6981662701462388,3,True
2024-05-17,NIFTY_OIL_GAS,-0.017690081912587252,0.44072850549967213,0.46560773306818026,0.02404066573509862,0.5918997420002058,4,True
2024-05-17,NIFTY_PSU_BANK,-0.003608969866853551,0.40361701497546876,0.5441967049317418,0.04076638734483356,0.4954746551302555,5,True
2024-05-17,NIFTY_CONSUMER_DURABLES,0.11532277175442984,0.2155844110820475,0.2560935854355786,0.028640594440745116,0.3946189565217503,6,False
2024-05-17,NIFTY_PHARMA,0.005871505182610148,0.20102502451833337,0.24294273646989484,0.019254375558547962,0.32783796021239625,7,False
2024-05-17,NIFTY_HEALTHCARE,-0.0013082427600183966,0.19827384304130513,0.25905021205298695,0.021872352841384973,0.30808726439311784,8,False
2024-05-17,NIFTY_FINANCIAL_SERVICES,0.04911650852963079,0.09839268089371656,0.10251138915623992,0.01670235724348437,0.2330718377192297,9,False
2024-05-17,NIFTY_BANK,0.03731390745038521,0.1039763490918102,0.09725194721677122,0.017709528959924836,0.21895428409982284,10,False
2024-05-24,NIFTY_AUTO,0.1585783665957856,0.40205160105279547,0.5550684735348486,0.02058861199211306,0.7123679893631768,1,True
2024-05-24,NIFTY_REALTY,0.1141768707482993,0.4562202148090191,0.9207242705694716,0.0430774883164472,0.7106452288454285,2,True
2024-05-24,NIFTY_METAL,0.2336864340964866,0.4442884678328545,0.522912560301257,0.03586122854963786,0.7057755984418012,3,True
2024-05-24,NIFTY_OIL_GAS,0.020061584001769273,0.4694101357643483,0.5298353712598147,0.025382526422872007,0.6152019026851843,4,True
2024-05-24,NIFTY_PSU_BANK,0.03999406448512932,0.478552198022985,0.6241916617007661,0.041754141237862745,0.5695660262047687,5,True
2024-05-24,NIFTY_CONSUMER_DURABLES,0.10825769005373997,0.22686388960300619,0.2656018339708208,0.028477466113003676,0.3556634120393406,6,False
2024-05-24,NIFTY_PHARMA,0.0037325969635244594,0.19837663355166257,0.2724955408247478,0.019181787691719833,0.3022209860497227,7,False
2024-05-24,NIFTY_HEALTHCARE,-0.00949913644214162,0.1939329351408956,0.27711354417963463,0.021681555067025047,0.2724908211468183,8,False
2024-05-24,NIFTY_FINANCIAL_SERVICES,0.05683582320538183,0.11196315896600861,0.11198862176266,0.017054109415832467,0.2252230059708559,9,False
2024-05-24,NIFTY_BANK,0.04614012507543519,0.11886353614764755,0.10716808967375036,0.01811695086338708,0.21379939826062636,10,False
2024-05-31,NIFTY_REALTY,0.11154726856395158,0.40986100546296944,0.8085691475206245,0.04313262972836485,0.7279883360667994,1,True
2024-05-31,NIFTY_AUTO,0.12206094782710752,0.3391007516131521,0.4703138439130352,0.02234185692439959,0.6694532253411003,2,True
2024-05-31,NIFTY_METAL,0.18457696290430659,0.3720333004092,0.41929645307254426,0.03730850055279709,0.6499917405184967,3,True
2024-05-31,NIFTY_PSU_BANK,0.04310984005931573,0.4384902279654497,0.6273382246017583,0.04174342891618399,0.6145327308976138,4,True
2024-05-31,NIFTY_OIL_GAS,-0.007716339177492815,0.3646288209606987,0.4810143515068126,0.02692478616829025,0.5271153571604649,5,True
2024-05-31,NIFTY_CONSUMER_DURABLES,0.07782840136837099,0.18328920865247933,0.22155884347236454,0.028898054797609717,0.3343572126820292,6,False
2024-05-31,NIFTY_PHARMA,-0.0013813402187830004,0.15619377439326332,0.25210168001172417,0.01949957410841126,0.2968035811900958,7,False
2024-05-31,NIFTY_HEALTHCARE,0.0007551203950382224,0.14265370475318617,0.25195433775414355,0.020674118148003854,0.27909084943741774,8,False
2024-05-31,NIFTY_BANK,0.03588837500449382,0.09304528475349327,0.10234584043154094,0.018027796842713946,0.22727384850961735,9,False
2024-05-31,NIFTY_FINANCIAL_SERVICES,0.04200991234341034,0.07457819999010429,0.09886234558687734,0.017254282298550982,0.22054080383819757,10,False
2024-06-07,NIFTY_AUTO,0.18428725599712226,0.4080735659093597,0.553769817858895,0.027755398901781015,0.8413750312314269,1,True
