initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,2434854.418897651,1.434854418897651,0.19517747300560329,0.0,0.1745613991846038,1.1097846902892519,1.0468428377498071,0.7986416316969001,0.24438680036113733,268,296,120,176,0.40540540540540543,2.2166320575896514,4185.194857838563,0.013366957790647893,18808.774608946576,-5785.427699735082,496259.2569591688,-105000.28534487331,23.347972972972972,8.0,55747344.010486506,55708903.23372632,111.45624724421283,66128.94889618435,57727.013962271296,123855.96285845563,0.12385596285845564
