month,beginning_value,ending_value,month_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown,annualized_volatility,sharpe_ratio,cash_value,stock_value,gold_value
2020-05,1000000.0,1033483.9996724215,0.03348399967242144,0.034711401239067685,0.03348399967242144,0.0,1033483.9996724215,34711.40123906819,-1227.4015666462365,18120156.539059475,17137915.292471327,21494.600810702366,17758.753411856396,39253.354222558766,35.2580718315308,3,51,28,23,0.5490196078431373,1.1688791792661233,0.11541260159793343,0.4292949077845699,1.3317598460970277,0.0,1033483.9996724215,0.0
2020-06,1033483.9996724215,1045712.6682205157,0.011832470122392191,0.01183247012239197,0.045712668220515784,0.0,1045712.6682205157,12243.191740459879,-1241.9247590116574,23087696.515953243,23111645.40382346,27387.225887333152,23948.887870222374,51336.11375755552,44.702522665489056,3,66,32,34,0.48484848484848486,1.0515531197874188,0.08744578690678562,0.3088280142993458,0.5899445988662572,0.0,1045712.6682205157,0.0
2020-07,1045712.6682205157,1100821.5018184837,0.05269978577551937,0.052699785775519814,0.1008215018184837,0.0,1100821.5018184837,55174.28276671708,-1307.3739277609857,25291208.94153423,25317443.53477849,30001.089617880374,26234.59324426938,56235.682862149755,48.39632722670675,3,69,30,39,0.43478260869565216,1.203720689345667,0.11028785017094367,0.3782955680759415,1.6779910242321787,0.0,1100821.5018184837,0.0
2020-08,1100821.5018184837,1020609.4902115157,-0.0728655930815878,-0.07286559308158769,0.020609490211515702,0.0,1020609.4902115157,-80307.27418359328,-1212.111351135245,22704670.19104982,22728221.76537687,26932.870102048266,23551.57432704941,50484.44442909768,41.27180644761624,3,63,29,34,0.4603174603174603,0.7001344101284708,0.08604094464788348,0.2956049880136701,-2.915628506420763,0.0,1020609.4902115157,0.0
2020-09,1020609.4902115157,907047.7953464696,-0.1112685076458686,-0.11126850764586838,-0.09295220465353038,0.0,907047.7953464696,-113696.5646861869,-1077.2415299938875,20928495.09736696,20950204.2437096,24825.92502536922,21709.146342642227,46535.07136801145,41.03302952081842,3,66,28,38,0.42424242424242425,0.6832258457718048,0.18034156482686825,0.4655896653615453,-2.6602647590731685,0.0,907047.7953464696,0.0
2020-10,907047.7953464696,860918.0891525518,-0.05085697405426948,-0.05085697405426948,-0.13908191084744814,522838.641125915,338079.44802663685,-12073.602644544295,-35133.345079367195,4031528.009065957,4559090.898717488,4782.303344082273,4724.248525614426,9506.551869696703,9.470966085642756,3,46,17,29,0.3695652173913043,0.7594394163557812,0.053941297663672505,0.14767962321460107,-4.16200720318302,522838.641125915,338079.44802663685,0.0
2020-11,860918.0891525518,906424.5243880481,0.05285803122140309,0.052858031221403756,-0.0935754756119519,722445.68565328,183978.83873476798,-4225.533217103424,14598.62337323249,3259040.1320642172,3462234.834345036,3865.958139698007,3587.6577534540193,7453.615893152027,7.8071015710976255,3,55,29,26,0.5272727272727272,0.9356174849464095,0.015615712805218895,0.11909444451216021,5.803470893787459,722445.68565328,183978.83873476798,0.0
2020-12,906424.5243880481,924824.7954128047,0.020299838022563632,0.02029983802256341,-0.07517520458719529,865206.5498730079,59618.2455397968,33753.32087940633,-754.4264814172129,4272335.325878883,4419675.973253673,5067.955244276004,4579.783155060761,9647.738399336766,9.589338180143315,1,73,45,28,0.6164383561643836,1.9658757284062738,0.025444481715035883,0.13859303667792128,1.7305134423366488,865206.5498730079,59618.2455397968,0.0
2021-01,924824.7954128047,847482.6553253157,-0.08362896461157987,-0.08362896461157987,-0.15251734467468436,780962.4484790375,66520.20684627813,-72839.00445858637,-5257.5621103198955,2500659.466383261,2418921.9147693445,2966.3472761699504,2506.5497800537787,5472.897056223729,5.319473921497424,2,40,8,32,0.2,0.11525427987992762,0.0885365891989156,0.1944906915999553,-5.842270327757077,780962.4484790375,66520.20684627813,0.0
2021-02,847482.6553253157,933486.5113745537,0.10148155305458673,0.10148155305458584,-0.06651348862544637,795703.4769523916,137783.03442216208,81993.2939827313,-1247.0000438133284,4200022.811671909,4219135.818377797,4982.176259798321,4371.978232534351,9354.154492332673,9.934313790549398,2,69,43,26,0.6231884057971014,3.233708984757684,0.030229090990241514,0.31010484440578345,4.085886204298622,795703.4769523916,137783.03442216208,0.0
2021-03,933486.5113745537,904677.982524273,-0.03086121598892766,-0.030861215988927437,-0.095322017475727,786665.590507338,118012.3920169349,-27887.190374696125,-2168.338519397963,4280848.780913201,4276242.047660227,5078.054125987544,4431.153192078765,9509.207318066306,9.166807151796077,2,71,33,38,0.4647887323943662,0.5423868065363892,0.03693011048841466,0.08643060025314936,-4.305467957967648,786665.590507338,118012.3920169349,0.0
2021-04,904677.982524273,886399.9644141279,-0.020203894052052584,-0.02020389405205225,-0.11360003558587217,813308.4576206891,73091.50679343878,-24869.30530556084,4422.948676017724,2476456.2211465505,2505695.5551422243,2937.636757385788,2596.466882322807,5534.103639708596,5.507099622771134,1,37,14,23,0.3783783783783784,0.45485034592297635,0.030496646554023288,0.07733146570927948,-3.459892302784025,813308.4576206891,73091.50679343878,0.0
2021-05,886399.9644141279,879618.8011721027,-0.0076502295964183675,-0.0076502295964184786,-0.12038119882789733,822540.4455672048,57078.35560489781,-349.36724260868505,-2008.8473233988261,886308.0439244496,896468.9763324343,1051.361645712324,928.9444614690531,1980.3061071813775,2.0112557443921184,1,15,7,8,0.4666666666666667,0.9573077654502449,0.009197811239025189,0.019879012136225508,-4.856738068247532,822540.4455672048,57078.35560489781,0.0
2021-06,879618.8011721027,866755.6196374503,-0.014623586396188881,-0.014623586396188437,-0.1332443803625497,644676.1869560564,222079.43268139393,-16579.392795141175,1707.3639370903693,2568400.618459966,2393016.0653141136,3046.703592033292,2479.7054652961833,5526.409057329475,5.640416822790661,4,41,10,31,0.24390243902439024,0.42917337872582423,0.025250899617129785,0.08457768211043953,-1.9516329662401082,644676.1869560564,222079.43268139393,0.0
2021-07,866755.6196374503,856804.4250697044,-0.011480969193956136,-0.011480969193956359,-0.14319557493029555,686295.168452403,170509.25661730138,-11809.330992029434,3565.500361373928,3107526.9682578305,3152412.5616132463,3686.229285448612,3266.6118590702486,6952.84114451886,7.222265870614726,3,52,22,30,0.4230769230769231,0.6759554723965895,0.02436787697883691,0.0883496264723781,-1.5233888248077565,686295.168452403,170509.25661730138,0.0
2021-08,856804.4250697044,804299.8587513497,-0.061279522820021914,-0.06127952282002147,-0.19570014124865032,617345.3290898617,186954.52966148805,-60253.05522784698,11313.989270866237,2577620.7960206987,2511273.2032444626,3057.6408063804497,2602.2465863051966,5659.887392685647,5.939388091805385,3,49,18,31,0.3673469387755102,0.17842633469076377,0.06830628467852129,0.1199409047875967,-6.256626112295356,617345.3290898617,186954.52966148805,0.0
2021-09,804299.8587513497,798889.0549005662,-0.006727346513753729,-0.006727346513753951,-0.20111094509943372,798889.0549005663,0.0,5903.185420082751,0.0,2797313.50065637,2981947.1976839416,3318.2460046296023,3089.9712168672404,6408.217221496843,7.185455319254229,0,55,29,26,0.5272727272727272,1.1435753161732438,0.034869608489799475,0.18372157489526472,-0.35066044328678486,798889.0549005663,0.0,0.0
2021-10,798889.0549005662,768041.017146241,-0.03861366927622345,-0.03861366927622378,-0.23195898285375893,709339.3727236098,58701.64442263118,-36290.411850252116,5442.37409592676,2976002.724381035,2889447.1624794654,3530.211807731617,2994.120275387447,6524.332083119064,7.342008068430158,1,53,23,30,0.4339622641509434,0.4619863742079975,0.07063342633858549,0.19254425122569524,-2.475867231653925,709339.3727236098,58701.64442263118,0.0
2021-11,768041.017146241,792082.8459582297,0.031302792787446965,0.03130279278744652,-0.20791715404177025,746052.3414384283,46030.504519801536,32049.661409025444,-2565.4585011100426,2193509.8746989295,2232536.2555276677,2601.998444624612,2313.4121139204135,4915.410558545025,5.762773122029554,1,36,26,10,0.7222222222222222,2.9480995551396774,0.01825177462934635,0.1355140858177962,2.9349540222704853,746052.3414384283,46030.504519801536,0.0
2021-12,792082.8459582297,788644.4223998915,-0.004340989804139106,-0.004340989804139328,-0.21135557760010848,721772.1208107695,66872.30158912213,-11740.7450358977,5736.862976449629,2860759.7894491027,2839421.8515690076,3393.507641999051,2942.2827475639465,6335.790389562996,7.196446268347423,1,39,16,23,0.41025641025641024,0.6803602058593111,0.03449240261111919,0.0803198385058416,-0.5531566568497309,721772.1208107695,66872.30158912213,0.0
2022-01,788644.4223998915,770708.7984595902,-0.022742345511963635,-0.022742345511963524,-0.22929120154040983,671364.537594615,99344.26086497518,-15306.739054057696,3107.978090205899,1400951.4530549608,1351944.790180956,1661.8450383515737,1400.9203421500515,3062.7653805016253,3.490668500334651,2,24,9,15,0.375,0.3252396886262919,0.032954321087218186,0.07555612302879745,-3.796123557056349,671364.537594615,99344.26086497518,0.0
2022-02,770708.7984595902,773976.4088179452,0.004239747054770815,0.004239747054771037,-0.22602359118205484,0.0,773976.4088179453,-321.41984213500837,6697.008290695929,1391523.8591206737,720906.3434226782,1650.66178130928,747.0218966195081,2397.6836779287887,2.7408928077186223,9,13,5,8,0.38461538461538464,0.9524200635917527,0.016161700612863594,0.07836533293629239,0.7195407614217264,0.0,773976.4088179453,0.0
2022-03,773976.4088179452,790597.7982191301,0.021475317867336585,0.021475317867336363,-0.20940220178086988,527268.2002101038,263329.59800902626,24513.526464392482,-1195.1287725115544,2060684.6306401868,2590637.316594316,2444.437686665787,2684.485744025262,5128.9234306910475,6.009643051444204,1,18,10,8,0.5555555555555556,2.9513517423611244,0.014480208733903877,0.11682204856878058,2.2412880030353133,527268.2002101038,263329.59800902626,0.0
2022-04,790597.7982191301,765012.6058892444,-0.032361830993607565,-0.03236183099360712,-0.23498739411075564,457078.1431413585,307934.46274788585,-25922.511287188325,-857.8098152089369,1535250.8389195327,1466580.4906863288,1821.1544616481615,1519.708835541932,3340.863297190093,3.796913343760469,2,25,4,21,0.16,0.19369243213636222,0.06869053556367377,0.18993591411242353,-2.198833189026993,457078.1431413585,307934.46274788585,0.0
2022-05,765012.6058892444,673855.280680435,-0.11915793871507363,-0.11915793871507396,-0.326144719319565,445141.7672473687,228713.51343306634,-89471.38701959634,-2543.748004421912,5060737.959773095,5054038.710195617,6003.1789470698,5237.126316511163,11240.305263580962,13.221712416374341,1,19,2,17,0.10526315789473684,0.1458529256965657,0.12289923906179634,0.17085830784653336,-8.798281900405785,445141.7672473687,228713.51343306634,0.0
2022-06,673855.280680435,634951.7128883982,-0.05773282321502826,-0.05773282321502826,-0.36504828711160175,634951.7128883982,0.0,-41447.315796458715,0.0,3285459.027723915,3478873.8729227874,3897.2969206208286,3604.899557843288,7502.196478464118,10.038257611955375,0,6,0,6,0.0,0.0,0.06261132180169049,0.08329818881846611,-8.124408402102109,634951.7128883982,0.0,0.0
2022-07,634951.7128883982,629959.4726698247,-0.007862393497394926,-0.007862393497394815,-0.37004052733017523,390942.29724621354,239017.1754236112,-17290.198405503354,12297.958186929985,1860316.978654597,1617984.1602668685,2206.7563683215285,1676.5972544566964,3883.353622778224,5.478056155008478,3,35,10,25,0.2857142857142857,0.3345628385735756,0.031774580454780765,0.09635910131179347,-0.9343695031095981,390942.2972462136,239017.1754236112,0.0
2022-08,629959.4726698247,682417.7476899005,0.08327246004850575,0.08327246004850508,-0.3175822523100995,440100.4501221172,242317.29756778327,45588.2487231924,19167.984483813343,1268763.897401905,1319289.1319778815,1505.040722959472,1367.0817000729123,2872.1224230323846,4.108284963811062,5,34,29,5,0.8529411764705882,24.474786678552597,0.009116292765312006,0.14141129731634755,7.21081469642632,440100.4501221172,242317.2975677833,0.0
2022-09,682417.7476899005,670112.6903504577,-0.01803156113846316,-0.018031561138462826,-0.32988730964954227,514169.360360895,155943.32998956277,-10515.349588015863,17378.276732386494,998232.0008563852,1073413.2097718723,1184.1287534478665,1112.298676709068,2296.427430156934,3.0357434542714152,2,27,9,18,0.3333333333333333,0.4309435447661027,0.0356314455017126,0.0843729017140327,-2.426723696611246,514169.36036089493,155943.32998956277,0.0
2022-10,670112.6903504577,682313.0324585822,0.018206403615105282,0.018206403615105504,-0.3176869675414178,444020.9414325142,238292.09102606797,-1592.5042135946715,31171.123054105698,514169.36036089493,444481.52474497457,609.9210636634631,460.5833124603861,1070.5043761238492,1.430581600543203,4,11,4,7,0.36363636363636365,0.6945002751377128,0.0065644616048634585,0.055366009574554155,4.351897908956169,444020.9414325143,238292.091026068,0.0
2022-11,682313.0324585822,679679.0827286728,-0.003860324520577496,-0.003860324520577163,-0.3203209172713273,485102.5318090355,194576.5509196373,8816.06585972583,19721.10746447046,1035452.3696065068,1077650.6496050656,1228.280522588848,1116.6896220376586,2344.9701446265067,3.0969700396860613,3,27,17,10,0.6296296296296297,1.9340995547504365,0.021195704536305593,0.04897182954594632,-0.9231887859319226,485102.5318090355,194576.55091963726,0.0
2022-12,679679.0827286728,642541.2402701055,-0.05464026097356389,-0.05464026097356367,-0.3574587597298945,402804.2410399642,239736.9992301413,-17640.369547950842,223.63455385401176,1197566.8233814365,1116425.4016406056,1420.584902632468,1156.8690282404382,2577.4539308729054,3.404536469964878,6,24,6,18,0.25,0.6107948133790868,0.07262498542478435,0.24982448168982357,-2.564667146474953,402804.2410399642,239736.9992301413,0.0
2023-01,642541.2402701055,606614.4956164472,-0.05591352336941957,-0.05591352336941946,-0.3933855043835528,404549.55817564216,202064.93744080508,-34169.62151116574,-1533.4885886385673,1657599.6480312336,1661066.2051564157,1966.287800085498,1721.239989504412,3687.5277895899094,5.164907161122575,4,38,12,26,0.3157894736842105,0.17379896946587642,0.06204603093153627,0.09144987096808281,-7.493614053260156,404549.55817564216,202064.93744080508,0.0
2023-02,606614.4956164472,592548.6380949714,-0.023187473466458997,-0.023187473466458774,-0.4074513619050286,474422.5645962349,118126.0734987365,-11449.491717176781,-4149.854392937712,1100483.3510250677,1171570.3691229753,1305.4219635530624,1214.0116773148243,2519.433640867887,3.745465590694733,2,18,3,15,0.16666666666666666,0.16683766514170387,0.027848195287378585,0.044416526142293446,-6.629066302372378,474422.5645962349,118126.0734987365,0.0
2023-03,592548.6380949714,576972.9524890647,-0.026285919171094907,-0.02628591917109524,-0.42302704751093534,516786.64407764934,60186.30841141534,-19889.739828756028,164.19982991157303,1484618.428755831,1528566.4485339436,1761.0929802693142,1583.9402966985344,3345.03327696785,5.0851266606182515,1,12,3,9,0.25,0.09057578107198207,0.034365745364456024,0.0726410068606073,-4.36088222769126,516786.64407764934,60186.30841141534,0.0
2023-04,576972.9524890647,599073.5575959012,0.038304404065206965,0.038304404065206965,-0.4009264424040988,453295.0306818766,145778.5269140247,8662.112487981445,13602.69244876672,1455567.414444209,1393519.8024993013,1726.6319117664966,1444.0014508646404,3170.633362631138,4.93799094854019,3,22,11,11,0.5,2.5838664013254586,0.000634637552265338,0.05307018776074102,10.537299186031579,453295.0306818766,145778.5269140247,0.0
2023-05,599073.5575959012,594367.9839054993,-0.007854751108170133,-0.007854751108170466,-0.4056320160945006,388361.9697401541,206006.01416534532,-6621.462544902588,15518.58130326755,1964861.8668244719,1901899.6037014944,2330.7702328357254,1970.7978187451852,4301.56805158091,6.454568761210872,5,50,19,31,0.38,0.6356444756958044,0.010132933728004834,0.043767640348097436,-2.0415499300012856,388361.9697401541,206006.01416534532,0.0
2023-06,594367.9839054993,605366.8041921299,0.018505068550898285,0.018505068550898507,-0.39463319580787015,430908.28185905755,174458.5223330723,7754.906299036273,18762.49529086174,2121330.269013353,2166121.1722100507,2516.3771196906337,2244.5910777945323,4760.968197485165,7.213462967926417,4,55,25,30,0.45454545454545453,1.5055867189184164,0.017456846900841483,0.0832853728754932,2.684556437075953,430908.2818590576,174458.52233307227,0.0
2023-07,605366.8041921299,618422.3204687387,0.02156629036511437,0.021566290365114593,-0.3815776795312613,517230.32212001795,101191.99834872066,20866.12146898847,10951.890098481992,1357338.6915498362,1445158.2423556396,1610.1104467223956,1497.510544843215,3107.6209915656104,4.62941957586433,3,36,16,20,0.4444444444444444,2.8035726446516156,0.009776548116772976,0.057209086714532544,4.506445404833315,517230.32212001795,101191.99834872066,0.0
2023-08,618422.3204687387,621459.3110603339,0.004910868335562757,0.004910868335563201,-0.3785406889396662,548876.3870751853,72582.92398514859,8527.809151356458,5461.071538720895,2073306.141544113,2107135.675271524,2459.409651059307,2183.4687722439103,4642.878423303217,6.759849504861069,2,48,26,22,0.5416666666666666,1.7809203217262606,0.006909829605064255,0.04526377236346823,1.262431302593772,548876.3870751852,72582.92398514859,0.0
2023-09,621459.3110603339,617998.9881129997,-0.005568060347233561,-0.005568060347233561,-0.3820010118870003,466131.5591994601,151867.42891353968,-2026.9128389599246,4027.661430346823,1555656.675297156,1474439.7001741843,1845.3603953110448,1527.8527527526942,3373.213148063739,4.875775970435443,3,36,17,19,0.4722222222222222,0.8934001064137653,0.017064204235950564,0.04477216041641757,-1.5487359454486664,466131.5591994601,151867.42891353968,0.0
