rebalance_date,date,universe,symbol,rank,score,entry_date,entry_rank,entry_price,current_price,quantity,cost_value,market_value,unrealized_pnl,unrealized_return_pct,holding_days,sleeve_weight,weight
2020-05-05,2020-05-05,NIFTY_AUTO,MRF,1,0.9888037542502086,2020-05-05,1,58056.8724963474,58056.8724963474,5.734685840812613,333333.3333333333,332937.92466666666,-395.40866666665534,-0.001186225999999966,0,0.3333333333333333,0.3333333333333333
2020-05-05,2020-05-05,NIFTY_AUTO,BAJAJ-AUTO,2,0.8112624784310659,2020-05-05,2,2134.3039185939965,2134.3039185939965,155.99368101521097,333333.3333333333,332937.92466666666,-395.40866666665534,-0.001186225999999966,0,0.3333333333333333,0.3333333333333333
2020-05-05,2020-05-05,NIFTY_AUTO,EXIDEIND,3,0.6775227561593056,2020-05-05,3,143.39478917837727,143.39478917837727,2321.8272196244557,333333.3333333333,332937.92466666666,-395.40866666665534,-0.001186225999999966,0,0.3333333333333333,0.3333333333333333
2020-05-06,2020-05-06,NIFTY_AUTO,MRF,1,0.9973316639661789,2020-05-06,1,57762.85825352251,57762.85825352251,5.708626037257917,330138.1750993924,329746.55661249696,-391.6184868954588,-0.001186226000000021,0,0.3333333333333333,0.3333333333333333
2020-05-06,2020-05-06,NIFTY_AUTO,BAJAJ-AUTO,2,0.8244800691803297,2020-05-06,2,2091.1866976180427,2091.1866976180427,157.68393945317908,330138.1750993924,329746.55661249696,-391.6184868954588,-0.001186226000000021,0,0.3333333333333333,0.3333333333333333
2020-05-06,2020-05-06,NIFTY_AUTO,EXIDEIND,3,0.6653055424491565,2020-05-06,3,140.71449086056467,140.71449086056467,2343.373128068565,330138.1750993924,329746.55661249696,-391.6184868954588,-0.001186226000000021,0,0.3333333333333333,0.3333333333333333
2020-05-07,2020-05-07,NIFTY_AUTO,MRF,1,0.9908057004213333,2020-05-07,1,57416.389583280354,57416.389583280354,5.73218187011335,329512.0631933182,329121.18741664465,-390.8757766735507,-0.0011862259999999808,0,0.3333333333333333,0.3333333333333333
2020-05-07,2020-05-07,NIFTY_AUTO,BAJAJ-AUTO,2,0.8209736769398054,2020-05-07,2,2129.9918638392187,2129.9918638392187,154.51757962277748,329512.0631933182,329121.18741664465,-390.8757766735507,-0.0011862259999999808,0,0.3333333333333333,0.3333333333333333
2020-05-07,2020-05-07,NIFTY_AUTO,EXIDEIND,3,0.6665901094675064,2020-05-07,3,138.80002675087206,138.80002675087206,2371.189654072432,329512.0631933182,329121.18741664465,-390.8757766735507,-0.0011862259999999808,0,0.3333333333333333,0.3333333333333333
2020-05-08,2020-05-08,NIFTY_AUTO,MRF,1,0.9973842402299246,2020-05-08,1,58309.30541865319,58309.30541865319,5.643468405411994,329457.53396437207,329066.72287168767,-390.8110926843947,-0.0011862259999999194,0,0.33333333333333337,0.33333333333333337
2020-05-08,2020-05-08,NIFTY_AUTO,BAJAJ-AUTO,2,0.7400493944684665,2020-05-08,2,2109.338978501146,2109.338978501146,156.004666023626,329457.53396437207,329066.72287168767,-390.8110926843947,-0.0011862259999999194,0,0.33333333333333337,0.33333333333333337
2020-05-08,2020-05-08,NIFTY_AUTO,HEROMOTOCO,3,0.6335669880112013,2020-05-08,3,1668.5136424740504,1668.5136424740504,197.22147574637256,329457.53396437207,329066.72287168767,-390.8110926843947,-0.0011862259999999194,0,0.33333333333333337,0.33333333333333337
2020-05-11,2020-05-11,NIFTY_AUTO,MRF,1,0.9972965344786644,2020-05-11,1,58431.06536592989,58431.06536592989,5.752426028546762,336519.5695496009,336120.38128669234,-399.18826290854486,-0.001186226,0,0.3333333333333333,0.3333333333333333
2020-05-11,2020-05-11,NIFTY_AUTO,BAJAJ-AUTO,2,0.7203996554017067,2020-05-11,2,2095.498229806884,2095.498229806884,160.40117643891705,336519.5695496009,336120.38128669234,-399.18826290854486,-0.001186226,0,0.3333333333333333,0.3333333333333333
2020-05-11,2020-05-11,NIFTY_AUTO,EXIDEIND,3,0.5991922443111738,2020-05-11,3,142.62897416593435,142.62897416593435,2356.606595905614,336519.5695496009,336120.38128669234,-399.18826290854486,-0.001186226,0,0.3333333333333333,0.3333333333333333
2020-05-12,2020-05-12,NIFTY_AUTO,MRF,1,0.959467925131321,2020-05-12,1,57911.3488793206,57911.3488793206,5.946971727052281,344806.17250756937,344397.1544607804,-409.0180467889877,-0.0011862260000000688,0,0.3333333333333333,0.3333333333333333
2020-05-12,2020-05-12,NIFTY_AUTO,BAJAJ-AUTO,2,0.815215992430846,2020-05-12,2,2182.595284167474,2182.595284167474,157.7924945403457,344806.17250756937,344397.1544607804,-409.0180467889877,-0.0011862260000000688,0,0.3333333333333333,0.3333333333333333
2020-05-12,2020-05-12,NIFTY_AUTO,HEROMOTOCO,3,0.6909005468090376,2020-05-12,3,1711.8624048272477,1711.8624048272477,201.1827314447829,344806.17250756937,344397.1544607804,-409.0180467889877,-0.0011862260000000688,0,0.3333333333333333,0.3333333333333333
2020-05-13,2020-05-13,NIFTY_AUTO,MRF,1,0.9174193193515142,2020-05-13,1,58257.83691543437,58257.83691543437,6.154002839496925,358944.6833164436,358518.89380053186,-425.7895159117179,-0.001186225999999962,0,0.33333333333333337,0.33333333333333337
2020-05-13,2020-05-13,NIFTY_AUTO,BAJAJ-AUTO,2,0.8996267492572467,2020-05-13,2,2392.1449889231153,2392.1449889231153,149.87339624506967,358944.6833164436,358518.89380053186,-425.7895159117179,-0.001186225999999962,0,0.33333333333333337,0.33333333333333337
2020-05-13,2020-05-13,NIFTY_AUTO,HEROMOTOCO,3,0.741141065955162,2020-05-13,3,1799.2546110606702,1799.2546110606702,199.25967764461254,358944.6833164436,358518.89380053186,-425.7895159117179,-0.001186225999999962,0,0.33333333333333337,0.33333333333333337
