universe,symbol,closed_invested_amount,closed_trades,average_closed_holding_days,max_closed_holding_days,realized_pnl,winning_trades,losing_trades,total_transaction_cost,open_invested_amount,open_market_value,unrealized_pnl,current_holding_days,total_invested_amount,total_pnl,total_return_pct
NIFTY_AUTO,APOLLOTYRE,298728.8197640334,7,13.142857142857142,49,1044.8094592499256,4,3,665.3153417898624,0.0,0.0,0.0,0.0,298728.8197640334,1044.8094592499256,0.003497518117184753
NIFTY_AUTO,ASHOKLEY,2571277.6562181152,20,5.6,43,2289.428718999945,10,10,5719.679806181819,0.0,0.0,0.0,0.0,2571277.6562181152,2289.428718999945,0.0008903856467866954
NIFTY_AUTO,BAJAJ-AUTO,15758823.785173105,74,2.472972972972973,57,12395.3843062378,32,42,35053.025997226156,0.0,0.0,0.0,0.0,15758823.785173105,12395.3843062378,0.0007865678603437498
NIFTY_AUTO,BHARATFORG,3489695.8005846273,20,2.3,14,-27567.184526339,8,12,7730.8369444143245,34185.177031928084,34204.79604793278,19.619016004697187,3.0,3523880.9776165555,-27547.5655103343,-0.007817393857884106
NIFTY_AUTO,BOSCHLTD,779954.1242003584,16,1.9375,11,-961.5824709749359,8,8,1733.2515085339005,0.0,0.0,0.0,0.0,779954.1242003584,-961.5824709749359,-0.001232870551150416
NIFTY_AUTO,EICHERMOT,12019069.048747621,56,1.625,14,-84568.01277030373,29,27,26637.000606198737,0.0,0.0,0.0,0.0,12019069.048747621,-84568.01277030373,-0.00703615333494699
NIFTY_AUTO,EXIDEIND,5597383.434892228,38,4.0,44,-12143.296128825983,20,18,12433.33626299913,0.0,0.0,0.0,0.0,5597383.434892228,-12143.296128825983,-0.0021694594036793533
NIFTY_AUTO,GOLDBEES,17993554.298474155,28,1.5,4,-86840.05500595039,7,21,39919.07235060896,0.0,0.0,0.0,0.0,17993554.298474155,-86840.05500595039,-0.004826175727455602
NIFTY_AUTO,HEROMOTOCO,33639688.71002999,112,1.8928571428571428,29,36787.516142991735,55,57,74836.91174180573,0.0,0.0,0.0,0.0,33639688.71002999,36787.516142991735,0.001093574808616561
NIFTY_AUTO,M&M,27885250.363008484,104,1.8365384615384615,35,18389.268569268996,51,53,62022.678890240866,0.0,0.0,0.0,0.0,27885250.363008484,18389.268569268996,0.0006594622006214261
NIFTY_AUTO,MARUTI,3138653.676834171,20,1.55,8,-59794.479685062586,2,18,6916.855945327711,0.0,0.0,0.0,0.0,3138653.676834171,-59794.479685062586,-0.019050996332088087
NIFTY_AUTO,MRF,16190313.657321949,52,1.3846153846153846,4,-1529.8505563647486,26,26,35998.01066724291,0.0,0.0,0.0,0.0,16190313.657321949,-1529.8505563647486,-9.449171824246191e-05
NIFTY_AUTO,TVSMOTOR,2284705.435766409,33,8.424242424242424,84,29483.004566333842,14,19,5110.686691585461,0.0,0.0,0.0,0.0,2284705.435766409,29483.004566333842,0.01290451018533324
NIFTY_BANK,AXISBANK,352717.84025159216,5,1.0,1,-3494.871224543567,2,3,780.6523652086139,0.0,0.0,0.0,0.0,352717.84025159216,-3494.871224543567,-0.00990840503573817
NIFTY_BANK,BANDHANBNK,85604.6357589706,1,1.0,1,-587.9141980923305,0,1,189.7343645894824,0.0,0.0,0.0,0.0,85604.6357589706,-587.9141980923305,-0.0068677845875972
NIFTY_BANK,BANKBARODA,788493.30362648,19,6.157894736842105,23,-1493.8739178098858,9,10,1751.6864571199121,0.0,0.0,0.0,0.0,788493.30362648,-1493.8739178098858,-0.001894593030707023
NIFTY_BANK,FEDERALBNK,594814.8597429984,14,2.0714285714285716,15,3676.488743999802,9,5,1326.4004531581052,0.0,0.0,0.0,0.0,594814.8597429984,3676.488743999802,0.006180895927160095
NIFTY_BANK,HDFCBANK,796368.0546285822,17,2.0588235294117645,8,2985.233713505884,10,7,1773.8423599109904,0.0,0.0,0.0,0.0,796368.0546285822,2985.233713505884,0.0037485603498977195
NIFTY_BANK,ICICIBANK,913431.4717617676,22,1.2727272727272727,4,1539.412363998168,12,10,2032.636262598036,0.0,0.0,0.0,0.0,913431.4717617676,1539.412363998168,0.0016853069021467465
NIFTY_BANK,IDFCFIRSTB,900030.9763238154,16,5.125,36,-4861.014795220923,6,10,1996.2007320986327,0.0,0.0,0.0,0.0,900030.9763238154,-4861.014795220923,-0.005400941659892397
NIFTY_BANK,INDUSINDBK,854288.2934807771,13,4.076923076923077,35,5786.561236887777,6,7,1905.535387287081,0.0,0.0,0.0,0.0,854288.2934807771,5786.561236887777,0.0067735462150728684
NIFTY_BANK,KOTAKBANK,654464.3013932232,14,4.214285714285714,43,-679.6225460641253,6,8,1454.513991866951,0.0,0.0,0.0,0.0,654464.3013932232,-679.6225460641253,-0.001038440973201052
NIFTY_BANK,PNB,228012.77202801424,5,3.6,14,-6165.0076289164135,2,3,500.597559336228,0.0,0.0,0.0,0.0,228012.77202801424,-6165.0076289164135,-0.027037992539115156
NIFTY_BANK,RBLBANK,418880.50999383803,10,8.9,56,13696.765979999604,8,2,945.5997400789138,0.0,0.0,0.0,0.0,418880.50999383803,13696.765979999604,0.03269850387691967
NIFTY_BANK,SBIN,1114436.1205480315,18,3.388888888888889,21,4117.996219895365,6,12,2482.2502691034133,0.0,0.0,0.0,0.0,1114436.1205480315,4117.996219895365,0.003695138863473227
NIFTY_CHEMICALS,FLUOROCHEM,28275.69300445296,1,1.0,1,-156.39566053577073,0,1,62.7095340374183,0.0,0.0,0.0,0.0,28275.69300445296,-156.39566053577073,-0.005531099114392739
NIFTY_CHEMICALS,HSCL,28275.69300445296,1,7.0,7,-1576.2432668893016,0,1,61.236724868523154,0.0,0.0,0.0,0.0,28275.69300445296,-1576.2432668893016,-0.05574552201571396
NIFTY_CHEMICALS,SOLARINDS,28275.69300445296,1,0.0,0,-759.49588500549,0,1,62.08393764496958,0.0,0.0,0.0,0.0,28275.69300445296,-759.49588500549,-0.026860380924558832
NIFTY_CONSUMER_DURABLES,AMBER,64099.03807990506,2,12.5,14,-1165.6384210226352,1,1,141.31681627585212,0.0,0.0,0.0,0.0,64099.03807990506,-1165.6384210226352,-0.018184959648997617
NIFTY_CONSUMER_DURABLES,BATAINDIA,431264.9604611037,7,1.5714285714285714,3,-5273.900127176512,3,4,953.4586099519995,0.0,0.0,0.0,0.0,431264.9604611037,-5273.900127176512,-0.01222890939606528
NIFTY_CONSUMER_DURABLES,BLUESTARCO,272154.80191716994,6,2.0,7,237.21863574647068,3,3,605.3895841767982,0.0,0.0,0.0,0.0,272154.80191716994,237.21863574647068,0.0008716312704218533
NIFTY_CONSUMER_DURABLES,CROMPTON,56970.076351541255,1,1.0,1,-1378.4449951970964,0,1,125.2446338133405,0.0,0.0,0.0,0.0,56970.076351541255,-1378.4449951970964,-0.0241959478286675
NIFTY_CONSUMER_DURABLES,DIXON,716411.8739859024,16,8.0625,29,872.8601659598862,7,9,1593.8664762427657,0.0,0.0,0.0,0.0,716411.8739859024,872.8601659598862,0.0012183775809068492
NIFTY_CONSUMER_DURABLES,HAVELLS,291755.94151781447,6,3.6666666666666665,15,-4545.495804535112,2,4,644.012131032205,0.0,0.0,0.0,0.0,291755.94151781447,-4545.495804535112,-0.01557978830144087
NIFTY_CONSUMER_DURABLES,KAJARIACER,59805.480492128685,2,1.0,1,-292.62237789322535,0,2,132.6755558847587,0.0,0.0,0.0,0.0,59805.480492128685,-292.62237789322535,-0.004892902380940471
NIFTY_CONSUMER_DURABLES,KALYANKJIL,448803.4412766397,10,3.3,23,1626.0473348853775,6,4,999.6132150085972,0.0,0.0,0.0,0.0,448803.4412766397,1626.0473348853775,0.0036230723415578534
NIFTY_CONSUMER_DURABLES,RAJESHEXPO,72893.94453136736,1,1.0,1,2642.9404367442767,1,0,164.8231693550294,0.0,0.0,0.0,0.0,72893.94453136736,2642.9404367442767,0.036257338709486074
NIFTY_CONSUMER_DURABLES,RELAXO,623405.0347072983,10,1.9,8,-6100.845447192143,3,7,1379.8294382995548,0.0,0.0,0.0,0.0,623405.0347072983,-6100.845447192143,-0.009786326878249577
NIFTY_CONSUMER_DURABLES,TITAN,629027.7549957611,12,5.833333333333333,56,3889.1772663547417,8,4,1402.694367322612,0.0,0.0,0.0,0.0,629027.7549957611,3889.1772663547417,0.006182838889805348
NIFTY_CONSUMER_DURABLES,TTKPRESTIG,67290.99112289405,2,2.0,3,2107.554607666272,1,1,151.80949566367804,0.0,0.0,0.0,0.0,67290.99112289405,2107.554607666272,0.03132001137889661
NIFTY_CONSUMER_DURABLES,VOLTAS,372234.2331303434,8,1.5,4,2912.71238067768,5,3,830.6941814393023,0.0,0.0,0.0,0.0,372234.2331303434,2912.71238067768,0.00782494494443167
NIFTY_CONSUMER_DURABLES,WHIRLPOOL,330167.58664787933,7,1.0,1,-4453.686634451631,1,6,729.516690145219,0.0,0.0,0.0,0.0,330167.58664787933,-4453.686634451631,-0.013489169786982896
NIFTY_FINANCIAL_SERVICES,AXISBANK,45769.44920024543,1,1.0,1,-1536.103927686796,0,1,100.17619854129423,0.0,0.0,0.0,0.0,45769.44920024543,-1536.103927686796,-0.033561774382868455
NIFTY_FINANCIAL_SERVICES,BAJAJFINSV,597985.2816998465,13,1.0769230769230769,2,6287.548883213964,6,7,1336.1584265694837,0.0,0.0,0.0,0.0,597985.2816998465,6287.548883213964,0.0105145545812446
