year,beginning_value,ending_value,year_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2020,1900000.0,1907133.343365672,0.0037543912450905825,0.004946484894080561,0.0037543912450905825,504413.7803277519,1402719.5630379203,-26711.269042530243,33844.61240820326,150854357.44952196,149613804.94449213,178947.36101991666,155033.71464241127,333981.07566232793,158.14113810211268,16,1490,701,789,0.4704697986577181,0.9869606496909585,0.1902276119726053
2021,1907133.343365672,1381459.20735955,-0.27563575343841584,-0.27563575343841595,-0.2729162066528684,231010.51312475355,1150448.6942347963,-499260.45906374836,7430.935465829534,252018049.40298903,252005781.07828963,298950.36267111,261134.94250363178,560085.3051747419,264.2834766822267,5,2327,1046,1281,0.44950580146110874,0.8644544056801067,0.33376930069948474
2022,1381459.20735955,883319.7680924691,-0.36058932222776163,-0.3605893222277625,-0.5350948588987006,313767.9256988361,569551.842393633,-493481.34561751,2772.8418162584785,106124095.58410811,106317021.45856011,125887.16140835421,110168.4618779179,236055.62328627214,153.78023173678594,9,1237,534,703,0.4316895715440582,0.6729697101739938,0.3962130669109597
2023,883319.7680924691,905912.1810188727,0.0255767092988215,0.02557670929882061,-0.523204115253225,289985.4722510226,615926.7087678501,10199.435121533461,15165.819621128187,79844431.9080586,79903447.48438375,94713.54108456873,82798.02977295303,177511.5708575218,180.84943319837416,19,2064,952,1112,0.46124031007751937,1.0125163139618296,0.13437813329633064
2024,905912.1810188727,654024.3100446223,-0.27804888404409567,-0.27804888404409633,-0.655776678923883,217443.64469291712,436580.6653517052,-243241.43903700786,6519.387683885514,73965284.241525,73969391.42056105,87739.54326468724,76649.0065941623,164388.54985884952,163.29913512776153,12,1917,849,1068,0.4428794992175274,0.7758017335947263,0.30041528715571475
2025,654024.3100446223,428996.4889546471,-0.3440664477358987,-0.34406644773589923,-0.7742123742343963,161438.4374704302,267558.05148421694,-224048.60331261123,5540.169906521562,32516293.487905074,32493959.366220802,38571.67275898368,33671.08553822152,72242.7582972052,99.40036150902466,16,1603,657,946,0.4098565190268247,0.5793553296220926,0.36943722330517814
2026,428996.4889546471,372880.8870473391,-0.13080666940665908,-0.1308066694066592,-0.8037469015540321,132328.9697836399,240551.91726369917,-51294.44497561923,728.7526840478859,20517468.61422016,20509611.73946771,24338.354724371922,21252.592934341672,45590.947658713594,95.63500263990551,21,1100,470,627,0.42727272727272725,0.8231418928739268,0.15788818818041528
