date,portfolio_value,daily_return,month,year
2020-05-05,1897746.1705999998,0.0,2020-05,2020
2020-05-06,1852324.7693298515,-0.023934392266900306,2020-05,2020
2020-05-07,1836718.920836729,-0.008425006646522681,2020-05,2020
2020-05-08,1853761.4485338125,0.009278789205982463,2020-05,2020
2020-05-11,1840053.2956146188,-0.00739477721366788,2020-05,2020
2020-05-12,1798087.770014135,-0.022806690273863173,2020-05,2020
2020-05-13,1821962.049632884,0.013277594129101677,2020-05,2020
2020-05-14,1764803.5703610657,-0.03137193734816568,2020-05,2020
2020-05-15,1765441.0454975136,0.00036121591499127526,2020-05,2020
2020-05-18,1734064.6796983124,-0.017772536714959597,2020-05,2020
2020-05-19,1739505.074506708,0.003137365562017047,2020-05,2020
2020-05-20,1742465.8765987083,0.001702094541368382,2020-05,2020
2020-05-21,1738217.7862694343,-0.002437976195876157,2020-05,2020
2020-05-22,1734018.9574271445,-0.0024155942226902205,2020-05,2020
2020-05-26,1732816.7741445675,-0.0006932930447085539,2020-05,2020
2020-05-27,1726696.8544409135,-0.003531775427713768,2020-05,2020
2020-05-28,1733282.9136259973,0.0038142533057525796,2020-05,2020
2020-05-29,1749492.6366273696,0.009352035304762696,2020-05,2020
2020-06-01,1772344.9631373882,0.013062259326837022,2020-06,2020
2020-06-02,1779069.722534284,0.0037942722984309896,2020-06,2020
2020-06-03,1759467.0996945254,-0.011018468018125116,2020-06,2020
2020-06-04,1759203.9652551978,-0.00014955348660583567,2020-06,2020
2020-06-05,1781727.3676674445,0.012803178515448321,2020-06,2020
2020-06-08,1792666.295508834,0.006139507109726994,2020-06,2020
2020-06-09,1747040.3716336342,-0.02545143175252773,2020-06,2020
2020-06-10,1744474.401048361,-0.0014687528845562792,2020-06,2020
2020-06-11,1724381.5317301136,-0.0115180075478164,2020-06,2020
2020-06-12,1692497.3829748211,-0.018490193828103796,2020-06,2020
2020-06-15,1731980.6537542306,0.023328408762447683,2020-06,2020
2020-06-16,1760598.924965178,0.016523435841453882,2020-06,2020
2020-06-17,1747780.6855544404,-0.007280612994234881,2020-06,2020
2020-06-18,1769942.1671971576,0.012679784040345421,2020-06,2020
2020-06-19,1798054.7605085068,0.01588334005052139,2020-06,2020
2020-06-22,1815818.7946507577,0.009879584611331316,2020-06,2020
2020-06-23,1838526.7776426622,0.012505643767318775,2020-06,2020
2020-06-24,1804647.3321182956,-0.018427496371745233,2020-06,2020
2020-06-25,1774741.4543150202,-0.016571591175197575,2020-06,2020
2020-06-26,1810996.1924142125,0.020428180122261885,2020-06,2020
2020-06-29,1794343.6187761805,-0.009195256018640574,2020-06,2020
2020-06-30,1774601.6659443763,-0.01100232565558934,2020-06,2020
2020-07-01,1761828.1786635884,-0.007197946179088199,2020-07,2020
2020-07-02,1770244.9663706243,0.004777303376666486,2020-07,2020
2020-07-03,1772444.9481496415,0.0012427555625409425,2020-07,2020
2020-07-06,1785374.1060474578,0.007294532849279056,2020-07,2020
2020-07-07,1785482.6872987458,6.0817086413589294e-05,2020-07,2020
2020-07-08,1765891.3619568602,-0.010972565279546598,2020-07,2020
2020-07-09,1760213.9679902012,-0.003215030147929121,2020-07,2020
2020-07-10,1761546.0389234044,0.00075676648261358,2020-07,2020
2020-07-13,1755456.3006375148,-0.0034570417981305557,2020-07,2020
2020-07-14,1706714.4726643935,-0.027765902207545823,2020-07,2020
2020-07-15,1686385.5037326575,-0.011911171585719305,2020-07,2020
2020-07-16,1692316.9116612223,0.003517231330224524,2020-07,2020
2020-07-17,1698101.8701922256,0.003418365963928416,2020-07,2020
2020-07-20,1712988.9520211567,0.008766895608710357,2020-07,2020
2020-07-21,1732194.233178881,0.011211561601178976,2020-07,2020
2020-07-22,1709495.2788299075,-0.013104162289766408,2020-07,2020
2020-07-23,1700914.4670124664,-0.005019500155223788,2020-07,2020
2020-07-24,1688101.6451917705,-0.007532901900235256,2020-07,2020
2020-07-27,1664219.6155697298,-0.014147269917107241,2020-07,2020
2020-07-28,1670288.70019606,0.0036468051268896406,2020-07,2020
2020-07-29,1672348.2144103441,0.0012330288853912297,2020-07,2020
2020-07-30,1664336.2914296978,-0.004790822217292434,2020-07,2020
2020-07-31,1663604.8957066552,-0.00043945188650196254,2020-07,2020
2020-08-03,1647970.2543268665,-0.009398049633141725,2020-08,2020
2020-08-04,1653349.0985253905,0.0032639206832778545,2020-08,2020
2020-08-05,1654555.2725593783,0.0007295337899682064,2020-08,2020
2020-08-06,1662798.2643847882,0.0049819984633447945,2020-08,2020
2020-08-07,1663051.8374328301,0.0001524977824869378,2020-08,2020
2020-08-10,1677284.7730373885,0.008558323489500586,2020-08,2020
2020-08-11,1684642.2132173723,0.004386518197896816,2020-08,2020
2020-08-12,1686735.384921314,0.0012425022283777398,2020-08,2020
2020-08-13,1680582.5811995745,-0.0036477587277428114,2020-08,2020
2020-08-14,1662974.6071897426,-0.010477303648633307,2020-08,2020
2020-08-17,1665562.097022683,0.001555940675073142,2020-08,2020
2020-08-18,1688419.0574389237,0.013723271235037915,2020-08,2020
