rebalance_date,symbol,rank,score,weight,quantity,entry_date,entry_price,current_price,cost_value,market_value,unrealized_pnl,unrealized_return_pct,holding_days
2021-08-10 00:00:00,NAHARSPING,1,0.9186700087324523,0.1,240.6780178313253,2021-08-10 00:00:00,415.0,413.79998779296875,100000.0,99592.56084063833,-407.4391593616747,-0.004074391593616747,0
2021-08-10 00:00:00,SAREGAMA,2,0.4939921095603598,0.1,302.0462250910652,2021-08-10 00:00:00,330.68242243347464,323.0052185058594,100000.0,97562.5069344095,-2437.4930655905046,-0.024374930655905045,0
2021-08-10 00:00:00,ELECON,3,0.46105220151869464,0.1,1357.9937616136087,2021-08-10 00:00:00,73.55068942387332,72.29949951171875,100000.0,98182.26930470021,-1817.7306952997897,-0.018177306952997897,0
2021-08-10 00:00:00,FLUOROCHEM,4,0.41215231625124443,0.1,58.30378002641063,2021-08-10 00:00:00,1713.1200988127257,1574.7138671875,100000.0,91811.7709170384,-8188.229082961596,-0.08188229082961596,0
2021-08-10 00:00:00,POONAWALLA,5,0.39961263046046336,0.1,577.1756598030827,2021-08-10 00:00:00,173.051956893118,173.9913787841797,100000.0,100423.588849807,423.58884980699804,0.00423588849806998,0
2021-08-10 00:00:00,PRAJIND,6,0.3969829534971233,0.1,266.56358192167073,2021-08-10 00:00:00,374.70001220703125,351.75,100000.0,93763.73994094768,-6236.260059052322,-0.06236260059052322,0
2021-08-10 00:00:00,HUBTOWN,7,0.39008797628586955,0.1,2409.6833669857056,2021-08-10 00:00:00,41.45000076293945,37.849998474121094,100000.0,91206.51176352393,-8793.48823647607,-0.0879348823647607,0
2021-08-10 00:00:00,RSWM,8,0.3897541773320113,0.1,386.73456596702044,2021-08-10 00:00:00,258.2685546875,244.52200317382812,100000.0,94565.11076681681,-5434.8892331831885,-0.054348892331831884,0
2021-08-10 00:00:00,GOKEX,9,0.3579445965475157,0.1,447.8985533632287,2021-08-10 00:00:00,223.0,214.8000030517578,100000.0,96208.61062929944,-3791.3893707005627,-0.037913893707005625,0
2021-08-10 00:00:00,LUXIND,10,0.35683650830743857,0.1,23.668572843601893,2021-08-10 00:00:00,4220.0,4176.35009765625,100000.0,98848.24650676083,-1151.7534932391718,-0.011517534932391719,0
2021-08-11 00:00:00,NAHARSPING,1,0.9150681204315733,0.10096217063956071,240.6780178313253,2021-08-10 00:00:00,415.0,393.1499938964844,100000.0,94622.5612414035,-5377.438758596501,-0.05377438758596501,1
2021-08-11 00:00:00,SAREGAMA,2,0.5287197321955248,0.1017834998791456,302.0462250910652,2021-08-10 00:00:00,330.68242243347464,322.7822265625,100000.0,97495.15305969208,-2504.8469403079216,-0.025048469403079216,1
2021-08-11 00:00:00,ELECON,3,0.49118458567927,0.10468926202593251,1357.9937616136087,2021-08-10 00:00:00,73.55068942387332,70.90109252929688,100000.0,96283.2413463744,-3716.7586536255985,-0.037167586536255987,1
2021-08-11 00:00:00,FLUOROCHEM,6,0.39846090787697624,0.09728761773934773,58.30378002641063,2021-08-10 00:00:00,1713.1200988127257,1581.1883544921875,100000.0,92189.25800063468,-7810.741999365317,-0.07810741999365317,1
2021-08-11 00:00:00,POONAWALLA,4,0.4420207444260354,0.10779129762563042,577.1756598030827,2021-08-10 00:00:00,173.051956893118,173.00250244140625,100000.0,99852.83349420308,-147.16650579692214,-0.0014716650579692215,1
