year,beginning_value,ending_value,annual_return,realized_pnl,unrealized_pnl,buy_value,sell_value,turnover,buy_transaction_costs,sell_transaction_costs,transaction_costs,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2021,1000000,1073863.8992855784,0.0738638992855784,82396.67504872367,-8532.775763145182,1788662.1322039613,1872999.6581964993,3.6616617904004602,2121.7575264358165,1940.8509438143258,4062.608470250142,19,8,11,0.42105263157894735,1.740994546563247,0.10620475520349049
2022,1073863.8992855784,1151933.697358607,0.07269989998263938,156998.98748000662,-5065.290121399332,6824337.114264786,6988577.847813722,12.862817132848942,8095.206117705937,7241.746068928622,15336.952186634559,55,25,30,0.45454545454545453,1.6328455032025349,0.18594271194816217
2023,1151933.697358607,2112246.999542118,0.8336532774286548,756017.6200756906,356229.37946642743,10731447.241698882,11499380.81916329,19.298704527732486,12729.92173573171,11915.957388718301,24645.87912445001,77,41,36,0.5324675324675324,3.1907960026502304,0.06736678113025704
2024,2112246.999542118,2808999.7487285193,0.32986329218952126,1895709.8611572655,-86710.11242874665,17225877.06316887,19141421.76323416,17.217351396066153,20433.783245134866,19834.838908029084,40268.622153163946,110,60,50,0.5454545454545454,3.6457454758230354,0.1759427364706892
2025,2808999.7487285193,3782932.7258727243,0.346718784003114,2473474.6996881836,309458.02618454053,31622657.44051237,34131500.08801075,23.408388540542386,37511.618445029424,35367.94781019903,72879.56625522845,135,69,66,0.5111111111111111,2.8594130175106156,0.11059011589614304
2026,3782932.7258727243,3757497.8200568254,-0.006723594538687193,2211159.743428666,546338.0766281581,43790468.404382505,46049345.67708476,23.74872105629137,51945.392173457716,47717.52927358283,99662.92144704054,161,80,81,0.4968944099378882,2.1185967424260803,0.24438680036113794
