symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
GOLDBEES,12197023.05915105,12197023.05915105,0.0,982075.9312022048,0.0,982075.9312022048,0.08051767438984905,5,4,1,13670.69095578414,0.0
GVT&D,852723.1699478386,852723.1699478386,0.0,527030.553806034,0.0,527030.553806034,0.6180558619490457,3,2,1,1431.219749266484,0.0
BLISSGVS,345439.2943916436,0.0,345439.2943916436,0.0,288799.2836324745,288799.2836324745,0.8360348354146613,0,0,0,0.0,634238.5780241181
BSE,475109.3488303496,475109.3488303496,0.0,234454.74574371107,0.0,234454.74574371107,0.49347533640603936,2,2,0,736.0314583981107,0.0
JINDALSAW,126731.41990203391,126731.41990203391,0.0,209985.71541451546,0.0,209985.71541451546,1.6569349225065015,1,1,0,349.27698014855815,0.0
COCHINSHIP,323458.62130480714,323458.62130480714,0.0,184740.4770932163,0.0,184740.4770932163,0.5711409896820417,2,2,0,527.1553710380996,0.0
IFCI,229984.98906740342,229984.98906740342,0.0,153090.60375401317,0.0,153090.60375401317,0.6656547645774644,1,1,0,397.36464882756127,0.0
ACUTAAS,345439.2943916436,0.0,345439.2943916436,0.0,135782.6719762204,135782.6719762204,0.3930724563786194,0,0,0,0.0,481221.966367864
RECLTD,130077.17405493572,130077.17405493572,0.0,114937.2592359933,0.0,114937.2592359933,0.8836082123636207,1,1,0,254.1536868095942,0.0
LAURUSLABS,1068552.1115230015,746853.3166762365,321698.7948467649,43642.136302086365,50451.52915156516,94093.66545365153,0.08805716112388785,2,2,0,819.9816275398946,372150.32399833004
GODFRYPHLP,689893.6583670019,689893.6583670019,0.0,92817.17521496551,0.0,92817.17521496551,0.1345383800666706,3,2,1,811.9066350040715,0.0
JBMA,223562.0916699423,223562.0916699423,0.0,77403.25240173463,0.0,77403.25240173463,0.3462270898592662,2,1,1,312.19161569518286,0.0
JSL,126731.41990203391,126731.41990203391,0.0,72451.81663970574,0.0,72451.81663970574,0.5716957696498037,1,1,0,206.61294617546434,0.0
HSCL,291867.29108799493,291867.29108799493,0.0,69208.88792840591,0.0,69208.88792840591,0.23712450843811803,2,1,1,374.54463756905864,0.0
OLECTRA,213425.2407234364,213425.2407234364,0.0,67078.5268221929,0.0,67078.5268221929,0.31429519111619747,2,1,1,290.96680439658996,0.0
BHARATFORG,345439.2943916436,0.0,345439.2943916436,0.0,66194.76523663389,66194.76523663389,0.19162488550473133,0,0,0,0.0,411634.0596282775
FACT,463354.07184382627,463354.07184382627,0.0,65802.39078805817,0.0,65802.39078805817,0.14201319204169396,3,2,1,548.8944633613783,0.0
LTF,377206.7015012593,377206.7015012593,0.0,62169.95574096035,0.0,62169.95574096035,0.16481667874278952,1,1,0,455.7657923914629,0.0
RVNL,422030.44264862797,422030.44264862797,0.0,49002.020529652655,0.0,49002.020529652655,0.11611015599282376,3,3,0,488.60238768716056,0.0
HINDCOPPER,884074.7635925265,884074.7635925265,0.0,48985.378244088235,0.0,48985.378244088235,0.055408637664343265,3,1,2,967.8641044843214,0.0
RBLBANK,377206.7015012593,377206.7015012593,0.0,42621.15392721616,0.0,42621.15392721616,0.11299150772663001,1,1,0,435.4878031034861,0.0
ADANIPOWER,459981.60204180214,459981.60204180214,0.0,40338.93271458532,0.0,40338.93271458532,0.08769683947254786,2,2,0,518.9829300541506,0.0
TRIDENT,86200.46146305675,86200.46146305675,0.0,38173.901244285546,0.0,38173.901244285546,0.4428503118935839,1,1,0,129.01363565439812,0.0
KARURVYSYA,111191.15202437558,111191.15202437558,0.0,36757.0407644257,0.0,36757.0407644257,0.3305752309893123,1,1,0,153.46679029901279,0.0
ZENSARTECH,128677.38385616615,128677.38385616615,0.0,26257.243903440423,0.0,26257.243903440423,0.20405484722000888,1,1,0,160.71382542929535,0.0
BSOFT,225927.01792507834,225927.01792507834,0.0,24296.01867030514,0.0,24296.01867030514,0.10753923498588451,1,1,0,259.5565755911864,0.0
COROMANDEL,353990.17559023015,353990.17559023015,0.0,23718.924458556045,0.0,23718.924458556045,0.06700447101111771,1,1,0,391.7979811619811,0.0
WOCKPHARMA,422318.2197338866,422318.2197338866,0.0,20862.361977788987,0.0,20862.361977788987,0.04939962569205489,2,1,1,459.71160658400686,0.0
SCHAEFFLER,114542.3076501585,114542.3076501585,0.0,20774.559734794173,0.0,20774.559734794173,0.18137018679809552,1,1,0,140.3643053655317,0.0
SAREGAMA,100000.0,100000.0,0.0,20518.209902290993,0.0,20518.209902290993,0.20518209902290993,1,1,0,125.01364496347732,0.0
MAHSEAMLES,269387.669805684,269387.669805684,0.0,19272.04820797851,0.0,19272.04820797851,0.07154020160566338,2,2,0,299.42697897914513,0.0
FLUOROCHEM,100000.0,100000.0,0.0,18177.481386681375,0.0,18177.481386681375,0.18177481386681374,1,1,0,122.58560521874871,0.0
DBCORP,129325.38965369287,129325.38965369287,0.0,17716.101074229195,0.0,17716.101074229195,0.1369885768113231,1,1,0,152.52626745505165,0.0
NAVA,339660.89080613526,339660.89080613526,0.0,17213.052976615854,0.0,17213.052976615854,0.05067717079750689,2,1,1,370.18565527104397,0.0
NAHARSPING,100000.0,100000.0,0.0,16607.88119063571,0.0,16607.88119063571,0.16607881190635712,1,1,0,120.9574575570622,0.0
GESHIP,456134.9284083576,456134.9284083576,0.0,16150.99052230006,0.0,16150.99052230006,0.035408361685121355,2,1,1,489.90259843981056,0.0
AEGISLOG,321698.7948467649,0.0,321698.7948467649,0.0,13550.12442214822,13550.12442214822,0.04212053212261042,0,0,0,0.0,335248.9192689131
IRCTC,84099.85106974357,84099.85106974357,0.0,13311.45800002321,0.0,13311.45800002321,0.15828158826326683,1,1,0,101.0448364388118,0.0
IONEXCHANG,256056.80955572677,256056.80955572677,0.0,12710.059220382804,0.0,12710.059220382804,0.0496376536223953,2,1,1,278.7921089963298,0.0
ASHOKLEY,349936.32963121694,349936.32963121694,0.0,12337.356600696328,0.0,12337.356600696328,0.03525600389561766,1,1,0,375.78681285528836,0.0
MCX,639060.3303015975,639060.3303015975,0.0,11443.670347784388,0.0,11443.670347784388,0.017907026622014974,2,1,1,674.7683711070251,0.0
ITC,134678.96171472594,134678.96171472594,0.0,10976.002415716875,0.0,10976.002415716875,0.08149752772052109,1,1,0,151.0880221979223,0.0
SONATSOFTW,126731.41990203391,126731.41990203391,0.0,10359.878809644819,0.0,10359.878809644819,0.08174672719403937,1,1,0,142.20492453894332,0.0
NH,353990.17559023015,353990.17559023015,0.0,10100.593189200945,0.0,10100.593189200945,0.02853354100112973,1,1,0,377.671674177481,0.0
UNIONBANK,111816.31651041759,111816.31651041759,0.0,9279.288915291027,0.0,9279.288915291027,0.0829868949799156,1,1,0,125.61257784695236,0.0
BAJFINANCE,353990.17559023015,353990.17559023015,0.0,7593.9547109378345,0.0,7593.9547109378345,0.021452444826402187,1,1,0,375.0715358827998,0.0
GLENMARK,225207.84876005782,225207.84876005782,0.0,7553.564888005983,0.0,7553.564888005983,0.033540415796315094,1,1,0,241.44361877418646,0.0
WSI,134678.96171472594,134678.96171472594,0.0,7222.105884079259,0.0,7222.105884079259,0.053624603220337914,1,1,0,147.19410202920884,0.0
IRCON,126731.41990203391,126731.41990203391,0.0,5535.204815739242,0.0,5535.204815739242,0.04367665745415046,1,1,0,137.200285968327,0.0
TIMKEN,114542.3076501585,114542.3076501585,0.0,4661.9364071769805,0.0,4661.9364071769805,0.040700562986872295,1,1,0,123.65066703865934,0.0
KTKBANK,111816.3165104176,111816.3165104176,0.0,4567.513676584007,0.0,4567.513676584007,0.04084836470318234,1,1,0,120.72504925424447,0.0
ELECON,326625.08939482307,326625.08939482307,0.0,4483.325601085517,0.0,4483.325601085517,0.013726213161984293,3,1,2,343.4590496347172,0.0
TATAINVEST,322566.99158451817,322566.99158451817,0.0,3630.1927726252607,0.0,3630.1927726252607,0.011254073936062012,2,1,1,338.3646257803792,0.0
POONAWALLA,100000.0,100000.0,0.0,3227.341690770567,0.0,3227.341690770567,0.03227341690770567,1,1,0,107.07781218386846,0.0
HAL,325419.5842288722,325419.5842288722,0.0,2737.2558421509148,0.0,2737.2558421509148,0.008411466226401924,2,1,1,340.39737837323815,0.0
SOUTHBANK,110695.634016714,110695.634016714,0.0,2523.0485200400335,0.0,2523.0485200400335,0.02279266515298225,1,1,0,117.44183881720068,0.0
GMDCLTD,557882.8405648787,557882.8405648787,0.0,2008.9236095716515,0.0,2008.9236095716515,0.0036009775951121497,2,1,1,580.7762186413718,0.0
TATAPOWER,86200.46146305677,86200.46146305677,0.0,-1132.4791310354506,0.0,-1132.4791310354506,-0.013137738613160454,1,0,1,88.24109277458254,0.0
TATAELXSI,84099.85106974357,84099.85106974357,0.0,-1205.2071855357017,0.0,-1205.2071855357017,-0.014330669676646986,1,0,1,85.98668689417079,0.0
ITI,180676.1390636193,180676.1390636193,0.0,-3114.9842596794324,0.0,-3114.9842596794324,-0.017240706359031674,1,0,1,184.18434180163513,0.0
CREDITACC,114542.3076501585,114542.3076501585,0.0,-3487.9348212134287,0.0,-3487.9348212134287,-0.03045106120846171,1,0,1,115.19679845672407,0.0
MASTEK,84099.85106974357,84099.85106974357,0.0,-3740.7688318399996,0.0,-3740.7688318399996,-0.044480088659583944,1,0,1,83.35654657188186,0.0
GOKEX,280676.1390636193,280676.1390636193,0.0,-4907.442476740829,0.0,-4907.442476740829,-0.017484359351360772,2,1,1,286.0551111330237,0.0
SHOPERSTOP,225733.4596745341,225733.4596745341,0.0,-5244.316801360186,0.0,-5244.316801360186,-0.02323234140353637,2,1,1,228.71358152262434,0.0
INDIGO,353990.17559023015,353990.17559023015,0.0,-6548.617562442381,0.0,-6548.617562442381,-0.018499433074727168,1,0,1,360.4014332444676,0.0
PRAJIND,100000.0,100000.0,0.0,-6799.423367399368,0.0,-6799.423367399368,-0.06799423367399368,1,0,1,96.67703998412782,0.0
HUBTOWN,707810.6361325363,707810.6361325363,0.0,-8356.184874613085,0.0,-8356.184874613085,-0.01180567859261217,5,1,4,725.5447165086017,0.0
ATGL,340186.5017206116,340186.5017206116,0.0,-9209.247745301036,0.0,-9209.247745301036,-0.027071173308529473,3,2,1,343.3229961928731,0.0
CARTRADE,1022279.5942162715,1022279.5942162715,0.0,-10665.897690176447,0.0,-10665.897690176447,-0.010433444774326572,3,1,2,1049.3477757447183,0.0
OFSS,393080.7550226142,393080.7550226142,0.0,-11039.320576818312,0.0,-11039.320576818312,-0.028084103420894298,2,1,1,396.29191543639433,0.0
WELENT,130077.17405493572,130077.17405493572,0.0,-14869.080703448986,0.0,-14869.080703448986,-0.11430968431993535,1,0,1,119.50545640230362,0.0
LUXIND,100000.0,100000.0,0.0,-14958.274481333927,0.0,-14958.274481333927,-0.14958274481333927,1,0,1,88.21385655903201,0.0
INDIAGLYCO,327412.38453182613,327412.38453182613,0.0,-15388.66567657425,0.0,-15388.66567657425,-0.04700086619685699,1,0,1,323.6624775689836,0.0
PCBL,186434.88658733785,186434.88658733785,0.0,-15430.030016998295,0.0,-15430.030016998295,-0.08276364096571537,1,0,1,177.38348788657544,0.0
FINCABLES,126731.41990203391,126731.41990203391,0.0,-15589.701422361033,0.0,-15589.701422361033,-0.12301370437111968,1,0,1,115.28740217692571,0.0
SCHNEIDER,342014.18634037377,342014.18634037377,0.0,-16946.055713955688,0.0,-16946.055713955688,-0.0495478152391343,2,1,1,337.19345735403084,0.0
ADANIENSOL,522352.2983558991,200653.50350913423,321698.7948467649,5159.625632009015,-22447.738068604493,-17288.11243659548,-0.033096652376202254,2,1,1,213.49013959079792,299251.0567781604
NCC,126731.41990203391,126731.41990203391,0.0,-19944.519307773455,0.0,-19944.519307773455,-0.15737627908841384,1,0,1,110.77014576024871,0.0
RSWM,100000.0,100000.0,0.0,-20549.078423471547,0.0,-20549.078423471547,-0.20549078423471548,1,0,1,82.41451072034549,0.0
MFSL,327412.38453182613,327412.38453182613,0.0,-21038.54368325448,0.0,-21038.54368325448,-0.06425701860159608,1,0,1,317.80185415127175,0.0
NETWEB,560689.4077374358,560689.4077374358,0.0,-22822.938150540816,0.0,-22822.938150540816,-0.0407051352060293,2,1,1,557.929361224414,0.0
OILCOUNTUB,128677.38385616615,128677.38385616615,0.0,-22955.980962109687,0.0,-22955.980962109687,-0.17839950016212308,1,0,1,109.66490406017121,0.0
WSTCSTPAPR,226535.82379074203,226535.82379074203,0.0,-26538.28565561825,0.0,-26538.28565561825,-0.11714829562732852,2,0,2,207.4576219333523,0.0
SYRMA,819658.7538831409,505884.08535742544,313774.66852571536,-44150.52812693458,14007.440277720452,-30143.087849214127,-0.03677516735642848,2,1,1,478.9566243817793,327782.1088034358
MRPL,197110.3709738288,197110.3709738288,0.0,-31838.016697012765,0.0,-31838.016697012765,-0.16152380283044587,1,0,1,171.43715822356535,0.0
CHENNPETRO,413185.1111012227,413185.1111012227,0.0,-32056.57309493001,0.0,-32056.57309493001,-0.07758404703764057,2,1,1,395.344967158047,0.0
BHEL,213336.8024842076,213336.8024842076,0.0,-33601.532456631634,0.0,-33601.532456631634,-0.15750462210625382,1,0,1,186.43955343228987,0.0
SPARC,313774.66852571536,313774.66852571536,0.0,-37025.627450461485,0.0,-37025.627450461485,-0.11800069019091977,1,0,1,287.07202333169494,0.0
BEL,327412.38453182613,327412.38453182613,0.0,-37042.596294870964,0.0,-37042.596294870964,-0.11313743170661963,1,0,1,301.2008363234472,0.0
JINDALPHOT,324349.6154096563,324349.6154096563,0.0,-37563.51710558981,0.0,-37563.51710558981,-0.11581181330567256,1,0,1,297.4834716090813,0.0
HINDZINC,563273.1321154245,563273.1321154245,0.0,-38725.867822185275,0.0,-38725.867822185275,-0.06875149126454282,2,1,1,544.1133378771813,0.0
ABB,339825.9932850062,339825.9932850062,0.0,-41285.73687833064,0.0,-41285.73687833064,-0.12149081498808421,1,0,1,309.676070130711,0.0
NATIONALUM,695375.6240228605,695375.6240228605,0.0,-41434.50010016949,0.0,-41434.50010016949,-0.059585781653466945,2,1,1,678.3337020967033,0.0
CHAMBLFERT,353990.17559023015,353990.17559023015,0.0,-44894.38444964493,0.0,-44894.38444964493,-0.12682381474228682,1,0,1,320.6253355794302,0.0
DEEPAKFERT,580525.9993809722,580525.9993809722,0.0,-44909.73371752383,0.0,-44909.73371752383,-0.0773604175616804,3,0,3,555.5952227186292,0.0
