strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY500,NIFTY500,10,Monthly,Weekly Supertrend,1000000,3757497.8200568254,2.7574978200568254,0.3037212085371912,0.0,0.24438680036113783,1.2708887019959996,1.2003038352254167,1.2427889234949396,161,80,81,0.4968944099378882,2.1185967424260803,62.409937888198755,92.15500301770821,102409.25875812201
