strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY200,NIFTY200,10,Monthly,Weekly Supertrend,1000000,2872646.8651745697,1.8726468651745696,0.23543485884800575,0.0,0.24438680036113736,1.1075496995492358,1.0055006573726188,0.9633697830656031,182,83,99,0.45604395604395603,2.1663258417593774,52.879120879120876,88.16408321645562,98020.03568616195
