year,beginning_value,ending_value,annual_return,realized_pnl,unrealized_pnl,buy_value,sell_value,turnover,buy_transaction_costs,sell_transaction_costs,transaction_costs,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2021,1000000,965314.8139252545,-0.034685186074745494,-27014.92650689311,-7670.259567852248,3022145.9913497614,2998237.9169265735,6.020383908276334,3584.948150734941,3106.8520837051556,6691.800234440097,31,12,19,0.3870967741935484,0.7576316223232752,0.12349778078877247
2022,965314.8139252545,1089195.1955614504,0.1283315865965651,98179.70250767971,-8984.506946229143,6528276.201352077,6633329.532387784,13.634521654361537,7744.010965225141,6873.6285280280645,14617.639493253206,56,23,33,0.4107142857142857,1.497540728742776,0.14795333113589856
2023,1089195.1955614504,1956990.6203022923,0.7967308598836749,819088.8022749131,137901.81802737943,12459391.355109252,13292253.936511781,23.64281939230072,14779.653969605904,13773.779127615857,28553.43309722176,82,40,42,0.4878048780487805,4.207686689292911,0.09066415054045031
2024,1956990.6203022923,2086632.471278319,0.06624551473629502,1151044.0598745495,-64411.588596230606,20621752.045177743,21795381.045571618,21.674673680447828,24462.05844154321,22584.9405193285,47046.99896087171,125,59,66,0.472,2.652582425192177,0.17184664023184507
2025,2086632.471278319,2846576.212853101,0.3641962597798659,1567509.746762214,279066.4660908872,33732732.52606985,35336859.24514022,33.10098578543468,40014.64437346994,36616.97230815467,76631.61668162461,160,70,90,0.4375,2.486373015037707,0.1035448618191703
2026,2846576.212853101,2872646.8651745697,0.009158599795695672,1608812.3497955422,263834.51537902735,42095800.09308102,43749947.275742315,30.157543993097875,49935.132561215214,45334.832865753364,95269.96542696859,182,83,99,0.45604395604395603,2.166325841759378,0.2443868003611373
