initial_capital,final_portfolio_value,absolute_return,cagr,xirr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,winning_trades,losing_trades,win_rate,profit_factor,expectancy,average_trade_return,average_winning_trade,average_losing_trade,largest_winning_trade,largest_losing_trade,average_holding_days,median_holding_days,total_buy_value,total_sell_value,portfolio_turnover,total_buy_transaction_costs,total_sell_transaction_costs,total_transaction_costs,transaction_cost_drag
1000000,3449101.557136211,2.449101557136211,0.12405607664716167,0.0,0.15845757880514694,0.8177173950294506,0.8125196585123547,0.5076218374471957,0.2443868003611376,474,331,142,189,0.42900302114803623,2.1322642987874154,8127.0784834700025,0.013229144240728772,35675.27460571952,-12570.508021077252,784098.1234449064,-134681.05632692034,22.836858006042295,6,145104498.93116677,144253978.65445197,289.35847758561874,172126.72934912442,149479.72328518814,321606.45263431256,0.32160645263431253
