strategy_name,benchmark_name,universe,portfolio_size,rebalance_frequency,market_filter,initial_capital,final_portfolio_value,absolute_return,cagr,xirr,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,total_trades,winning_trades,losing_trades,win_rate,profit_factor,average_holding_days,portfolio_turnover,total_transaction_costs
Momentum V1,NIFTY100,NIFTY100,10,Monthly,Weekly Supertrend,1000000,1452065.524389908,0.45206552438990794,0.07759359132053922,0.0,0.1413288940984845,0.7084786796745391,0.5374813819016259,0.5490285041533575,290,115,175,0.39655172413793105,1.4743779334068965,21.368965517241378,70.7463999736718,78647.08031577812
