year,beginning_value,ending_value,annual_return,realized_pnl,unrealized_pnl,buy_value,sell_value,turnover,buy_transaction_costs,sell_transaction_costs,transaction_costs,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2021,1000000,987929.0379991684,-0.012070962000831612,-12070.962000831485,0,3202590.323735859,3193828.890270677,6.396419214006536,3798.995909363817,3309.5285356496224,7108.52444501344,33,11,22,0.3333333333333333,0.8515780826553986,0.057368429507038375
2022,987929.0379991684,1138411.8058407425,0.15232143408431814,138411.80584074257,0,6823055.310864141,6968688.252658183,13.960257298899167,8093.685609184948,7221.135953298978,15314.821562483925,69,30,39,0.43478260869565216,1.966637659347588,0.1030461640250643
2023,1138411.8058407425,1301983.5174524304,0.14368413150010031,248477.80590386092,53505.71154856961,13970100.188666437,14233326.938009964,24.77436282896552,16571.696066400677,14748.943439666313,31320.63950606699,131,55,76,0.4198473282442748,2.03929486807896,0.052006351588608286
2024,1301983.5174524304,1375624.066357935,0.056560277390911885,375624.066357935,0,23240245.019702468,23640365.847801406,36.00706939764828,27568.182888741285,24496.761741003862,52064.94462974515,203,88,115,0.43349753694581283,1.8304962675898837,0.13977450184291085
2025,1375624.066357935,1373983.678953908,-0.0011924677999929204,295519.3861341004,78464.2928198074,29870989.603762664,30197800.736162398,43.666574181826846,35433.74451371259,31291.746265630616,66725.4907793432,253,103,150,0.40711462450592883,1.4866106632990128,0.08185992558396071
2026,1373983.678953908,1452065.524389908,0.05682880126745624,335155.7860179654,116909.73837194238,34789334.478654556,35160924.92926828,50.910546085365404,41268.01308127605,36434.66459575595,77702.677677032,290,115,175,0.39655172413793105,1.4743779334068956,0.04271141223845514
