symbol,total_invested_amount,closed_invested_amount,open_invested_amount,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,closed_trades,winning_trades,losing_trades,total_transaction_cost,open_market_value
HDFCAMC,634802.7016879381,634802.7016879381,0.0,-5311.911649750222,0.0,-5311.911649750222,-0.008367815126851016,5,1,4,652.971349287498,0.0
HAL,265661.34448283864,265661.34448283864,0.0,-5338.988314255705,0.0,-5338.988314255705,-0.02009697091855453,2,0,2,270.03260865308016,0.0
ONGC,497975.88134718454,497975.88134718454,0.0,-5711.158450609724,0.0,-5711.158450609724,-0.01146874510299416,4,2,2,510.6266293378384,0.0
WIPRO,193472.65066996994,193472.65066996994,0.0,-5985.707528064797,0.0,-5985.707528064797,-0.030938261854257392,2,0,2,194.48037076083583,0.0
TMPV,588690.7829357708,588690.7829357708,0.0,-5993.236602960649,0.0,-5993.236602960649,-0.01018061905619226,5,1,4,604.4326765009023,0.0
NAUKRI,241538.69152799144,241538.69152799144,0.0,-6430.441663240057,0.0,-6430.441663240057,-0.02662282230047953,2,0,2,243.87799404260667,0.0
DHANBANK,102647.43894319914,102647.43894319914,0.0,-6568.249917868828,0.0,-6568.249917868828,-0.06398844418810513,1,0,1,99.66302714693029,0.0
PNB,131526.56791053046,131526.56791053046,0.0,-7194.10906741733,0.0,-7194.10906741733,-0.05469700290751178,1,0,1,128.97016873923573,0.0
TORNTPOWER,136910.1264397327,136910.1264397327,0.0,-7281.885842845996,0.0,-7281.885842845996,-0.05318734291032485,1,0,1,134.46348780286155,0.0
ASAHIINDIA,581618.8927718669,581618.8927718669,0.0,-7526.696081103564,0.0,-7526.696081103564,-0.012940941524841116,5,1,4,595.5063397605077,0.0
GICRE,625148.801115201,625148.801115201,0.0,-7863.157261117218,0.0,-7863.157261117218,-0.012578057011530945,5,1,4,640.3109404329028,0.0
ZYDUSLIFE,982257.592188637,982257.592188637,0.0,-7868.693795803659,0.0,-7868.693795803659,-0.008010825122024123,8,2,6,1010.7344599525107,0.0
BAJFINANCE,501267.40293941647,501267.40293941647,0.0,-8139.310196585647,0.0,-8139.310196585647,-0.01623746158010073,4,1,3,511.52220363751906,0.0
POLYCAB,131916.69667725608,131916.69667725608,0.0,-9151.102916290307,0.0,-9151.102916290307,-0.06937031586440612,1,0,1,127.34485821359776,0.0
TORNTPHARM,641328.054093115,512885.1139814032,128442.94011171185,-6459.353299877408,-2872.1941299431055,-9331.547429820514,-0.014550349653760284,4,0,4,525.3158862675382,125570.74598176875
BAJAJ-AUTO,580955.2908165697,580955.2908165697,0.0,-11311.45673755844,0.0,-11311.45673755844,-0.019470442762745933,5,2,3,590.8920493170533,0.0
LUPIN,750073.8643685703,750073.8643685703,0.0,-11502.29724607092,0.0,-11502.29724607092,-0.015334886059193415,6,1,5,766.1209351452208,0.0
MARUTI,259787.76888834927,259787.76888834927,0.0,-13505.386648152145,0.0,-13505.386648152145,-0.05198622978265172,2,0,2,255.46893136810638,0.0
ACCELYA,103639.06520608978,103639.06520608978,0.0,-13557.03560159931,0.0,-13557.03560159931,-0.13081009149050782,1,0,1,93.44216841334904,0.0
INDIGO,510856.97282583243,510856.97282583243,0.0,-13705.316296450317,0.0,-13705.316296450317,-0.026828088927980435,4,0,4,515.6958498865602,0.0
NYKAA,789390.2677251615,660947.3276134497,128442.94011171185,-13964.9288163138,-635.0206611590984,-14599.9494774729,-0.0184952235597565,5,1,4,671.1154104132315,127807.91945055276
EICHERMOT,1070651.8829451017,1070651.8829451017,0.0,-15778.401056042376,0.0,-15778.401056042376,-0.014737190778238629,9,3,6,1094.2211890898584,0.0
ABB,1232359.2084630176,1232359.2084630176,0.0,-20170.76054617724,0.0,-20170.76054617724,-0.016367598349294563,10,4,6,1257.4041414950004,0.0
ABREL,1057010.9507997213,1057010.9507997213,0.0,-23772.362274177118,0.0,-23772.362274177118,-0.02249017595909602,9,3,6,1071.7792952054242,0.0
HINDPETRO,395047.6417009494,395047.6417009494,0.0,-25753.096822985968,0.0,-25753.096822985968,-0.06518985080407348,3,1,2,383.06955569413117,0.0
JSWSTEEL,237562.4066357935,237562.4066357935,0.0,-27847.863903764504,0.0,-27847.863903764504,-0.1172233616342253,2,0,2,217.53707933461007,0.0
HINDZINC,510641.29262641864,510641.29262641864,0.0,-28743.139095583778,0.0,-28743.139095583778,-0.056288317279918926,4,1,3,499.8733778314597,0.0
