month,beginning_value,ending_value,month_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown,annualized_volatility,sharpe_ratio,cash_value,stock_value,gold_value
2020-05,1000000.0,1048859.0567974187,0.048859056797418754,0.048859056797418754,0.048859056797418754,0.0,1048859.0567974187,0.0,48859.056797418816,1000000.0,0.0,1186.226,0.0,1186.226,1.0,9,0,0,0,0.0,0.0,0.001186226000000068,0.11033773163209021,6.115083648175365,0.0,1048859.0567974187,0
2020-06,1048859.0567974187,1096961.5973331146,0.04586177735125996,0.04586177735125996,0.0969615973331146,0.0,1096961.5973331146,15011.940825782149,81949.65650733237,126123.05193689326,126253.87948942106,149.61044340689315,130.82755252780484,280.437995934698,0.240620443510228,9,1,1,0,1.0,0.0,0.023795406642576067,0.15825009761480632,3.327573125763551,0.0,1096961.5973331146,0
2020-07,1096961.5973331146,1172063.1246454783,0.06846322377642688,0.06846322377642733,0.17206312464547824,0.0,1172063.1246454786,12936.575343874443,144114.6084758218,235158.79756609665,235402.72799331427,278.95147980164063,243.93042721760008,522.8819070192407,0.42896809396374463,9,2,2,0,1.0,0.0,0.021262491971088315,0.13399939001429553,5.4892448675729275,0.0,1172063.1246454786,0
2020-08,1172063.1246454783,1209897.6445912053,0.03228027496997732,0.032280274969977096,0.2098976445912053,0.0,1209897.6445912053,5244.432455311544,176704.69596623725,116355.54356642265,116476.23927394053,138.02397102262327,120.6957075178783,258.7196785405016,0.1986512312728799,9,1,1,0,1.0,0.0,0.0470484482990875,0.19542365864767172,2.0506560102021756,0.0,1209897.6445912053,0
2020-09,1209897.6445912053,1196610.7287606625,-0.010981851142484178,-0.010981851142484178,0.19661072876066243,422019.0812956451,774591.6474650173,61610.64799599018,101807.13213970403,0.0,422456.8420592648,0.0,437.76076361970377,437.76076361970377,0.3491674225070523,6,3,2,1,0.6666666666666666,2376.7275585190177,0.09220039027836013,0.30396985134972854,-0.2622783117297382,422019.0812956451,774591.6474650173,0
2020-10,1196610.7287606625,1175196.0779837216,-0.017896087894114232,-0.017896087894114454,0.1751960779837216,0.0,1175196.0779837216,15949.612957845311,64442.868404918016,549079.8053646015,127192.52426961022,651.3327411984299,131.8002006538011,783.1329418522309,0.5651564985838221,12,1,1,0,1.0,0.0,0.04471980806079334,0.14171129807834412,-1.457559353282818,0.0,1175196.0779837216,0
2020-11,1175196.0779837216,1313217.7083992537,0.11744561865142966,0.11744561865143077,0.31321770839925356,138740.04361138932,1174477.6647878643,18814.64546479995,183649.85335565015,258919.4641320265,398072.0002999987,307.1370002594773,412.4925565828664,719.6295568423437,0.5590483807257274,11,4,3,1,0.75,4.594273708783457,0.020054222526071808,0.1250013696557436,11.879589180019208,138740.04361138932,1174477.6647878643,0
2020-12,1313217.7083992537,1401588.6687749852,0.06729345774924966,0.06729345774925011,0.4015886687749852,196346.82554234168,1205241.8432326438,50757.83499218301,221262.97873919882,427107.4900306702,485217.0665015752,506.64600946912185,502.79453995266135,1009.4405494217831,0.6947245309723421,10,5,5,0,1.0,0.0,0.03179926265363864,0.15691124412878238,4.840128714361906,196346.82554234168,1205241.8432326438,0
2021-01,1401588.6687749852,1378885.6167875146,-0.016198084711482097,-0.016198084711482097,0.37888561678751476,0.0,1378885.6167875146,46555.74292057815,152004.18383114995,424350.1931233051,228239.875674374,503.3752321878858,236.5080934105539,739.8833255984397,0.46560740917522897,12,2,2,0,1.0,0.0,0.0710410268466487,0.21623431321526754,-0.8934523754946381,0.0,1378885.6167875146,0
2021-02,1378885.6167875146,1524921.5120142344,0.10590863625581193,0.10590863625581215,0.5249215120142345,71472.10939876287,1453449.4026154717,1575.78724576463,296464.2918121051,415958.5661966917,487936.2878632819,493.4208661452368,505.61226782741716,999.0331339726539,0.6555256237756979,11,4,1,3,0.25,1.1493143808768451,0.0411276275602136,0.2953706523254718,4.451057496659117,71472.10939876287,1453449.4026154717,0
2021-03,1524921.5120142344,1456307.8376221952,-0.044994889147710215,-0.044994889147710326,0.4563078376221952,902622.590466028,553685.2471561672,196793.4351512134,31057.182268852426,530638.5540939711,1363201.6201232502,629.4572494686751,1412.584962013835,2042.04221148251,1.2419263282053714,5,11,6,5,0.5454545454545454,6.095829423608168,0.10951858411054816,0.2261643931581813,-2.3260872478269454,902622.590466028,553685.2471561672,0
