decision_date,execution_date,universe,action,symbol,reason,entry_date,entry_rank,exit_rank,score,price,quantity,gross_value,cost_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,transaction_cost,net_value,realized_pnl,rebalance_date,rank_before,rank_after,trade_value,entry_price,exit_price,notes,portfolio_value,cash_after,weight_after,weight_before
2020-05-21,2020-05-22,NIFTY_AUTO,BUY,MRF,INITIAL_ENTRY,2020-05-22,1,,0.9367855389912924,56732.773843376584,1.956176310515069,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,1,,111111.11111111111,56732.773843376584,,NIFTY_AUTO,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_AUTO,BUY,BAJAJ-AUTO,INITIAL_ENTRY,2020-05-22,2,,0.8893939852714539,2261.931016447167,49.06396676788945,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,2,,111111.11111111111,2261.931016447167,,NIFTY_AUTO,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_AUTO,BUY,EXIDEIND,INITIAL_ENTRY,2020-05-22,3,,0.7860665271679561,146.84082934888204,755.7796337321432,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,3,,111111.11111111111,146.84082934888204,,NIFTY_AUTO,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_METAL,BUY,HINDZINC,INITIAL_ENTRY,2020-05-22,1,,0.9104631965359052,99.29285914526405,1117.6967727342917,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,1,,111111.11111111111,99.29285914526405,,NIFTY_METAL,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_METAL,BUY,NMDC,INITIAL_ENTRY,2020-05-22,2,,0.5262948634723823,13.058114830874953,8498.876726050823,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,2,,111111.11111111111,13.058114830874953,,NIFTY_METAL,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_METAL,BUY,TATASTEEL,INITIAL_ENTRY,2020-05-22,3,,0.37119579191009205,22.938588848817606,4838.105297307457,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,3,,111111.11111111111,22.938588848817606,,NIFTY_METAL,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_PHARMA,BUY,AUROPHARMA,INITIAL_ENTRY,2020-05-22,1,,0.6866768995920818,695.7891338552956,159.501352956315,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,1,,111111.11111111111,695.7891338552956,,NIFTY_PHARMA,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_PHARMA,BUY,DRREDDY,INITIAL_ENTRY,2020-05-22,2,,0.6384381155172985,739.5873951030972,150.0557053257403,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,2,,111111.11111111111,739.5873951030972,,NIFTY_PHARMA,998813.774,0.0,0.1111111111111111,
2020-05-21,2020-05-22,NIFTY_PHARMA,BUY,CIPLA,INITIAL_ENTRY,2020-05-22,3,,0.6322623416781425,588.4842959663042,188.584995356574,111111.11111111111,111111.11111111111,0.0,111.11111111111111,3.3,0.1111111111111111,0.614,16.666666666666664,131.8028888888889,110979.30822222221,0.0,2020-05-22,3,,111111.11111111111,588.4842959663042,,NIFTY_PHARMA,998813.774,0.0,0.1111111111111111,
2020-06-02,2020-06-03,NIFTY_METAL,SELL,TATASTEEL,RANK_EXIT,2020-05-22,3,10.0,0.5379709228873253,26.095727920532227,4838.105297307457,126253.87948942106,111111.11111111111,0.0,126.25387948942107,3.7497402208358053,0.12625387948942104,0.6976789380585408,0.0,130.82755252780484,126123.05193689326,15011.940825782149,2020-06-03,3,10.0,126253.87948942106,,26.095727920532227,NIFTY_METAL,1072546.1665001519,126123.05193689326,0.0,
2020-06-22,2020-06-23,NIFTY_METAL,BUY,JINDALSTEL,MONTHLY_REPLACEMENT,2020-06-23,2,,0.7483880346020063,142.97930334368323,881.0606748494262,126123.05193689326,126123.05193689326,0.0,126.12305193689326,3.74585464252573,0.12612305193689324,0.6969559850032722,18.91845779053399,149.61044340689315,125973.44149348636,0.0,2020-06-23,2,,126123.05193689326,142.97930334368323,,NIFTY_METAL,1100329.4035922883,0.0,0.11448702641428644,
2020-07-02,2020-07-03,NIFTY_METAL,SELL,NMDC,RANK_EXIT,2020-05-22,2,10.0,0.3158840925122301,14.508039474487305,8498.876726050823,123302.03903034677,111111.11111111111,0.0,123.30203903034678,3.662070559201299,0.12330203903034677,0.6813670676816962,0.0,127.76877869626011,123174.27025165051,12063.1591405394,2020-07-03,2,10.0,123302.03903034677,,14.508039474487305,NIFTY_METAL,1097617.616096923,123174.27025165051,0.0,
2020-07-07,2020-07-08,NIFTY_AUTO,SELL,EXIDEIND,RANK_EXIT,2020-05-22,3,9.0,0.3759625072901448,148.32456970214844,755.7796337321432,112100.6889629675,111111.11111111111,0.0,112.1006889629675,3.3293904622001347,0.11210068896296749,0.6194684072093584,0.0,116.16164852133996,111984.52731444615,873.416203335044,2020-07-08,3,9.0,112100.6889629675,,148.32456970214844,NIFTY_AUTO,1094929.5451401882,111984.52731444615,0.0,
