year,beginning_value,ending_value,year_return,period_return,cumulative_return,cash,invested_value,realized_pnl,unrealized_pnl,buy_value,sell_value,buy_transaction_costs,sell_transaction_costs,transaction_costs,turnover,holdings,trades,winning_trades,losing_trades,win_rate,profit_factor,max_drawdown
2020,1000000.0,1401588.6687749852,0.4015886687749852,0.4015886687749861,0.4015886687749852,196346.82554234168,1205241.8432326438,180325.69003578657,221262.97873919882,2712744.152596711,1911071.2798871247,3217.9276451581864,1980.3017480723156,5198.229393230502,4.623815432483836,10,17,15,2,0.8823529411764706,35.27886524138453,0.10154281960054179
2021,1401588.6687749852,1676010.2290744805,0.195793221230409,0.1957932212304061,0.6760102290744805,991069.4799334893,684940.7491409911,459024.6306112985,36659.90842739535,6036669.198154336,6838478.061313044,7160.853956249824,7086.208767562171,14247.062723811996,9.186109695593144,4,48,22,26,0.4583333333333333,3.2513089711063277,0.11487960750603665
2022,1676010.2290744805,1381120.9084979866,-0.17594720811419895,-0.17594720811419784,0.3811209084979865,1381120.9084979866,0.0,-258229.41214909853,0.0,6346584.56828161,6743623.915281343,7528.483626094419,6987.918435236325,14516.402061330746,7.810339254785799,0,25,5,20,0.2,0.38692260508210696,0.26520585866108026
2023,1381120.9084979866,1558532.2121488778,0.12845457813236028,0.12845457813235983,0.5585322121488778,0.0,1558532.2121488778,9016.392023294466,168394.911627597,7923791.800557222,6549457.610320948,9399.407852407792,6786.718261712434,16186.126114120225,10.479350013329602,3,18,6,12,0.3333333333333333,1.0504817158493842,0.13365226546319187
2024,1558532.2121488778,1802107.9762125053,0.1562853575722951,0.156285357572294,0.8021079762125052,0.0,1802107.9762125053,405864.973387734,6105.702303490369,10261529.517918518,10272173.811498513,12172.493113922412,10644.293579993859,22816.786693916267,13.175026585498365,6,18,10,8,0.5555555555555556,3.2383746644737452,0.1292368150990374
2025,1802107.9762125053,1609483.7403303147,-0.10688828773014447,-0.10688828773014414,0.6094837403303148,0.0,1609483.7403303147,-421282.4888624944,234763.9552837945,5343783.25998143,5349326.371049599,6338.934641354735,5543.111068167241,11882.045709521974,5.933667556094372,15,30,9,21,0.3,0.12898842172321154,0.3040482543298403
2026,1609483.7403303147,1869159.242085717,0.16134086679378878,0.16134086679378812,0.8691592420857168,296748.48790476366,1572410.7541809531,184576.05422425544,309863.40281494113,2623869.133880902,2923647.1810094547,3112.5017872070075,3029.559223788703,6142.061010995711,3.446767541591839,10,28,12,16,0.42857142857142855,2.5823731409402835,0.1337290993432787
