rebalance_date,date,universe,symbol,rank,score,entry_date,entry_rank,entry_price,current_price,quantity,cost_value,market_value,unrealized_pnl,unrealized_return_pct,holding_days,sleeve_weight,weight
2020-05-22,2020-05-22,NIFTY_AUTO,MRF,1,0.9367855389912924,2020-05-22,1,56732.773843376584,56732.773843376584,1.956176310515069,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_AUTO,BAJAJ-AUTO,2,0.8893939852714539,2020-05-22,2,2261.931016447167,2261.931016447167,49.06396676788945,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_AUTO,EXIDEIND,3,0.7860665271679561,2020-05-22,3,146.84082934888204,146.84082934888204,755.7796337321432,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_METAL,HINDZINC,1,0.9104631965359052,2020-05-22,1,99.29285914526405,99.29285914526405,1117.6967727342917,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_METAL,NMDC,2,0.5262948634723823,2020-05-22,2,13.058114830874953,13.058114830874953,8498.876726050823,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_METAL,TATASTEEL,3,0.37119579191009205,2020-05-22,3,22.938588848817606,22.938588848817606,4838.105297307457,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_PHARMA,AUROPHARMA,1,0.6866768995920818,2020-05-22,1,695.7891338552956,695.7891338552956,159.501352956315,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_PHARMA,DRREDDY,2,0.6384381155172985,2020-05-22,2,739.5873951030972,739.5873951030972,150.0557053257403,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-22,2020-05-22,NIFTY_PHARMA,CIPLA,3,0.6322623416781425,2020-05-22,3,588.4842959663042,588.4842959663042,188.584995356574,111111.11111111111,110979.30822222221,-131.8028888888948,-0.0011862260000000534,0,0.3333333333333333,0.1111111111111111
2020-05-26,2020-05-26,NIFTY_AUTO,MRF,1,0.9260568022727966,2020-05-22,1,56732.773843376584,57145.23828125,1.956176310515069,111111.11111111111,111786.1613845201,675.0502734089969,0.006075452460680972,4,0.3329966259974147,0.11111457263363628
2020-05-26,2020-05-26,NIFTY_AUTO,BAJAJ-AUTO,2,0.8630738283197086,2020-05-22,2,2261.931016447167,2211.785888671875,49.06396676788945,111111.11111111111,108518.9893394837,-2592.1217716274114,-0.023329095944646702,4,0.3232641398463977,0.10786702910044313
2020-05-26,2020-05-26,NIFTY_AUTO,EXIDEIND,4,0.8161635572711627,2020-05-22,3,146.84082934888204,152.67999267578125,755.7796337321432,111111.11111111111,115392.42894272826,4281.317831617154,0.03853186048455439,4,0.3437392341561876,0.11469917446243058
2020-05-26,2020-05-26,NIFTY_METAL,HINDZINC,1,0.8470845719178518,2020-05-22,1,99.29285914526405,99.08477020263672,1117.6967727342917,111111.11111111111,110746.72788260598,-364.38322850513214,-0.0032794490565461894,4,0.33007231286498057,0.110081383838925
