rebalance_date,universe,buy_value,sell_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,transaction_cost_pct
2020-05-22,NIFTY_AUTO,333333.3333333333,0.0,0.0,333.33333333333337,9.899999999999999,0.3333333333333333,1.842,49.99999999999999,395.4086666666667,0.001186226
2020-05-22,NIFTY_METAL,333333.3333333333,0.0,0.0,333.33333333333337,9.899999999999999,0.3333333333333333,1.842,49.99999999999999,395.4086666666667,0.001186226
2020-05-22,NIFTY_PHARMA,333333.3333333333,0.0,0.0,333.33333333333337,9.899999999999999,0.3333333333333333,1.842,49.99999999999999,395.4086666666667,0.001186226
2020-06-03,NIFTY_METAL,0.0,126253.87948942106,0.0,126.25387948942107,3.7497402208358053,0.12625387948942104,0.6976789380585408,0.0,130.82755252780484,0.0010362260000000001
2020-06-23,NIFTY_METAL,126123.05193689326,0.0,0.0,126.12305193689326,3.74585464252573,0.12612305193689324,0.6969559850032722,18.91845779053399,149.61044340689315,0.001186226
2020-07-03,NIFTY_METAL,0.0,123302.03903034677,0.0,123.30203903034678,3.662070559201299,0.12330203903034677,0.6813670676816962,0.0,127.76877869626011,0.001036226
2020-07-08,NIFTY_AUTO,0.0,112100.6889629675,0.0,112.1006889629675,3.3293904622001347,0.11210068896296749,0.6194684072093584,0.0,116.16164852133996,0.001036226
2020-07-22,NIFTY_AUTO,111984.52731444615,0.0,0.0,111.98452731444615,3.3259404612390506,0.11198452731444615,0.6188264979396294,16.79767909716692,132.83895789810623,0.0011862260000000003
2020-07-22,NIFTY_METAL,123174.27025165051,0.0,0.0,123.17427025165051,3.65827582647402,0.12317427025165051,0.6806610174106207,18.476140537747575,146.11252190353437,0.0011862259999999999
2020-08-17,NIFTY_AUTO,0.0,116476.23927394053,0.0,116.47623927394054,3.459344306436034,0.11647623927394053,0.6436476982277954,0.0,120.6957075178783,0.0010362260000000001
2020-08-24,NIFTY_AUTO,116355.54356642265,0.0,0.0,116.35554356642265,3.455759643922753,0.11635554356642265,0.6429807337480515,17.453331534963397,138.02397102262327,0.0011862259999999999
2020-09-25,NIFTY_METAL,0.0,123276.07874859893,0.0,123.27607874859893,3.661299538833388,0.12327607874859892,0.6812236111647576,0.0,127.74187797734568,0.0010362260000000001
2020-09-28,NIFTY_METAL,0.0,299180.76331066585,0.0,299.18076331066584,8.885668670326774,0.2991807633106658,1.6532728980547393,0.0,310.01888564235804,0.0010362260000000001
2020-10-22,NIFTY_AUTO,127060.72406895642,127192.52426961022,0.0,254.25324833856664,7.551321475655429,0.25425324833856666,1.4050034503189193,19.05910861034346,282.522935123223,0.0011111871213814824
2020-10-22,NIFTY_FINANCIAL_SERVICES,211009.54064782255,0.0,0.0,211.00954064782258,6.2669833572403295,0.21100954064782257,1.1660387216198675,31.65143109717338,250.305003364504,0.001186226
2020-10-22,NIFTY_REALTY,211009.54064782255,0.0,0.0,211.00954064782258,6.2669833572403295,0.21100954064782257,1.1660387216198675,31.65143109717338,250.305003364504,0.001186226
2020-11-09,NIFTY_PHARMA,0.0,121421.89442206477,0.0,121.42189442206477,3.6062302643353235,0.12142189442206476,0.6709773885763298,0.0,125.8205239693985,0.0010362260000000001
2020-11-11,NIFTY_REALTY,0.0,65169.42702482789,0.0,65.1694270248279,1.9355319826373885,0.06516942702482789,0.36012625373919893,0.0,67.5302546882293,0.001036226
2020-11-17,NIFTY_REALTY,0.0,72596.72007264548,0.0,72.59672007264548,2.156122586157571,0.07259672007264548,0.4011694751214389,0.0,75.22660885399712,0.001036226
2020-11-24,NIFTY_PHARMA,121296.07389809538,0.0,0.0,121.29607389809537,3.6024933947734326,0.12129607389809537,0.670282104360875,18.194411084714304,143.8845565558421,0.001186226
2020-11-24,NIFTY_REALTY,137623.39023393113,0.0,0.0,137.62339023393113,4.087414689947755,0.13762339023393114,0.7605068544327034,20.64350853508967,163.25244370363518,0.0011862259999999999
2020-11-25,NIFTY_AUTO,0.0,138883.95878046055,0.0,138.88395878046055,4.124853575779679,0.13888395878046056,0.767472756220825,0.0,143.9151690712415,0.001036226
2020-12-01,NIFTY_REALTY,0.0,72092.47392105368,0.0,72.09247392105368,2.1411464754552942,0.07209247392105368,0.3983830108877426,0.0,74.70409588131778,0.0010362260000000001
2020-12-02,NIFTY_REALTY,0.0,74534.28115475389,0.0,74.53428115475388,2.2136681502961904,0.07453428115475388,0.41187643766117,0.0,77.23436002386599,0.001036226
2020-12-14,NIFTY_PHARMA,0.0,142039.81514887096,0.0,142.03981514887096,4.218582509921467,0.14203981514887096,0.7849120185126608,0.0,147.18534949245398,0.0010362260000000001
2020-12-22,NIFTY_AUTO,138740.04361138932,0.0,0.0,138.74004361138932,4.1205792952582625,0.1387400436113893,0.7666774809965373,20.811006541708398,164.57704697296393,0.001186226
2020-12-22,NIFTY_PHARMA,141892.6297993785,0.0,0.0,141.8926297993785,4.214211105041542,0.1418926297993785,0.7840986722713656,21.283894469906777,168.31672667639756,0.0011862259999999999
2020-12-22,NIFTY_REALTY,146474.81661990238,0.0,0.0,146.47481661990238,4.350302053611101,0.1464748166199024,0.8094198366415806,21.971222492985355,173.75223581976033,0.001186226
2020-12-28,NIFTY_AUTO,0.0,121651.33848808672,0.0,121.65133848808672,3.6130447530961756,0.12165133848808672,0.6722452964851672,0.0,126.05827987615616,0.0010362260000000001
2020-12-28,NIFTY_REALTY,0.0,74899.15778881,0.0,74.89915778881,2.224504986327657,0.07489915778881,0.413892745940964,0.0,77.61245467886744,0.0010362260000000001
2021-01-07,NIFTY_FINANCIAL_SERVICES,0.0,80241.87698209622,0.0,80.24187698209622,2.3831837463682577,0.08024187698209621,0.4434166122030637,0.0,83.14871921764964,0.0010362260000000001
2021-01-19,NIFTY_PHARMA,0.0,147997.99869227776,0.0,147.99799869227778,4.39554056116065,0.14799799869227775,0.8178369407735269,0.0,153.35937419290426,0.0010362260000000003
2021-01-22,NIFTY_AUTO,121525.28020821056,0.0,0.0,121.52528020821056,3.6093008221838536,0.12152528020821056,0.6715486984305715,18.22879203123158,144.1564470402648,0.001186226
2021-01-22,NIFTY_FINANCIAL_SERVICES,80158.72826287858,0.0,0.0,80.15872826287858,2.3807142294074937,0.08015872826287858,0.442957132380667,12.023809239431785,95.0863675923614,0.0011862259999999999
2021-01-22,NIFTY_PHARMA,147844.63931808487,0.0,0.0,147.84463931808486,4.390985787747121,0.14784463931808486,0.816989476871737,22.17669589771273,175.37715511973454,0.001186226
2021-01-22,NIFTY_REALTY,74821.54533413114,0.0,0.0,74.82154533413114,2.2221998964236946,0.07482154533413113,0.4134638595164086,11.22323180011967,88.75526243552505,0.001186226
2021-02-01,NIFTY_PHARMA,0.0,416390.0403826772,0.0,416.3900403826772,12.366784199365515,0.4163900403826772,2.3009713631546744,0.0,431.4741859855801,0.0010362260000000001
2021-02-23,NIFTY_BANK,415958.5661966917,0.0,0.0,415.95856619669166,12.353969416041744,0.41595856619669164,2.2985870368029184,62.393784929503745,493.4208661452368,0.0011862259999999999
2021-02-26,NIFTY_REALTY,0.0,71546.24748060471,0.0,71.5462474806047,2.12492355017396,0.0715462474806047,0.3953645635778216,0.0,74.1380818418371,0.0010362260000000001
2021-03-19,NIFTY_REALTY,0.0,91118.10458349233,0.0,91.11810458349233,2.7062077061297223,0.09111810458349233,0.5035186459283786,0.0,94.41894904013391,0.001036226
2021-03-22,NIFTY_FINANCIAL_SERVICES,0.0,368524.6338680106,0.0,368.5246338680106,10.945181625879915,0.3685246338680106,2.036467126754627,0.0,381.8748072545132,0.0010362260000000001
2021-03-23,NIFTY_METAL,368142.75906075607,0.0,0.0,368.1427590607561,10.933839944104456,0.36814275906075605,2.0343568865697383,55.22141385911341,436.7005125096045,0.001186226
2021-03-23,NIFTY_REALTY,162495.79503321508,0.0,0.0,162.49579503321507,4.826125112486488,0.16249579503321507,0.8979517633535465,24.37436925498226,192.7567369590706,0.001186226
2021-03-24,NIFTY_REALTY,0.0,77191.90781606527,0.0,77.19190781606527,2.2925996621371385,0.07719190781606527,0.4265624825915767,0.0,79.98826186861005,0.001036226
2021-03-30,NIFTY_AUTO,0.0,438693.8926206914,0.0,438.69389262069143,13.029208610834534,0.43869389262069136,2.4242224506219405,0.0,454.5860175747686,0.0010362260000000001
2021-03-30,NIFTY_BANK,0.0,387673.0812349905,0.0,387.6730812349905,11.513890512679216,0.38767308123499045,2.1422814469045575,0.0,401.71692627580927,0.001036226
2021-04-12,NIFTY_REALTY,0.0,72445.70465549549,0.0,72.44570465549549,2.151637428268216,0.07244570465549548,0.40033496392626805,0.0,75.07012275234547,0.0010362260000000001
2021-04-19,NIFTY_REALTY,0.0,80530.2053094558,0.0,80.53020530945581,2.3917470976908373,0.0805302053094558,0.44500991454005273,0.0,83.44749252699616,0.0010362260000000001
2021-04-23,NIFTY_FMCG,412755.33545591566,0.0,0.0,412.75533545591566,12.258833463040695,0.4127553354559156,2.2808859837293896,61.913300318387336,489.62111055652906,0.001186226
2021-04-23,NIFTY_PHARMA,642684.6473597842,0.0,0.0,642.6846473597842,19.087734026585593,0.6426846473597843,3.5514753613101684,96.40269710396764,762.3692384990075,0.001186226
2021-05-06,NIFTY_PHARMA,0.0,200367.7690358828,0.0,200.36776903588282,5.950922740365719,0.2003677690358828,1.1072322916922883,0.0,207.62629183697672,0.0010362260000000001
2021-05-24,NIFTY_PHARMA,200160.14274404582,0.0,0.0,200.16014274404583,5.944756239498161,0.2001601427440458,1.106084948803597,30.02402141160687,237.43516548669848,0.0011862259999999999
2021-05-28,NIFTY_PHARMA,0.0,199136.10449689254,0.0,199.13610449689256,5.914342303557708,0.19913610449689254,1.100426113449828,0.0,206.35000901839697,0.0010362260000000001
2021-06-16,NIFTY_METAL,0.0,136316.88171606977,0.0,136.31688171606976,4.048611386967272,0.13631688171606976,0.7532870883630014,0.0,141.2550970731161,0.001036226
2021-06-22,NIFTY_METAL,136175.62661899664,0.0,0.0,136.17562661899663,4.0444161105842005,0.13617562661899663,0.7525065126965754,20.426343992849496,161.5350688617459,0.001186226
2021-06-22,NIFTY_PHARMA,198929.75448787413,0.0,0.0,198.92975448787413,5.908213708289861,0.19892975448787412,1.0992858232999925,29.839463173181116,235.97564694713296,0.0011862259999999999
2021-08-23,NIFTY_PHARMA,0.0,722860.2169977986,0.0,722.8602169977986,21.46894844483462,0.7228602169977986,3.994525559129835,0.0,749.0465512187609,0.001036226
2021-08-24,NIFTY_CONSUMER_DURABLES,361055.5852232899,0.0,0.0,361.05558522328994,10.723350881131712,0.3610555852232899,1.9951931639438998,54.15833778349349,428.29352263708233,0.001186226
2021-08-24,NIFTY_FMCG,146020.34154401725,146171.80857252714,0.0,292.19215011654444,8.67810685846137,0.29219215011654437,1.614653821544024,21.903051231602586,324.68015417826894,0.0011111871213814824
2021-08-24,NIFTY_HEALTHCARE,361055.5852232899,0.0,0.0,361.05558522328994,10.723350881131712,0.3610555852232899,1.9951931639438998,54.15833778349349,428.29352263708233,0.001186226
2021-09-21,NIFTY_FMCG,0.0,158412.74531736056,0.0,158.41274531736056,4.7048585359256085,0.15841274531736055,0.8753888306237345,0.0,164.15140542922725,0.001036226
2021-09-22,NIFTY_FMCG,158248.59391193133,0.0,0.0,158.24859391193132,4.699983239184361,0.15824859391193133,0.8744817299573326,23.737289086789698,187.71859656177463,0.0011862259999999999
2021-10-25,NIFTY_HEALTHCARE,0.0,317778.8121775035,0.0,317.7788121775035,9.438030721671852,0.3177788121775034,1.756045716092884,0.0,329.29066742744567,0.001036226
2021-10-28,NIFTY_CONSUMER_DURABLES,0.0,119906.76853149492,0.0,119.90676853149492,3.561231025385399,0.11990676853149491,0.6626048029050409,0.0,124.25051112831684,0.001036226
2021-11-01,NIFTY_FMCG,0.0,450921.15364212194,0.0,450.9211536421219,13.39235826317102,0.45092115364212193,2.4917902950263655,0.0,467.25622335396145,0.001036226
2021-11-17,NIFTY_METAL,0.0,126750.8146769826,0.0,126.7508146769826,3.7644991959063834,0.1267508146769826,0.7004250019050059,0.0,131.342489689471,0.0010362260000000001
2021-11-22,NIFTY_METAL,0.0,386781.86752854765,0.0,386.78186752854765,11.487421465597865,0.3867818675285476,2.137356599962754,0.0,400.7934274616368,0.001036226
2021-11-23,NIFTY_CONSUMER_DURABLES,119782.51802036661,0.0,0.0,119.78251802036661,3.557540785204888,0.1197825180203666,0.6619181945805458,17.96737770305499,142.08913722122742,0.001186226
2021-11-23,NIFTY_MEDIA,513000.5462883791,0.0,0.0,513.0005462883792,15.23611622476486,0.5130005462883791,2.834841018789583,76.95008194325686,608.5345860214788,0.001186226
2021-11-23,NIFTY_PSU_BANK,450453.897418768,0.0,0.0,450.45389741876795,13.37848075333741,0.45045389741876796,2.4892082371361117,67.5680846128152,534.3401249194756,0.001186226
2021-11-23,NIFTY_REALTY,317449.521510076,0.0,0.0,317.449521510076,9.428250788849258,0.317449521510076,1.75422605586468,47.61742822651139,376.56687610281136,0.0011862259999999999
2021-11-24,NIFTY_MEDIA,0.0,256434.9459224995,0.0,256.4349459224995,7.6161178938982355,0.2564349459224995,1.4170595111677322,0.0,265.72455827348796,0.001036226
2021-11-24,NIFTY_REALTY,0.0,211434.68489220805,0.0,211.43468489220805,6.27961014129858,0.21143468489220804,1.1683880687143415,0.0,219.0941177871132,0.0010362260000000001
2021-11-29,NIFTY_CONSUMER_DURABLES,0.0,392186.96189618413,0.0,392.18696189618413,11.647952768316669,0.3921869618961841,2.1672251514383136,0.0,406.3943267778353,0.0010362260000000001
2021-12-20,NIFTY_REALTY,0.0,90052.72691792814,0.0,90.05272691792814,2.674565989462466,0.09005272691792814,0.49763136894847093,0.0,93.31497700325701,0.0010362260000000001
2021-12-22,NIFTY_MEDIA,256169.22136422602,0.0,0.0,256.169221364226,7.608225874517513,0.256169221364226,1.415591117258713,38.4253832046339,303.8745907820004,0.001186226
2021-12-22,NIFTY_OIL_GAS,391780.5675694063,0.0,0.0,391.78056756940623,11.635882856811367,0.39178056756940627,2.164979416388539,58.76708513541094,464.7402955455865,0.0011862259999999999
2021-12-27,NIFTY_PSU_BANK,0.0,437319.4205949726,0.0,437.3194205949726,12.988386791670688,0.43731942059497264,2.4166271182078187,0.0,453.16175392544613,0.0010362260000000001
2021-12-28,NIFTY_MEDIA,0.0,253290.68477021297,0.0,253.29068477021298,7.522733337675326,0.25329068477021294,1.3996843240401968,0.0,262.4663931166987,0.0010362260000000001
2022-01-24,NIFTY_MEDIA,253028.2183770963,0.0,0.0,253.0282183770963,7.51493808579976,0.25302821837709627,1.3982339347518342,37.95423275656444,300.14865137258937,0.0011862259999999999
2022-01-24,NIFTY_METAL,369020.6307781965,0.0,0.0,369.0206307781965,10.959912734112436,0.36902063077819647,2.0392080056803135,55.35309461672947,437.74186676549687,0.0011862259999999999
2022-01-24,NIFTY_PSU_BANK,369020.6307781965,0.0,0.0,369.0206307781965,10.959912734112436,0.36902063077819647,2.0392080056803135,55.35309461672947,437.74186676549687,0.0011862259999999999
2022-01-25,NIFTY_MEDIA,0.0,245234.26387767826,0.0,245.23426387767827,7.283457637167044,0.24523426387767824,1.3551645421880498,0.0,254.11812032091103,0.0010362260000000001
2022-02-14,NIFTY_MEDIA,0.0,213725.27502662662,0.0,213.72527502662663,6.34764066829081,0.2137252750266266,1.1810458697971387,0.0,221.46768683974122,0.0010362260000000001
2022-02-21,NIFTY_METAL,0.0,108327.96496821546,0.0,108.32796496821545,3.217340559555999,0.10832796496821545,0.5986203344143586,0.0,112.25225382715402,0.001036226
2022-02-22,NIFTY_MEDIA,458483.95309714426,0.0,0.0,458.48395309714425,13.616973406985185,0.45848395309714424,2.533582324814819,68.77259296457163,543.8655857466131,0.001186226
2022-02-22,NIFTY_METAL,108215.7127143883,0.0,0.0,108.2157127143883,3.2140066676173324,0.10821571271438829,0.5980000284597097,16.232356907158245,128.36829203033795,0.0011862259999999999
2022-02-23,NIFTY_MEDIA,0.0,228797.49264599002,0.0,228.79749264599002,6.795285531585903,0.22879749264599,1.2643349443617407,0.0,237.08591061458364,0.001036226
2022-02-28,NIFTY_MEDIA,0.0,214250.54319086744,0.0,214.25054319086743,6.363241132768763,0.21425054319086742,1.1839485016727334,0.0,222.0119833684998,0.0010362260000000001
2022-02-28,NIFTY_OIL_GAS,0.0,441155.19924689067,0.0,441.1551992468907,13.102309417632654,0.4411551992468907,2.437823631038318,0.0,457.13648749480853,0.0010362260000000001
2022-03-07,NIFTY_PSU_BANK,0.0,330640.5522864702,0.0,330.6405522864702,9.820024402908166,0.3306405522864702,1.8271196919350343,0.0,342.6183369335999,0.0010362260000000001
2022-04-22,NIFTY_OIL_GAS,1213584.934651807,0.0,0.0,1213.584934651807,36.043472559158666,1.213584934651807,6.7062703488858855,182.03774019777103,1439.5860026922744,0.001186226
2022-04-26,NIFTY_METAL,0.0,121506.64889887326,0.0,121.50664889887327,3.608747472296536,0.12150664889887325,0.6714457418151736,0.0,125.90834876188386,0.0010362260000000001
