year,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2021,74,0,25,25547.205303660594,0.0,-16977.661044680164,8569.54425898043,2.9811626536485267,0.0,-1.9811626536485265
2022,104,0,143,248425.59895150934,0.0,69765.32972748647,318190.9286789958,0.78074381310264,0.0,0.21925618689736007
2023,141,0,104,457220.2842884734,0.0,4753.201805869583,461973.486094343,0.98971109392867,0.0,0.010288906071330026
2024,186,0,58,118703.93207874801,0.0,-8160.468790477607,110543.4632882704,1.0738213599224506,0.0,-0.07382135992245054
2025,135,0,112,197359.47662144457,0.0,-10404.133941657841,186955.34267978673,1.055650369722131,0.0,-0.05565036972213107
2026,92,0,54,306059.11489230907,0.0,39325.72379996022,345384.8386922693,0.8861394033714415,0.0,0.11386059662855852
